created_at,id,value,Lag_1,Lag_3,Lag_12,Rolling_Mean_3M,Rolling_Mean_6M,Rolling_Mean_12M,Rolling_Std_3M,Rolling_Std_6M,Rolling_Std_12M,MoM_Percentage_Change,YoY_Percentage_Change,Cumulative_Sum,Cumulative_Product,EMA_12,EMA_26,EMA_50,ROC,Z_Score,Trend,Seasonal,Residual,Days_Since_Peak,Days_Since_Trough,RSI
2024-08-13 20:31:38.630013,0.8363228699551569,0.5704739008190376,0.5626947112624143,0.5704739008190376,0.5360232042111346,0.5753288132521933,0.585244006056231,0.5876314402241768,0.1335755196330114,0.0758153322642455,0.25408575423454904,0.5326109259931393,0.5476282527881041,0.5711176385992771,0.5704739008190371,0.5996426617292299,0.5943764786692887,0.589870053856592,0.5476282527881042,0.5704739008190377,0.6026950970239502,0.4096077759521961,0.5042152804426481,0.01638163816381638,0.8003474302144483,0.7490196078431379
2024-08-13 20:31:38.632452,0.8370702541106129,0.5760304647880542,0.5704739008190376,0.5612129608706766,0.5334301410255936,0.580362311180909,0.5865855762043787,0.5913851265889927,0.17987166032519905,0.10865134108658336,0.23292216107630756,0.5138892698387894,0.5635735917333827,0.5727173754628252,0.5760304647880538,0.6028504820030746,0.5976284972364401,0.5927806597154963,0.5635735917333828,0.5760304647880543,0.6021889049890614,0.5924097258184133,0.5544466040011411,0.01908190819081908,0.801245956631125,0.7429718875502015
2024-08-13 20:31:38.634836,0.8378176382660687,0.5771417775818575,0.5760304647880542,0.5626947112624143,0.5334301410255936,0.5852699716614067,0.5885659892802158,0.5952367352068038,0.09592467609882141,0.12888620107782237,0.19216536021876374,0.47798811016671144,0.5657072231711987,0.574320006904534,0.577141777581857,0.6057496188872499,0.6007315965728318,0.5956278927756189,0.5657072231711987,0.5771417775818576,0.6027604121252262,0.5764874532696354,0.5604971104758132,0.021872187218721872,0.8021744339283575,0.7322175732217576
2024-08-13 20:31:38.637536,0.8385650224215246,0.5797348407673986,0.5771417775818575,0.5704739008190376,0.5408388929842824,0.5884159078668538,0.5901630965994391,0.5986640140616356,0.05104365744294511,0.15285837963819118,0.1569874617209345,0.48978273767653363,0.5555059258360746,0.5759293923619514,0.5797348407673982,0.6086339986962679,0.6038194357772263,0.5984819297213544,0.5555059258360745,0.5797348407673987,0.6031359739575629,0.9331010762773815,0.56729897744186,0.0,0.8030729603450342,0.7615062761506279
2024-08-13 20:31:38.640106,0.8393124065769806,0.5838096543446775,0.5797348407673986,0.5760304647880542,0.5456545817574301,0.5910584942794295,0.5940600384583443,0.6020260114144708,0.09025613176697643,0.14590948349027952,0.12262437019062833,0.5014570888903295,0.5535051799294247,0.5775493912726252,0.583809654344677,0.6117523283116386,0.6070157732744031,0.601410195210259,0.5535051799294247,0.5838096543446776,0.6039034263975555,1.0,0.5962889043507005,0.0,0.8040014376422667,0.7720000000000002
2024-08-13 20:31:38.642571,0.8400597907324364,0.5745487143963164,0.5838096543446775,0.5771417775818575,0.5626947112624143,0.5901776321419044,0.5961043358269503,0.6030705154464195,0.12463461984291634,0.0878743591011899,0.11463610288080574,0.396088858909229,0.5034346508739039,0.5791452686986254,0.574548714396316,0.6128506863951653,0.6092089197520993,0.6038005550296748,0.503434650873904,0.5745487143963166,0.6058792082111534,0.9980499469761241,0.4907540188288957,0.00279027902790279,0.8049299149394993,0.6784313725490196
2024-08-13 20:31:38.645059,0.8408071748878924,0.5626947112624143,0.5745487143963164,0.5797348407673986,0.5775122151797919,0.5843891095238813,0.5947627656788026,0.6017648854064837,0.28419905686214875,0.1396357401571872,0.11964136840578389,0.3742289720185119,0.4553728879524378,0.5807102706242435,0.562694711262414,0.611808573813954,0.6102585865780966,0.6055556434355326,0.45537288795243785,0.5626947112624144,0.6081978943064501,0.6339485248111885,0.37260233351896765,0.005490549054905491,0.8058284413561759,0.5839416058394159
2024-08-13 20:31:38.647655,0.8415545590433483,0.5715852136128409,0.5626947112624143,0.5838096543446775,0.5682512752314308,0.5802364737326912,0.5939961541655754,0.6020586521654692,0.16564941364554184,0.14327867374989633,0.11874027687927378,0.5416819024194418,0.48781772804999624,0.5822984291751482,0.5715852136128405,0.612405405618768,0.611966268573663,0.6076480537046797,0.4878177280499963,0.571585213612841,0.6105818955030228,0.3600908034378847,0.44649376403888397,0.00828082808280828,0.8067569186534084,0.5476190476190478
2024-08-13 20:31:38.650272,0.8423019431988041,0.5752895895921852,0.5715852136128409,0.5745487143963164,0.5656582120458898,0.5804881486291268,0.5936767327017306,0.6029073116914275,0.17381048708091543,0.14180347415819208,0.11613119772533237,0.4989098053943198,0.49928889091614015,0.5838962363199223,0.5752895895921849,0.6135265085515561,0.6138540257181744,0.6098276373606534,0.4992888909161402,0.5752895895921853,0.6130638693515092,0.0,0.4739571219427843,0.010981098109810981,0.807655445070085,0.4864864864864866
2024-08-13 20:31:38.652751,0.8430493273542601,0.5693625880252342,0.5752895895921852,0.5626947112624143,0.5704739008190376,0.5827532226970488,0.5918879725042004,0.6028093894384323,0.08040004197182915,0.13713497434735053,0.11665335390724656,0.4217288292909311,0.47978061710489683,0.5854786057145053,0.569362588025234,0.6134893878610485,0.615111436821602,0.611650981241367,0.4797806171048969,0.5693625880252344,0.6156764734025477,0.39127813773205844,0.3799218950618748,0.01377137713771377,0.8085839223673176,0.507042253521127
