created_at,id,value,Monthly_Percentage_Change,Annual_Percentage_Change,Rolling_3M_Average,Rolling_6M_Average,Rolling_12M_Average,MACD,RSI
2024-08-13 20:25:55.565467,0.10921501706484642,0.467741935483871,0.3916735301632197,0.517954045364579,0.29466900995899237,0.2364822871348664,0.15866780529461977,0.4143192064128414,0.7697349068905069
2024-08-13 20:25:55.570664,0.11262798634812288,0.4338709677419357,0.20036234464877295,0.46244529063549034,0.3860574106619803,0.2597886886264762,0.17574722459436387,0.4542941566519769,0.7096352200451304
2024-08-13 20:25:55.574521,0.11604095563139932,0.47419354838709693,0.27101341379818505,0.5698654479553075,0.4428822495606328,0.29583592293349925,0.20546541417591802,0.4956491515885131,0.6853786748487395
2024-08-13 20:25:55.579414,0.11945392491467577,0.43870967741935485,0.19901664875973324,0.5135920019907256,0.43233743409490355,0.3374766935985085,0.2285226302305723,0.5175565482960733,0.6304405153607885
2024-08-13 20:25:55.582785,0.12286689419795221,0.3080645161290323,0.10669819538760958,0.48022435112687345,0.3866432337434096,0.3617153511497826,0.24577284372331332,0.4987989419227885,0.5843125051972328
2024-08-13 20:25:55.590635,0.1262798634812287,0.29354838709677433,0.21657204862949098,0.3910562594231363,0.3210310486233159,0.3570540708514607,0.252604611443211,0.4791215085559745,0.5531690014785271
2024-08-13 20:28:02.158016,0.12969283276450513,1.0,1.0,0.8039115427257337,0.5248974809607501,0.4596022374145434,0.3217762596071734,0.649707739879392,0.8981025056947604
2024-08-13 20:28:02.270247,0.13310580204778158,0.9887096774193549,0.22467183577179473,0.8344688441567625,0.7721148213239604,0.5665009322560597,0.3933390264730998,0.7775103723909098,0.8702676296221833
2024-08-13 20:28:02.340065,0.13651877133105803,0.9209677419354838,0.1870270155487641,0.8147318649130395,1.0,0.6525792417650715,0.4604611443210931,0.8554001792541106,0.7886585627555361
2024-08-13 20:28:02.422857,0.13993174061433447,0.9548387096774194,0.2555877515061087,0.922794404247768,0.9835969537199767,0.752019888129273,0.5380017079419301,0.9201825120372377,0.8230337168345626
2024-08-13 20:28:02.506494,0.14334470989761092,0.9790322580645161,0.2485676279395438,1.0,0.9800820152314003,0.8812927284027348,0.6223740392826642,0.9713966580718268,0.84878626351885
2024-08-13 20:28:02.568866,0.1467576791808874,0.9096774193548387,0.18570243100058914,0.7712426545506487,0.9759812536613943,1.0000000000000002,0.6850555081127241,0.9866449538292065,0.8451974359460938
2024-08-13 20:28:02.865665,0.15017064846416384,0.9403225806451612,0.25349459539681163,0.6437681440911935,0.97070884592853,0.9885021752641394,0.7350982066609733,1.0,0.8836350495432398
2024-08-13 20:28:02.970331,0.15358361774744028,0.9241935483870967,0.22110459911494518,0.6637771287166363,0.9507908611599298,0.9760720944686143,0.7870196413321946,0.9993436029381676,0.8334008267949039
2024-08-13 20:28:03.070780,0.15699658703071673,0.9161290322580644,0.22657305746394918,0.6226409706666416,0.9531341534856472,0.97513983840895,0.8338172502134922,0.9898508414050977,0.7746476317551135
2024-08-13 20:28:03.150370,0.16040955631399317,0.8999999999999999,0.22094954568844183,0.6434243864442905,0.9384885764499122,0.964574269732754,0.88266438941076,0.9714094002287845,0.7898681684833121
2024-08-13 20:28:03.243892,0.16382252559726962,0.9290322580645161,0.25248560710216006,0.7963198576685164,0.9402460456942006,0.9549409571162213,0.9484201537147736,0.9581162215658798,0.7854820684661229
2024-08-13 20:28:03.331120,0.1672354948805461,0.7806451612903227,0.1299174599537401,0.7026744601350055,0.89103690685413,0.9300807955251713,0.9999999999999998,0.9020648740619358,0.6952211950895827
2024-08-13 20:28:03.421124,0.17064846416382254,0.7209677419354839,0.18718749406133145,0.21353305295101782,0.826010544815466,0.8878185208203857,0.9704526046114428,0.8366238970515867,0.7500308563566501
2024-08-13 20:28:03.518513,0.17406143344709898,0.6548387096774193,0.18038089563230764,0.18772015946212686,0.7264206209724664,0.8359229334990679,0.9350982066609739,0.7628651134791967,0.7095698623932647
2024-08-13 20:28:03.613599,0.17747440273037543,0.6693548387096775,0.24402133125712028,0.2207447351543101,0.6859988283538372,0.7883778744561845,0.9084543125533731,0.7047679026786886,0.07714743705632127
2024-08-13 20:28:03.706109,0.18088737201365188,0.6193548387096774,0.19163737154259597,0.18404114382145118,0.6490919742237846,0.7343070229956496,0.8729291204099059,0.6425329778750689,0.05662147567240722
2024-08-13 20:28:03.786087,0.18430034129692832,0.6774193548387097,0.280834434424396,0.20169044866460598,0.657293497363796,0.6858297078931017,0.8409906063193848,0.6063581588379712,0.20221259711644857
2024-08-13 20:28:03.857418,0.1877133105802048,0.6870967741935483,0.23994186462305153,0.2338143527917506,0.6637375512595198,0.66780609073959,0.8174210076857389,0.5782103601257192,0.15982029865856723
2024-08-13 20:28:03.953614,0.19112627986348124,0.6838709677419357,0.2295620904045971,0.2197979146715199,0.687170474516696,0.6606587942821631,0.7902647309991457,0.5532582593908725,0.11178857035291939
2024-08-13 20:28:04.036668,0.1945392491467577,0.6693548387096775,0.2204988436375329,0.21944061174371798,0.6842413591095491,0.663455562461156,0.7632792485055506,0.5281069706984125,0.15057511660700712
2024-08-13 20:28:04.142047,0.19795221843003413,0.5129032258064516,0.10539659471680116,0.148329889754263,0.6209724663151728,0.633312616532008,0.7205807002561915,0.46553168978712295,0.0
2024-08-13 20:28:04.255755,0.20136518771331058,0.5274193548387098,0.24529904480163345,0.16122498765440998,0.5641476274165202,0.6155997513983842,0.681127241673783,0.4195848975808337,0.03450628406940276
2024-08-13 20:28:04.362337,0.20477815699658702,0.5467741935483872,0.2494930478650122,0.1596495436565327,0.5196250732278855,0.590428837787446,0.6406490179333904,0.3884700027691093,0.07386027209141571
2024-08-13 20:28:04.449406,0.2081911262798635,0.6258064516129032,0.30197149213071645,0.2601339551212804,0.560632688927944,0.5786202610316971,0.6242527754056364,0.3851201105514638,0.21031705677715284
2024-08-13 20:28:04.520877,0.21160409556313994,0.6935483870967742,0.2886935611050408,0.3253301071049554,0.6209724663151728,0.5804847731510256,0.6213492741246798,0.4005743065457658,0.26336237247688554
2024-08-13 20:28:04.606171,0.2150170648464164,0.6564516129032258,0.20257553458575028,0.340935324073976,0.6608084358523727,0.5779987569919207,0.6215200683176774,0.4028457721900575,0.35279314459268907
2024-08-13 20:28:04.706908,0.21843003412969283,0.7370967741935484,0.2980545888388936,0.37762250319135304,0.7012302284710017,0.6211932877563708,0.6286934244235693,0.42591621479288116,0.5154673771558738
2024-08-13 20:28:04.769219,0.22184300341296928,0.6935483870967742,0.19841243779460804,0.382646394038435,0.7012302284710017,0.6532007458048481,0.6365499573014515,0.43215900319300915,0.5424376652371077
2024-08-13 20:28:04.874062,0.22525597269624575,0.7564516129032259,0.2822829192277726,0.3836493365503472,0.7375512595196252,0.6935985083903047,0.6449188727583262,0.45331250738255285,0.5918198828506346
2024-08-13 20:28:04.970023,0.2286689419795222,0.6838709677419357,0.17662068313011117,0.3382626189048607,0.718219097832455,0.7047855811062775,0.6445772843723316,0.450059598430079,0.565113625253364
2024-08-13 20:28:05.051158,0.23208191126279865,0.614516129032258,0.17650450795849454,0.30192014950837415,0.6895137668424134,0.6895587321317591,0.6372331340734414,0.4285754386806917,0.4321803014074732
2024-08-13 20:28:05.151163,0.2354948805460751,0.6064516129032258,0.2253588709047406,0.3051253890812246,0.6350322202694789,0.6799254195152273,0.6305721605465413,0.4092691099622999,0.4136318607109021
2024-08-13 20:28:05.290089,0.23890784982935154,0.582258064516129,0.21167161593078,0.38308128707096645,0.5981253661394257,0.6500932256059666,0.6379163108454313,0.3876215108899399,0.39482807245905194
2024-08-13 20:28:05.404947,0.24232081911262798,0.49354838709677407,0.15576973138666667,0.3192358489281777,0.5541886350322203,0.6115599751398388,0.634329632792485,0.34731602600101813,0.33597388529474903
2024-08-13 20:28:05.516849,0.24573378839590446,0.5516129032258066,0.285546372941404,0.3429597104960454,0.5342706502636203,0.5720944686140461,0.6348420153714771,0.3316866878301262,0.5376217232527027
2024-08-13 20:28:05.634645,0.24914675767918087,0.5919354838709678,0.2676435351968992,0.3206643726235983,0.537785588752197,0.5543816034804228,0.631255337318531,0.3308743054519331,0.5622026631881256
2024-08-13 20:28:05.702116,0.2525597269624573,0.5225806451612904,0.17284652177390536,0.24668884628596394,0.5483304042179264,0.5366687383467994,0.6131511528608027,0.3126604761294394,0.4744636601472376
2024-08-13 20:28:05.774071,0.2559726962457338,0.4822580645161292,0.19586980448883087,0.24251599440136412,0.523140011716462,0.5127408328154137,0.5947053800170794,0.2887022135999945,0.35499105968989986
2024-08-13 20:28:05.866070,0.25938566552901027,0.44516129032258056,0.19772757241678054,0.1851413886243366,0.46983011130638563,0.4863269111249222,0.5637916310845432,0.26136986806979196,0.2407617289136163
2024-08-13 20:28:05.955133,0.2627986348122867,0.5806451612903225,0.3615661874234124,0.2783900933161992,0.4909197422378444,0.5031075201988815,0.5518360375747222,0.2773684179902005,0.4282709094872661
2024-08-13 20:28:06.068933,0.26621160409556316,0.6790322580645161,0.31694935302088023,0.2994642797234677,0.5623901581722321,0.5276569297700437,0.5436379163108451,0.31731795976577504,0.4455294220029141
2024-08-13 20:28:06.190151,0.2696245733788396,0.6403225806451613,0.2009884221144187,0.3161010825233424,0.6332747510251906,0.5369794903666874,0.5390264730999144,0.33930296957732026,0.4495705000293476
2024-08-13 20:28:06.300687,0.27303754266211605,0.6596774193548387,0.24813919598673795,0.36605929425647993,0.6619800820152313,0.5633934120571789,0.5438087105038427,0.36232589034086216,0.4058059442455798
2024-08-13 20:28:06.402302,0.2764505119453925,0.6338709677419354,0.21109954905108724,0.35592425057907506,0.645577035735208,0.5926041019266628,0.5467122117847991,0.3739504422991389,0.4470872346538767
2024-08-13 20:28:06.506281,0.27986348122866894,0.6080645161290323,0.21072248559700643,0.35524996924606717,0.6338605741066201,0.6239900559353639,0.5494449188727586,0.3765121748007741,0.4904131783175065
2024-08-13 20:28:06.588381,0.2832764505119454,0.6387096774193548,0.2580470309303038,0.4314773118810109,0.6262448740480375,0.6351771286513364,0.5648163962425274,0.38688068598804687,0.5306033364345707
2024-08-13 20:28:06.679590,0.28668941979522183,0.7048387096774194,0.2868542708887296,0.4324306275958034,0.6520210896309315,0.6401491609695464,0.5810418445772842,0.4126360989633815,0.617028329175254
2024-08-13 20:28:06.770082,0.2901023890784983,0.6870967741935483,0.21810841752602506,0.3957614923554788,0.6807264206209724,0.6491609695463021,0.5911187019641331,0.427961938372008,0.7054313439237471
2024-08-13 20:28:06.866090,0.2935153583617747,0.8677419354838709,0.376753913015675,0.5527195874053782,0.7639132981839485,0.6892479801118712,0.6276686592655845,0.48743283546153937,0.7867914598926126
2024-08-13 20:28:06.958338,0.2969283276450512,0.7161290322580647,0.12387136614050893,0.48865166710386077,0.7680140597539544,0.7050963331261655,0.6524338172502135,0.4929007797747158,0.5975145619902321
2024-08-13 20:28:07.048737,0.3003412969283277,0.7387096774193549,0.24987591873328147,0.5321044694265951,0.7867603983596956,0.7302672467371041,0.6835183603757471,0.5020860899846594,0.680871459540866
2024-08-13 20:28:07.132004,0.3037542662116041,0.7129032258064516,0.2121759559900372,0.4181172305818941,0.7305213825424723,0.744561839651958,0.697523484201537,0.5012765003451732,0.6964488624162164
2024-08-13 20:28:07.229642,0.30716723549488056,0.6483870967741936,0.18137536827814843,0.3231366960733176,0.7059168131224376,0.7336855189558735,0.6942783945345861,0.48240322272172087,0.6674452218244928
2024-08-13 20:28:07.326098,0.310580204778157,0.7354838709677418,0.30372198796007527,0.3938976099016534,0.7047451669595783,0.7430080795525174,0.7043552519214344,0.4897076587612961,0.6342699551991681
2024-08-13 20:28:07.416474,0.31399317406143346,0.7532258064516129,0.24590143076601548,0.39228557104950706,0.7193907439953136,0.7209446861404605,0.7142613151152859,0.49908793559808085,0.5697624923165925
2024-08-13 20:28:07.500033,0.3174061433447099,0.7403225806451614,0.22225310405712112,0.4005584239923177,0.7527826596367897,0.7256059664387822,0.725533731853117,0.5018793152863436,0.598339308624243
2024-08-13 20:28:07.586275,0.32081911262798635,0.7129032258064516,0.21095005158697316,0.4007288725561546,0.7445811364967783,0.7206339341205719,0.73663535439795,0.4956358359917782,0.5505000681127854
2024-08-13 20:28:07.669395,0.3242320819112628,0.6725806451612903,0.20041375632958688,0.35922552139893904,0.7152899824253078,0.7128651336233687,0.7402220324508964,0.478970863542763,0.5352590906264624
2024-08-13 20:28:07.778004,0.32764505119453924,0.6903225806451612,0.2464865170033949,0.3321653024668592,0.697129466900996,0.7209446861404603,0.7386848847139194,0.46969404592516606,0.5788292722975139
2024-08-13 20:28:07.859015,0.3310580204778157,0.7596774193548386,0.2875444710713208,0.37982913881401537,0.714118336262449,0.7256059664387822,0.7463706233988043,0.47996759020374924,0.6114109540636813
2024-08-13 20:28:07.956486,0.3344709897610922,0.7338709677419355,0.2124432987420406,0.2745470551807099,0.7363796133567662,0.7218769422001248,0.7321947053800171,0.48026266827936126,0.5261283807758848
2024-08-13 20:28:08.056560,0.33788395904436863,0.7112903225806451,0.21461712478373843,0.3374288152013095,0.7439953134153485,0.7162834058421381,0.7316823228010247,0.47359000968947135,0.5211698951250562
2024-08-13 20:28:08.186348,0.3412969283276451,0.6870967741935483,0.21308578294972608,0.31267612075263435,0.7176332747510252,0.7113113735239278,0.7262169086251069,0.4611075835129216,0.27321313069224984
2024-08-13 20:28:08.275180,0.3447098976109215,0.6080645161290323,0.16887774248599474,0.28352219540973517,0.6719390743995313,0.6988812927284029,0.7151152860802732,0.42970587953978356,0.3451291187054284
2024-08-13 20:28:08.423539,0.34812286689419797,0.5951612903225807,0.2212380334616392,0.31006986253679353,0.629759812536614,0.6805469235550032,0.7094790777113575,0.40133624356281705,0.29145777584054744
2024-08-13 20:28:08.604801,0.3515358361774744,0.7419354838709677,0.35734645145524147,0.3434579713443205,0.6496777973052139,0.6771286513362338,0.7101622544833475,0.4179143374861196,0.5311503012111586
2024-08-13 20:28:08.682335,0.35494880546075086,0.75,0.2383715425071422,0.3383376140561852,0.7012302284710019,0.6802361715351151,0.7098206660973527,0.4328179201848469,0.6271082733118695
2024-08-13 20:28:08.767560,0.3583617747440273,0.6306451612903226,0.1404602611621451,0.28196203894670585,0.7141183362624488,0.6646985705407085,0.6982066609735265,0.41252597187385226,0.3702689059472447
2024-08-13 20:28:08.878095,0.36177474402730375,0.4338709677419357,0.06843563327850413,0.18962996694438852,0.6022261277094318,0.6159105034182726,0.6686592655849704,0.34440612043150964,0.19660915056254974
2024-08-13 20:28:08.982100,0.3651877133105802,0.39032258064516134,0.1901658715084874,0.18374345247953391,0.47158758055067374,0.5739589807333751,0.6387702818104182,0.2801324117234467,0.17986657359506691
2024-08-13 20:28:09.094256,0.36860068259385664,0.5096774193548386,0.35138321299120895,0.2411927488602238,0.4276508494434683,0.5574891236793038,0.6196413321947052,0.262706916654776,0.33128136748337855
2024-08-13 20:28:09.314104,0.3720136518771331,0.6693548387096775,0.3772001214562529,0.29280057550267474,0.5131810193321618,0.5435052827843383,0.6100768573868487,0.2928533520354179,0.4949540937328838
2024-08-13 20:28:09.398114,0.3754266211604096,0.6645161290322581,0.22822436777172095,0.30315726886105443,0.6127709431751613,0.5270354257302674,0.6027327070879589,0.3163985474078165,0.47838187438984714
2024-08-13 20:28:09.474122,0.37883959044368604,0.5919354838709678,0.17315045063311912,0.2756294758070721,0.6426479203280611,0.5195773772529522,0.5900939368061486,0.31657974362680763,0.37477987185478734
2024-08-13 20:28:09.552240,0.3822525597269625,0.6274193548387097,0.26248285398379223,0.3073088274831497,0.6274165202108966,0.5568676196395279,0.5837745516652433,0.3270464219643956,0.42026240091919675
2024-08-13 20:28:09.628551,0.3856655290102389,0.603225806451613,0.21197099302073,0.3372299854982526,0.605155243116579,0.597886886264761,0.5832621690862512,0.3296622636110838,0.4192158252928109
2024-08-13 20:28:09.711399,0.3890784982935154,0.4693548387096773,0.11860241923837113,0.26652391243382934,0.560632688927944,0.5901180857675574,0.5699402220324505,0.29707792375766207,0.354897403533997
2024-08-13 20:28:09.788852,0.3924914675767918,0.5629032258064517,0.3198124494012759,0.24534044254943477,0.5371997656707674,0.5696084524549412,0.5509820666097354,0.29745906914102876,0.46812141173292554
2024-08-13 20:28:09.887648,0.39590443686006827,0.5596774193548388,0.22932788772360893,0.23989050747262897,0.5213825424721734,0.5494095711622129,0.5308283518360375,0.2980581501447402,0.4741804666690771
2024-08-13 20:28:09.979239,0.3993174061433447,0.5161290322580645,0.1940316630819618,0.2747728541301828,0.5383714118336265,0.5348042262274706,0.5187019641332193,0.2881522428720391,0.3358926686403213
2024-08-13 20:28:10.057841,0.40273037542662116,0.5709677419354839,0.2817185081642178,0.43055241470681005,0.5413005272407736,0.5239279055313861,0.5332194705380016,0.2961609560642482,0.3747420394092492
2024-08-13 20:28:10.156568,0.4061433447098976,0.7032258064516128,0.3469454371682693,0.5541501172734273,0.5934387814879907,0.5431945307644501,0.5663535439795047,0.33859837734692805,0.5463955721033495
2024-08-13 20:28:10.290335,0.40955631399317405,0.6790322580645161,0.2129839740814981,0.4454108586644264,0.652606912712361,0.5835922933499071,0.5842869342442356,0.3661308756556396,0.6934494979392236
2024-08-13 20:28:10.358488,0.4129692832764505,0.6725806451612903,0.22695173958739015,0.3418214591863514,0.6895137668424134,0.6047234307022997,0.5846285226302306,0.38636628680146934,0.732358090490775
2024-08-13 20:28:10.450351,0.416382252559727,0.7564516129032259,0.29994348707410795,0.391215712087002,0.7088459285295843,0.6426351771286511,0.5943637916310847,0.4245523587575846,0.71116393673036
2024-08-13 20:28:10.546140,0.41979522184300344,0.6661290322580644,0.16304821825298652,0.3834819820198531,0.7041593438781488,0.6715351149782476,0.6022203245089668,0.43027748545583056,0.4942510469255261
2024-08-13 20:28:10.638084,0.4232081911262799,0.6193548387096774,0.1941677192711633,0.3354253952784836,0.6848271821909786,0.6808576755748914,0.6013663535439795,0.42202742512393965,0.45687772265873094
2024-08-13 20:28:10.709519,0.42662116040955633,0.5983870967741935,0.21456189176389093,0.3372203696350219,0.6274165202108966,0.6606587942821631,0.6008539709649874,0.4097502633569056,0.5034366106759016
2024-08-13 20:28:10.786798,0.4300341296928328,0.6177419354838709,0.24861665249135742,0.43528209865301154,0.609841827768014,0.6488502175264144,0.6165670367207516,0.4051267842366074,0.4878742665224578
2024-08-13 20:28:10.896523,0.4334470989761092,0.5693548387096774,0.19152342563134997,0.343889823389467,0.5916813122437024,0.6289620882535738,0.6172502134927409,0.3886287031939286,0.4653338405528079
2024-08-13 20:28:11.000917,0.43686006825938567,0.6516129032258065,0.3036287515592965,0.3951436693851822,0.611013473930873,0.6087632069608453,0.6269854824935952,0.39758243471792476,0.6810659145966662
2024-08-13 20:28:11.129500,0.4402730375426621,0.5387096774193549,0.13956392313273275,0.35401346106244486,0.5823081429408321,0.5842137973896835,0.6293766011955595,0.3747374914379072,0.47350665599687813
2024-08-13 20:28:11.203195,0.44368600682593856,0.5387096774193549,0.2321444030819843,0.32085227626913604,0.5711775043936733,0.5686761963952767,0.6259607173356105,0.35711234132170344,0.4765907479404662
2024-08-13 20:28:11.294196,0.447098976109215,0.4983870967741937,0.19630475171416845,0.2289133429208979,0.5155243116578796,0.5494095711622127,0.6042698548249359,0.3331087207323178,0.4797009209998562
2024-08-13 20:28:11.370093,0.45051194539249145,0.4209677419354838,0.16120581600873812,0.197760157194238,0.47275922671353254,0.511497824735861,0.5769427839453458,0.29456587277586427,0.35287021068220625
2024-08-13 20:28:11.444703,0.45392491467576795,0.41129032258064524,0.2227177741492879,0.19535341481430743,0.4264792032806093,0.4810441267868244,0.5492741246797608,0.2629948931526643,0.16424231243578508
2024-08-13 20:28:11.531071,0.4573378839590444,0.45806451612903243,0.2780685253591762,0.18367893732803486,0.4118336262448743,0.4437538844002489,0.5176771989752349,0.25218245857042976,0.25350770467640404
2024-08-13 20:28:11.611880,0.46075085324232085,0.3354838709677419,0.11624335908720684,0.15614912798176975,0.38078500292911555,0.4045991298943443,0.48266438941075984,0.2129476445775701,0.1792661599273484
2024-08-13 20:28:11.687388,0.4641638225255973,0.314516129032258,0.210191097989902,0.16493939496673016,0.34563561804335086,0.3614045991298944,0.45038428693424426,0.17877735422198524,0.04485714190979295
2024-08-13 20:28:11.761933,0.46757679180887374,0.20322580645161303,0.11344347775177832,0.10967265153773026,0.25307557117750457,0.30453697949036673,0.40853970964987196,0.12506604564100732,0.036471387785173226
2024-08-13 20:28:11.850178,0.4709897610921502,0.15806451612903227,0.17866660507934948,0.07570475776740626,0.18863503222026967,0.2538844002486016,0.359863364645602,0.07415392699497692,0.03709997622855726
2024-08-13 20:28:11.950501,0.47440273037542663,0.10322580645161294,0.16416653323678135,0.06256806960443034,0.11189220855301718,0.19453076444996897,0.3105038428693423,0.023454562939003942,0.024437311679656293
2024-08-13 20:28:12.025403,0.4778156996587031,0.1806451612903226,0.33389851113563,0.07550367088941035,0.1036906854130053,0.14108141702921073,0.2606319385140905,0.00849367711135296,0.10839889486546384
2024-08-13 20:28:12.150681,0.4812286689419795,0.20967741935483875,0.2673094257181705,0.13971297551207218,0.12243702401874623,0.11684275947793665,0.22578992314261304,0.008900827831217373,0.16982314911058566
2024-08-13 20:28:12.265207,0.48464163822525597,0.32741935483870965,0.37068342876930893,0.21139555148071973,0.20386643233743418,0.11932877563704158,0.2034158838599487,0.04481542166278829,0.21422129789037847
2024-08-13 20:28:12.378185,0.4880546075085324,0.12258064516129041,0.01615213033226523,0.10416603069913194,0.1827768014059754,0.10379117464263521,0.16362083689154572,0.02278868679802326,0.1688145146003917
2024-08-13 20:28:12.452885,0.49146757679180886,0.0854838709677419,0.18440300082243966,0.11619255366705022,0.13766842413591096,0.08980733374766947,0.12809564474807855,0.0,0.15286810780990523
2024-08-13 20:28:12.524566,0.49488054607508536,0.16290322580645167,0.33592255306798086,0.17298752914687002,0.0779144698301113,0.10130515848353028,0.10179333902647314,0.007173742370901848,0.25150585746827214
2024-08-13 20:28:12.898170,0.4982935153583618,0.1806451612903226,0.25402746209352123,0.16036405030538825,0.09900410076157029,0.10130515848353028,0.07241673783091374,0.021950585893373842,0.31041962692593394
