timestamp,volume,conditions,current_price,open,high,low,close,Daily_Percentage_Change,Rolling_Mean_10D,Rolling_Std_10D,Rolling_Mean_20D,Rolling_Std_20D,MACD,RSI,Lag_1,Lag_5,Lag_10,EMA_10,EMA_20,Cumulative_Sum,Z_Score,Bollinger_Upper,Bollinger_Lower,Rate_Of_Change
2024-08-12 08:30:09.583,,,0.9747048903878577,1.0,1.0,0.961409395973154,0.9424703891708965,,,,,,0.90208544387297,,,,,0.9914714999643843,0.995014979176613,0.0,0.974704890387858,,,
2024-08-12 09:00:00.481,,,0.9966273187183812,1.0,1.0,0.961409395973154,0.9424703891708965,0.6295664371987645,,,,,0.9090560778354086,,0.9747048903878577,,,0.9957962357980477,0.9974365284377953,0.011392920860773998,0.9966273187183813,,,
2024-08-13 07:30:09.897,,,1.0,,0.9656862745098036,1.0,1.0,0.6017692555323891,,,,,0.9155103685413701,,0.9966273187183812,,,1.0,1.0,0.022796854694830525,1.0,,,
2024-08-13 09:00:00.908,,,0.9055649241146706,0.876271186440678,0.8758169934640518,0.8674496644295302,1.0,0.4564250560966457,,,,,0.8903868121147569,,1.0,,,0.9848098121544884,0.9918880422883278,0.03389242527697629,0.9055649241146709,,,
2024-08-13 09:30:01.017,,,0.9055649241146706,0.876271186440678,0.879084967320261,0.8674496644295302,1.0,0.5967527090758546,,,,,0.8708364318005524,,0.9055649241146706,,,0.9723814766445247,0.9845486519777671,0.04498799585912206,0.9055649241146709,,,
2024-08-13 10:30:00.488,,,0.9224283305227652,0.876271186440678,0.892156862745098,0.8674496644295302,1.0,0.6225076336876895,,,,,0.8612373224892746,,0.9055649241146706,0.9747048903878577,,0.9655395583720576,0.9797709814215034,0.056138631307680466,0.9224283305227656,,,0.5110837009365479
2024-08-13 11:00:01.086,,,0.9915682967959527,0.876271186440678,0.9787581699346402,0.8674496644295302,1.0,0.701826442251495,,,,,0.8761664655700522,,0.9224283305227652,0.9966273187183812,,0.9735811767154381,0.9830855209324234,0.06751503270853068,0.9915682967959528,,,0.5553371597082358
2024-08-13 11:30:00.188,,,0.9629005059021916,0.876271186440678,0.9787581699346402,0.8674496644295302,1.0,0.5540501465115563,,,,,0.8790430162015809,,0.9915682967959527,1.0,,0.9745052588502672,0.9829177486721861,0.0787978238364794,0.9629005059021919,,,0.5255501271530496
2024-08-13 12:00:00.891,,,0.9595278246205727,0.876271186440678,0.9787581699346402,0.8674496644295302,1.0,0.5916871968169143,,,,,0.8804869105046682,,0.9629005059021916,0.9055649241146706,,0.9745959820770813,0.9823934086822641,0.09006960199114561,0.9595278246205732,,,0.6116153821773291
2024-08-13 12:30:01.296,,,0.9038785834738614,0.876271186440678,0.9787581699346402,0.8674496644295302,1.0,0.5130900949056576,1.0,0.10588047142265132,,,0.8641696176450976,,0.9595278246205727,0.9055649241146706,,0.9636920345939868,0.9757719961712379,0.10115966608665011,0.9038785834738617,,,0.5584340859609471
2024-08-13 13:00:00.892,,,0.8516020236087685,0.876271186440678,0.9787581699346402,0.8087248322147649,1.0,0.5168728001444618,0.9862290133936993,0.14230761691318,,,0.8351952220381695,,0.9038785834738614,0.9224283305227652,0.9747048903878577,0.9444577914135586,0.9640067307527267,0.11207902909627546,0.8516020236087687,,,0.49269460262455667
2024-08-13 14:00:00.889,,,0.7959527824620571,0.876271186440678,0.9787581699346402,0.7835570469798658,1.0,0.5103899399349605,0.9637804187889079,0.19028774320343578,,,0.7955620802572616,,0.8516020236087685,0.9915682967959527,0.9966273187183812,0.9177425077790846,0.9472149571396424,0.1228166780467391,0.7959527824620574,,,0.37772001955192713
2024-08-13 15:00:01.497,,,0.7908937605396287,0.876271186440678,0.9787581699346402,0.7701342281879193,1.0,0.5887686824461856,0.9403886059234106,0.2081808079964494,,,0.7641158070770788,,0.7959527824620571,0.9629005059021916,1.0,0.8948865324801729,0.9314635810008642,0.13353780753727895,0.7908937605396289,,,0.3983946974136041
2024-08-13 15:30:01.042,,,0.7925801011804383,0.876271186440678,0.9787581699346402,0.7667785234899327,1.0,0.5994181519671158,0.9277494812299563,0.23605112191870958,,,0.7415869197255656,0.2858621428545921,0.7908937605396287,0.9595278246205727,0.9055649241146706,0.8765188610409957,0.9173986089430137,0.14426444351446008,0.7925801011804385,,,0.4029958428206519
2024-08-14 15:00:11.891,,,0.41483979763912293,0.5966101694915258,0.6029411764705879,0.4026845637583887,0.5617597292724197,0.0,0.8728541784568953,0.5645795162595448,,,0.6056557398682899,0.13478562583628173,0.7925801011804383,0.9038785834738614,0.9055649241146706,0.7869722410932347,0.8629480015331472,0.1537576264839982,0.41483979763912293,,,0.09246280442468247
2024-08-15 09:00:10.549,,,0.27487352445193913,0.23389830508474585,0.2777777777777777,0.24161073825503365,0.23519458544839233,0.3469045439536822,0.8004150160347105,0.8287495273076644,,,0.4580302516786693,0.08593699709637308,0.41483979763912293,0.8516020236087685,0.9224283305227652,0.686095049834337,0.7982225055900014,0.1627937710623115,0.2748735244519394,,,0.0
2024-08-15 09:30:00.749,,,0.2681281618887015,0.23389830508474585,0.2777777777777777,0.24161073825503365,0.23519458544839233,0.5841028192299446,0.7194868892661765,0.950143354085785,,,0.3452849042390349,0.08129173345408411,0.27487352445193913,0.7959527824620571,0.9915682967959527,0.6022284781282377,0.7389162505134586,0.1718078896940597,0.26812816188870175,,,0.038815218990173705
2024-08-15 10:00:00.678,,,0.26981450252951067,0.23389830508474585,0.2777777777777777,0.24161073825503365,0.23519458544839233,0.5999229090204385,0.6419543482361818,0.9999999999999999,,,0.26383316272798585,0.09613636401007783,0.2681281618887015,0.7908937605396287,0.9629005059021916,0.5339430459922703,0.6854444832262012,0.18082751481244916,0.2698145025295109,,,0.04468344572260241
2024-08-15 11:00:00.747,,,0.2900505902192241,0.23389830508474585,0.27941176470588225,0.24161073825503365,0.23519458544839233,0.6347718835028483,0.5670628183361628,0.9754641439625343,,,0.21372565735155302,0.12063674272000513,0.26981450252951067,0.7925801011804383,0.9595278246205727,0.48206521081839115,0.6393005414454884,0.18991321777053377,0.29005059021922436,,,0.06328481438448075
2024-08-15 12:00:02.156,,,0.24789207419898807,0.23389830508474585,0.3071895424836599,0.24161073825503365,0.23519458544839233,0.518122143783663,0.4936804376532735,0.9340622984456647,1.0,0.8246846293970896,0.1689071309781065,0.09399341877920767,0.2900505902192241,0.41483979763912293,0.9038785834738614,0.4313029096323686,0.5928944352844736,0.19886125856258682,0.2478920741989883,1.0,0.9631953429961442,0.37357177981864287
2024-08-15 12:30:01.442,,,0.24789207419898807,0.23389830508474585,0.3071895424836599,0.24161073825503365,0.23519458544839233,0.5967527090758546,0.4261460101867569,0.8592415718040974,0.9435790024872359,0.8605998070605755,0.14214820932249728,0.005455836161660246,0.24789207419898807,0.27487352445193913,0.8516020236087685,0.38977011775289583,0.550907958281651,0.20780929935463988,0.2478920741989883,0.9895810595588865,0.8163504042603726,0.5283841444447782
