value,Monthly_Percentage_Change,Annual_Percentage_Change,Cumulative_Sum,Rolling_3M_Average,Rolling_6M_Average,Rolling_12M_Average,MACD,Trend,Seasonal,Residual,RSI,Rolling_3M_StdDev,Rolling_6M_StdDev,Rolling_12M_StdDev,Momentum_3M,Momentum_6M,Momentum_12M,Z_Score,Days_Since_Peak,Days_Since_Trough
0.1970309231077867,0.5578764040416756,0.3696243677695577,0.22176543975009733,0.19272400865938,0.1852159579255328,0.17072252344624728,0.3212484140230199,0.1890440484378817,0.33192027085696957,0.667777245458889,1.0,0.22329611065969207,0.26909025819403426,0.2807957353427426,0.4142591444513334,0.3554457527333894,0.2534647723977969,0.1970309231077867,0.0,0.26866338846669646
0.1998968274438997,0.5198835348810332,0.3856135028860548,0.22477970750721124,0.19584407355672973,0.18873348430394832,0.17440673298660125,0.3263728232063244,0.19238529500230683,0.27422996904651076,0.656069691825805,1.0,0.2232961106597123,0.2538729504358999,0.2765284176975676,0.4018598884066932,0.323906644238852,0.26506233690924724,0.1998968274438998,0.0,0.27212784979883775
0.20276273178001292,0.5195936663582936,0.35933349583770785,0.22779979431404931,0.1989641384540799,0.19212971666931455,0.17790360983846298,0.33060321885889465,0.19554211905852958,0.4930608413253772,0.6427731288178409,1.0,0.19807828166492875,0.2329902733180034,0.27652841769755776,0.4018598884066932,0.3133936080740082,0.2476659901420693,0.20276273178001308,0.0,0.27548055431381313
0.20419568394806986,0.4445182774787425,0.3336627123460188,0.23082279064574945,0.20136418837511805,0.19504077298248657,0.18121315400183224,0.33211752014024704,0.19855466700289282,0.6644621482496289,0.5748916404429988,1.0,0.15128478654174193,0.20688199141797228,0.270810620823293,0.36466212027278305,0.27134146341463294,0.23026964337489142,0.20419568394806986,0.0,0.2789450156459544
0.2063451122001545,0.4818036270117711,0.33302145787066884,0.23385015126474273,0.20352423330405256,0.19770924126956002,0.18452269816520128,0.33247029365281344,0.20142450705400416,0.3679220017703577,0.5595213312335534,1.0,0.1246215193143843,0.1836488778885069,0.2569273852260744,0.35226286422814634,0.2503153910849424,0.23026964337488975,0.20634511220015467,0.0,0.2822977201609298
0.20992749262029609,0.5562490106005165,0.340320240888425,0.2368847856958912,0.20592428322509093,0.20049900356968253,0.18789468655806774,0.3338764648584551,0.2042363230166504,0.9443063096587696,0.5796236208549135,1.0,0.20013096116988624,0.1742983085920244,0.24241555326084613,0.36466212027278305,0.26082842724978617,0.23606842563061742,0.20992749262029625,0.0,0.2857621814930711
0.2137606396698477,0.5688268622347604,0.3504375355453204,0.2399272031060457,0.2091283498696772,0.20333121877437232,0.19135097466075623,0.33643622609088014,0.2069938786154888,1.0,0.6301549676229392,1.0,0.25631261401785355,0.19420545518237253,0.22760486369929567,0.40619962802231585,0.26450798990748137,0.24389678167584738,0.2137606396698477,0.0,0.2892266428252123
0.21578826698764786,0.4747780162541017,0.3150887719370823,0.2429737374938801,0.21229161566560584,0.20602151998379514,0.1945468703264399,0.3373916431589458,0.20971411061147638,0.30386833781565725,0.6289694875316437,1.0,0.2057137366744001,0.20439613962591915,0.2162718021852389,0.40409175449473156,0.2522077375946174,0.2197158596694686,0.21578826698764797,0.0,0.29235583370585605
0.21814547330410106,0.4916876622126688,0.30024674573358745,0.24602505805011257,0.21504447292503648,0.2086257024439533,0.1976359863596826,0.33753172024210637,0.21248389831545111,0.08712640178607406,0.6240795931445766,1.0,0.1516724973001186,0.21399014343283077,0.20457183213662944,0.3828890266584025,0.2447434819175781,0.2097999420121771,0.2181454733041012,0.0,0.29582029503799734
0.22037371392542893,0.48483446734381086,0.27577444859650607,0.2490809029175056,0.21725971900215502,0.21136452125859506,0.20054463856967764,0.33685433166131445,0.21541238974247023,0.0,0.6027398262233465,1.0,0.1584835150231779,0.2025568445417847,0.19653495457816916,0.3551146931184125,0.25641295206055137,0.19304146129312721,0.2203737139254291,0.0,0.2991729995529727
0.22276674404608365,0.4931638773240378,0.2615093818945757,0.2521416066914183,0.2195973676252465,0.21414458003767378,0.2033496333587066,0.33577045443699327,0.21852624460885628,0.359567666311475,0.5660366424188026,1.0,0.15973445577722464,0.1767406595639486,0.19074268165572478,0.3614383137011761,0.25998738435660057,0.18341548274862174,0.22276674404608368,0.0,0.302637460885114
0.22549651792623138,0.5103095602595804,0.2592833923294375,0.25520785311019323,0.22205981884423176,0.21678029894122464,0.2061427637441311,0.3348428050753476,0.22173764267260854,0.5148790897762957,0.5467003387273406,1.0,0.1771599110564745,0.16507090456778398,0.18589819138328267,0.3678859268443866,0.24747687132043575,0.1823137141200334,0.22549651792623154,0.0,0.30599016540008944
0.2279755251769695,0.49716480868449475,0.24608135395570208,0.2582791330069796,0.22460627181045356,0.21918677216011306,0.20883973001612954,0.3337038247765309,0.224866238793902,0.33192027085696957,0.5311623396924506,1.0,0.18007315905177929,0.17342865017271425,0.18455835443938018,0.37222566646001276,0.22760723296888058,0.17338358944621513,0.22797552517696956,0.0,0.3094546267322307
0.23109219614249255,0.5296812911349766,0.24821130245650508,0.26135674112034096,0.2273951298186998,0.22177761227883552,0.21155855176845217,0.3332877654569178,0.22794182912627337,0.27422996904651076,0.5412857367108819,1.0,0.19379199861411092,0.18525264308557746,0.18659300805897466,0.38474891506509645,0.2435870479394427,0.17541316323572076,0.23109219614249274,0.0,0.3129190880643719
0.23483936606196076,0.5616434970350646,0.25735376198159976,0.2644419576412167,0.2305247949157343,0.22460376278287275,0.2143541799230564,0.33430851521902083,0.23102024225213746,0.4930608413253772,0.5694252756508414,1.0,0.23753208457457914,0.2084310624356016,0.19433883608399483,0.40235585864848106,0.2639823380992396,0.18254566541026357,0.23483936606196082,0.0,0.31627179257934734
0.23901642163184578,0.583132587672365,0.28753666435997943,0.2675356554270653,0.234223271844054,0.22775983300240266,0.21738896947663622,0.33703357166101683,0.23405976355654423,0.6644621482496289,0.6193817461572136,1.0,0.27397751219241834,0.23909787806742858,0.20265878453005726,0.43174209547427106,0.2925777964676185,0.20475500144969422,0.23901642163184586,0.0,0.31973625391148863
0.24265612013870963,0.5551698656147656,0.3035327929294309,0.2706367434060637,0.2380969524166101,0.23112695480463796,0.2205536430275712,0.3403250637965421,0.2371679728359446,0.3679220017703577,0.6587764536384586,1.0,0.27034193457316286,0.26316161720183506,0.21045929238471006,0.4407935523868573,0.31087047939444845,0.21681646854160647,0.24265612013870977,0.0,0.323088958426464
0.24697647092540032,0.5893237146627195,0.3107440101255907,0.27374660360252123,0.2421626369828489,0.23476334931584097,0.22378263413488875,0.3449573719207484,0.24037466624387482,0.9443063096587696,0.6945758049908608,1.0,0.2754162287741064,0.28918816774740913,0.22604943859881887,0.45071295722256527,0.3342094196804009,0.22278921426500342,0.2469764709254004,0.0,0.3265534197586053
0.24818015074656796,0.43073894685559955,0.28062902559273123,0.2768589077998629,0.24523230083185732,0.23818384048381747,0.22678245491994975,0.3463081903135961,0.2436572614323922,1.0,0.6094627980368283,1.0,0.20077056240586197,0.27110870343475496,0.23629183636473133,0.399256044637321,0.31549621530697813,0.20150768338648845,0.248180150746568,0.0,0.33001788109074653
0.25162640071074405,0.5442642065728753,0.2957743771333472,0.2799782094044978,0.24823716333299717,0.24166012689779626,0.22990591527941606,0.34815170124135614,0.24692950637810207,0.30386833781565725,0.6469958741691784,1.0,0.166804034748605,0.24824160278867066,0.24511474295218177,0.39590824550526704,0.32033221194280576,0.21298927225282532,0.25162640071074416,0.0,0.3332588287885561
0.25262946722838375,0.4204171831627911,0.2802296137888324,0.2830995476765363,0.25013080272069654,0.24467185724179852,0.23291135604513236,0.347005719402843,0.2500251699086453,0.08712640178607406,0.5699616111501367,1.0,0.1613003250850306,0.20317727477074182,0.2440159307715768,0.3384996900186001,0.28006728343145365,0.20202957378950304,0.2526294672283839,0.0,0.33672329012069735
0.2553234173043304,0.5057697046515119,0.28479200293459966,0.2862263558553154,0.25252365249197184,0.24743250897878943,0.23595738556002188,0.3458521892027793,0.2528473361140986,0.0,0.5731962219925375,1.0,0.1321396433895155,0.17234663397863006,0.23954077375731514,0.3642901425914457,0.25830529857022644,0.20579878225572662,0.2553234173043304,0.0,0.3400759946356728
0.25881982059438857,0.5459828146164561,0.29630463173945293,0.289360263274758,0.2549333026126943,0.2501689019131703,0.2390995791883379,0.3458076608858636,0.25537028620930524,0.359567666311475,0.6087021102895888,1.0,0.21452283323901453,0.16673736298440198,0.23474442723730488,0.36515809051457093,0.2562026913372565,0.21472890692954494,0.25881982059438857,0.0,0.3435404559678141
0.2626959562089817,0.5646822236696261,0.3081613532319632,0.29250204095895255,0.25830537275175325,0.2528300925594613,0.24234168358384922,0.3471538895308505,0.2576699219748513,0.5148790897762957,0.6766766685102509,1.0,0.25489081510450756,0.20351065450041553,0.2318618549734338,0.4148791072535647,0.24968460891505465,0.22400695853870678,0.26269595620898173,0.0,0.34689316048278945
0.26576247384862284,0.5235760624350789,0.31392569834481243,0.2956500450263519,0.26180224548670594,0.255806647639679,0.2456349922475487,0.34846279350696907,0.25999966753765547,0.33192027085696957,0.7195659025468099,1.0,0.24046549069946416,0.221563870391125,0.22581543374120344,0.4213267203967752,0.27701850294364916,0.22876195998840199,0.2657624738486229,0.0,0.35035762181493074
0.26805519731751337,0.4845280035327933,0.3040716146587827,0.2988027043335306,0.2648959098349244,0.25858791935888825,0.24885649004732646,0.34866511696160996,0.26241033318058893,0.27422996904651076,0.7214072554532274,1.0,0.18584556892449658,0.23819228159805825,0.21614512684168846,0.4004959702417836,0.2600925147182495,0.2220933603943162,0.2680551973175135,0.0,0.353822083147072
0.26859255438053475,0.3965973090687367,0.26808824803350384,0.3019564547125326,0.26687115091993907,0.261290349969616,0.2517982376989554,0.3455880333859856,0.26491289643390226,0.4930608413253772,0.6341675673577153,1.0,0.10388296322234948,0.20634475395951812,0.20017624342025886,0.3427154370737758,0.25325904121110093,0.19611481588866364,0.2685925543805348,0.0,0.3571747876620474
0.26973175135413974,0.4266671540859861,0.23405740247489681,0.3051125181637999,0.2682007785761944,0.26372957257202745,0.2544752218175146,0.3408030079462245,0.2674578015896092,0.6644621482496289,0.5728470108028441,1.0,0.05916915242566589,0.15526968281900533,0.18456259628512228,0.30936143831370044,0.23044575273338716,0.17152797912438375,0.2697317513541398,0.0,0.36063924899418864
0.2695741266156535,0.36185954390872216,0.19208231741298432,0.30826826156733245,0.26870958915945464,0.26555019570789007,0.25682125151973656,0.33295384228240443,0.2698590579208997,0.3679220017703577,0.4768044156648379,0.982104123987988,0.04266257803125724,0.09084859226526926,0.16491490839451078,0.2669559826410424,0.17682926829268164,0.1407944331690343,0.2695741266156536,0.1986754966887417,0.3639919535091641
0.27259049092941257,0.5203902131660766,0.1771579456269346,0.31143012952069965,0.27004881701539407,0.26722526602809404,0.25905363272427295,0.3271513407609382,0.27205017295883005,0.9443063096587696,0.4979807828819727,0.9814911996932842,0.11734605837275323,0.07010906428214683,0.1564046591726776,0.3098574085554848,0.16421362489486788,0.13024064946361316,0.2725904909294128,0.0,0.3674564148413053
0.27578597426417883,0.5290275286945354,0.19846236302322623,0.31459848571450927,0.2720768591986713,0.2689221692706467,0.2614596088868131,0.3232644072532151,0.27405780641972255,1.0,0.551812006600871,0.9812453672984649,0.21469708360943393,0.10072020001992507,0.14671230642165656,0.34544327340359493,0.16610597140453995,0.14636126413453177,0.27578597426417906,0.0,0.3709208761734466
0.27908892901154925,0.5340478323684645,0.1962483594056907,0.317773548363126,0.2752641254938102,0.27079009707159885,0.26385309620345354,0.3210701289431139,0.27603689830196454,0.30386833781565725,0.6364880307020581,0.9806569541646564,0.22458148856108526,0.15441549227781104,0.14625729587203468,0.4053316800991906,0.18092935239696964,0.1452015076833859,0.27908892901154947,0.0,0.37405006705409033
0.2823345656721976,0.530855308089426,0.22021655768496262,0.32095520108555525,0.2785281933864223,0.27311651624187494,0.26644203395842125,0.3201483131394482,0.2782073128542806,0.08712640178607406,0.6948393075265656,0.9818028215650041,0.22630732632869283,0.20064648217515327,0.14331557964045283,0.4092994420334759,0.22066862910008,0.16335169614380854,0.2823345656721977,0.0,0.37751452838623156
0.28375318831857377,0.44001068530479936,0.2059403858635167,0.32413973423759807,0.28119704889861685,0.2754902400772399,0.2689198209848829,0.3177254512703891,0.28053831299196963,0.0,0.6630564006078713,0.9806654979128169,0.16525668190190268,0.21749172635942735,0.13704389800379835,0.37854928704277635,0.22476871320437097,0.15302986372861588,0.2837531883185739,0.0,0.380867232901207
0.28524345857335254,0.4434933537123742,0.18372040280599333,0.32732729329549737,0.2832586917807889,0.2781429401426174,0.2712227641687519,0.3142525394598207,0.2829455285539675,0.359567666311475,0.6163759417871262,0.9809515610420441,0.10053489154336412,0.18851131314315142,0.13290713148204614,0.34717916924984543,0.24894869638351202,0.13679327341258218,0.28524345857335276,0.0,0.38433169423334823
0.2863253374602355,0.42322897465561665,0.15310072479939563,0.3305170490446676,0.2845955195868073,0.28046814637276296,0.27328217485758066,0.3094357939581341,0.28521725002830656,0.5148790897762957,0.5643773266289168,0.9799710305534743,0.08926031344560056,0.14757551665186422,0.13231062328839682,0.30973341599504134,0.22056349873843406,0.11417802261525042,0.2863253374602356,0.0,0.38768439874832367
0.28799472673602144,0.45222365834617895,0.13767535240565987,0.3337101943903021,0.286016349140062,0.2825349963551147,0.27521981929888906,0.30442773216998376,0.2871699958379481,0.33192027085696957,0.5622588271942695,0.9787301687437404,0.09579744028153789,0.1105187098270225,0.13517088284685658,0.314073155610664,0.1981707317073161,0.10287039721658456,0.28799472673602156,0.0,0.3911488600804649
0.2910325853323015,0.5196865210598336,0.14527296427632094,0.3369095079286442,0.2879555894762609,0.28455696755263826,0.27722240573887436,0.3012057623111091,0.2888853133504643,0.27422996904651076,0.6250896705693174,0.9781078706049602,0.16494725344558359,0.1085502691842693,0.14392593813334453,0.34085554866707835,0.19428090832632303,0.10890113076253902,0.2910325853323015,0.0,0.3946133214126062
0.2951953113805059,0.5748161058105286,0.18384636225967255,0.3401172736367107,0.29092685127850615,0.2867341950868645,0.27954095998011796,0.30096431555554387,0.29034250208024215,0.4930608413253772,0.7381331023513162,0.9789145892459619,0.24984590402206244,0.15795667991128834,0.1559569496794706,0.39417234965902004,0.20773759461732538,0.13824296897651409,0.29519531138050614,0.0,0.39796602592758157
0.2963774969191526,0.4278207525466719,0.1840965214630203,0.3433274397027884,0.2937349096861215,0.28887139559678476,0.281863260875131,0.29896849869543934,0.291651650973503,0.6644621482496289,0.7296623397862305,0.9780969163245521,0.19404490779392972,0.17714245935592113,0.15909817365692475,0.3857408555486651,0.2042682926829251,0.1385908959118577,0.29637749691915277,0.0,0.40143048725972286
0.29791792049981347,0.4453669163266214,0.20222058341971066,0.3465407335080929,0.2960413576602394,0.29101708668761805,0.2843335545940535,0.29611278139053104,0.29295013598023556,0.3679220017703577,0.7527258915340931,0.9788381374303201,0.09435828209481108,0.1810667277241376,0.1485725638091029,0.35982641041537605,0.20500420521446475,0.1523340098579287,0.2979179204998137,0.0,0.4047831917746983
0.29614105981142336,0.28257214995356505,0.15065541403170185,0.34975041950256835,0.29635816424981654,0.2926788146663868,0.286386096417637,0.28806125739588556,0.2942617940232679,0.9443063096587696,0.6024121828568809,0.7457558310920032,0.06668860195813252,0.13881178557770799,0.12718978592433966,0.25703657780533096,0.16305719091673546,0.11354015656712077,0.2961410598114235,0.2052980132450331,0.4082476531068395
0.29684320637377115,0.4042124108827168,0.12367797988660076,0.3529615311642262,0.29651416749468384,0.29417679572753963,0.28822133232256975,0.27943438287750283,0.29555181064952185,1.0,0.5777710386144521,0.7705975749989702,0.06185256672180548,0.07693048510769274,0.10668884167778776,0.24872907625542298,0.14886459209419348,0.09336039431719251,0.29684320637377115,0.4105960264900662,0.4117121144389808
0.2972157739374657,0.38801943627860924,0.09216820308719753,0.3561733993023482,0.29627896260242226,0.29522356306015096,0.2898011713288571,0.2700025343570669,0.29674491136585246,0.30386833781565725,0.5678505901237632,0.7490746930194683,0.03771731582320773,0.011721620033804066,0.088588958673282,0.22851828890266265,0.10975609756097379,0.06964337489127242,0.29721577393746584,0.5960264900662252,0.4148413053196245
0.29749519961023685,0.3834442568025713,0.060418484600075234,0.3593858347978183,0.2967325720374985,0.2956129168420374,0.29112249122502476,0.25991960961203553,0.2977234797767232,0.08712640178607406,0.5467977690243643,0.720110824630054,0.02260791205480369,0.0,0.0744516842467136,0.2641041537507728,0.05277544154751694,0.04563641635256631,0.29749519961023696,0.8013245033112583,0.4183057666517658
0.29849826612787633,0.41894772429219906,0.055885200173553334,0.3626003069606919,0.2972869835692582,0.2959719471206619,0.29240759346808387,0.25043504816240975,0.29860544592139293,0.0,0.5567874220955978,0.6920782426351235,0.04661244659440272,0.006621584441133373,0.05901983563025613,0.2693118412895207,0.05014718250630524,0.042273122644243835,0.29849826612787655,0.0,0.4216584711667412
0.30016049064282213,0.4512380478402308,0.05755152859680335,0.3658181541724055,0.2982734040868047,0.29635159738150474,0.29370768232622235,0.24243240155487517,0.29952912668101295,0.359567666311475,0.5787702852410029,0.6692730454576306,0.09304058298905316,0.03331533310498073,0.04437400764799328,0.29163050216986885,0.05193439865432836,0.04366483038561819,0.30016049064282224,0.0,0.42512293249888244
0.30137133522482995,0.4290425685249046,0.0588028174694358,0.3690384599326275,0.2995718310940867,0.29723704367676107,0.29501901114567053,0.2350622518546706,0.30066828067725715,0.5148790897762957,0.579090895621669,0.6660273325365726,0.09969434583322656,0.050478107990455955,0.026468409159475487,0.3077495350278969,0.0957737594617297,0.04470861119164897,0.3013713352248302,0.0,0.4284756370138579
0.30241739030751136,0.42093154849080106,0.052069669313354716,0.37226088964599885,0.3008846584008944,0.2981807110982808,0.29627601348545585,0.2280453820944444,0.30212735126936296,0.33192027085696957,0.570320879509566,0.6588699507934903,0.07806259383625289,0.06482363054416912,0.007298954393184662,0.3084934903905752,0.1008200168208552,0.03966367062916608,0.3024173903075114,0.0,0.4319400983459991
0.30386467199724865,0.4405231789492691,0.03505765758427684,0.37548625797948093,0.30212548421007135,0.2993063195393737,0.29739438963575693,0.22193614803889672,0.3037435573659073,0.27422996904651076,0.5682929649324,0.6647794727056975,0.08653512459776538,0.07685589898652676,0.0,0.3047737135771874,0.1165895710681254,0.02679037402145651,0.30386467199724876,0.0,0.4354045596781404
0.3047172785372423,0.4113975701701843,0.0,0.3787133574802559,0.30324630752319615,0.30052896319090583,0.29822427344577895,0.21579115506426588,0.30549243475661725,0.4930608413253772,0.5258151371235307,0.6512758896274105,0.08035964928993057,0.07330483276306127,0.007863196235103065,0.29857408555486725,0.12499999999999925,0.0,0.3047172785372425,0.0,0.4387572641931158
0.30700283724529265,0.48136442620954106,0.011484125358622713,0.38194509767318596,0.304782339472661,0.30196872312579526,0.29915032136922703,0.21165562103517904,0.3074113070443436,0.6644621482496289,0.5400164703150813,0.6378388138148896,0.11215317257309525,0.07975692050922151,0.022881233101111467,0.3200247985120902,0.14381833473507097,0.00893012467381829,0.30700283724529276,0.0,0.44222172552525707
0.30839280084830745,0.43752368391799545,0.009801118097108971,0.3851796601052322,0.30629917102275717,0.30336239133572596,0.3000632560044809,0.20791192378153708,0.3095177382774872,0.3679220017703577,0.5232226847738851,0.5778916884711558,0.12826843309218766,0.08931454056385871,0.03953928751997998,0.3190328580285145,0.13982338099242894,0.0077123804001148905,0.30839280084830756,0.0,0.44557443004023245
0.3116885908348377,0.5303354082280969,0.06307260237721657,0.3884209144444612,0.3086344195959274,0.3051090251236288,0.3014182957845777,0.20713458859011472,0.31182552877979086,0.9443063096587696,0.551697603364726,0.6251844920795935,0.16633367429420576,0.12092110982596882,0.05793005203114725,0.3613143211407291,0.17041631623212583,0.04876775877065698,0.3116885908348379,0.0,0.44903889137237374
0.31462614277935375,0.5125829353549138,0.086411147606726,0.3916681333096575,0.3111880727119123,0.30717587510598054,0.30296816156070605,0.20819832306448147,0.31439991644531284,1.0,0.570964233609891,0.6510292672014031,0.21552868003604347,0.15438501336708568,0.07977641489012786,0.3725976441413501,0.1981707317073161,0.06685995940852371,0.31462614277935397,0.0,0.45250335270451497
0.3163528501418622,0.45354609370946847,0.10054552789515983,0.3949188581523126,0.313854528174186,0.3092900297534211,0.3046360469305853,0.20902987617610136,0.3171474354450652,0.30386833781565725,0.555608693670699,1.0,0.1629866030191134,0.17199822610891033,0.09650130982724216,0.37842529448233286,0.20227081581160408,0.07781965787184764,0.3163528501418623,0.0,0.4556325435851587
0.3183088298512595,0.4645725853543604,0.11806105557933558,0.39817355449640435,0.31607217430122536,0.3115909771809573,0.3064500517974884,0.20998483590912836,0.31999626136684034,0.08712640178607406,0.5300654517793215,1.0,0.12734748090908826,0.16976794579799792,0.10871937188513937,0.35523868567885947,0.2184608915054641,0.09138880835024604,0.3183088298512595,0.0,0.4590970049173
0.32151864270770636,0.5251781497374023,0.1410095728558762,0.40143476817618723,0.31838102232526433,0.314048393885326,0.30845638489124405,0.21274711494442708,0.32295266708506776,0.0,0.5501229647242145,1.0,0.18026234613157743,0.17886611623522974,0.12364489741033279,0.35995040297582304,0.23202270815811538,0.10924905769788426,0.32151864270770647,0.0,0.46244970943227537
0.3252586478663342,0.5504926190332883,0.1624715266945106,0.40470357571586013,0.32136428437711495,0.3169036549524953,0.3106438062505428,0.2176218612323018,0.3260301392797673,0.359567666311475,0.5733093124046621,1.0,0.24040276684435127,0.1874233545352458,0.1444046729189783,0.39479231246125135,0.2665054667788054,0.12606552623949005,0.3252586478663342,0.0,0.46591417076441666
0.3289914882641216,0.549727207120309,0.1886081295769899,0.4079799625677988,0.3249427588093834,0.31983290536762365,0.3130510312976724,0.22408628455779434,0.3292092320402118,0.5148790897762957,0.5987866317755358,1.0,0.25824459928610216,0.21532251929176122,0.16740697708167485,0.42554246745195096,0.2729184188393582,0.1464772397796452,0.3289914882641216,0.0,0.46926687527939204
0.3336055942452638,0.5917066734637138,0.22565412218583075,0.4112657180897933,0.3289916430261748,0.32304598377328686,0.31576922860770007,0.23293249247530057,0.3323127366637906,0.33192027085696957,0.6768357312063942,1.0,0.28898689606098893,0.2627279136380054,0.19411953945423382,0.44984500929944005,0.297518923465095,0.17535517541316326,0.33360559424526404,0.0,0.4727313366115333
0.3354397730203764,0.45771856830208923,0.22939155027722707,0.4145551978036112,0.33240211396397035,0.3262772562809073,0.3185211458016559,0.23972711269738556,0.33540055910129807,0.27422996904651076,0.6308612200598602,1.0,0.22963700801567555,0.2703915964951144,0.21124645903468448,0.4168629882207056,0.29909587888982025,0.1784865178312539,0.33543977302037653,0.0,0.47619579794367456
0.33821970022640624,0.5029358497841754,0.24929931526160481,0.41785032199566163,0.33549337826226777,0.3296480169035336,0.32144103797296064,0.24613544694954256,0.33860035234735686,0.4930608413253772,0.6120648621337723,1.0,0.16056563213675518,0.254650119341819,0.22133261803260118,0.40037197768134014,0.3111858704793923,0.19408524209915795,0.3382197002264064,0.0,0.47954850245865
0.3410354512366376,0.504421282464389,0.25431511678480073,0.42115116340406605,0.3379822300303845,0.33295206581898307,0.324407138874093,0.2522172922181667,0.3418079866864514,0.6644621482496289,0.5960755563982547,1.0,0.19337524341467957,0.23032245770877055,0.22917485365613305,0.3692498450092997,0.3054037005887271,0.19837634096839613,0.3410354512366377,0.0,0.4830129637907912
0.3446608202218209,0.542848471724148,0.27724725847302467,0.4244593659103715,0.3410710942787607,0.3362367076923447,0.3275680657712583,0.2590856399288657,0.34493658280774486,0.3679220017703577,0.6340079654659747,1.0,0.22317582781632853,0.21771367812796524,0.2338546347522722,0.4002479851208932,0.303721614802353,0.2164685416062629,0.344660820221821,0.0,0.48636566830576666
0.3480425873384345,0.5308567955369305,0.2773607972818985,0.42777443489535144,0.3443615627205048,0.3394619154993128,0.3307364859759627,0.2661574555347349,0.34797202674377314,0.9443063096587696,0.6361873940011683,1.0,0.24219947136963532,0.21579094241014524,0.24101691833471733,0.410663360198389,0.2985702270815815,0.21716439547695005,0.3480425873384347,0.0,0.48983012963790795
0.34916745479035893,0.42321522618691565,0.25789525364592764,0.43109178785734814,0.3470856193808831,0.3420964214627329,0.3337469222800389,0.2702093641351634,0.35083339841440564,1.0,0.565037395792234,1.0,0.1621181797397642,0.21383099842344544,0.24065184000894152,0.38140111593304243,0.2473717409587868,0.20249347636996168,0.349167454790359,0.0,0.4932945909700492
0.35234860860344464,0.5208804474848976,0.27255589843666916,0.4344155999645386,0.3496608729461572,0.34495896017068506,0.3368841203699948,0.2746723592650972,0.35362859125981627,0.30386833781565725,0.6107619311791218,1.0,0.15435841345940554,0.20611019247578305,0.23635146122734318,0.3737135771853693,0.26713624894869603,0.21426500434908624,0.35234860860344486,0.0,0.49653553866785877
0.3554079614822456,0.5148107380434739,0.2835021280482491,0.43774562390730964,0.3521281242649843,0.34786880354372585,0.3401174825733768,0.27923933741591667,0.3564698897322769,0.08712640178607406,0.6333580706888167,1.0,0.21567142099333686,0.20032447452307006,0.2272483009444503,0.3681339119652805,0.271236333052984,0.2231951290229045,0.3554079614822457,0.0,0.5
0.35769352019029577,0.47791407797878344,0.2732052839656088,0.4410802885422357,0.35498418367102036,0.35068888934711073,0.3432702917207069,0.28277331714777887,0.3592766873953801,0.0,0.6195239062440999,1.0,0.18535208942969758,0.18647770096902078,0.2154383696738018,0.3882207067575939,0.2634566862909979,0.2157146999130165,0.35769352019029593,0.0,0.5033527045149754
0.3605522597655688,0.5048561615768047,0.26327230214921593,0.4444207576792616,0.35773224083060917,0.35337919055653333,0.3463462944657554,0.28624467307380164,0.3620213836016397,0.359567666311475,0.618239401712329,1.0,0.1781427114302626,0.18828079724571534,0.20628584294637198,0.38264104153750506,0.25220773759461446,0.2085821977384737,0.3605522597655689,0.0,0.5068171658471167
0.3630384317771471,0.4870417517681155,0.24963639683070166,0.4477662748419232,0.3602882939965151,0.3559178742496447,0.34931364425147793,0.28911586898928643,0.3647413019539063,0.5148790897762957,0.6086215591585592,1.0,0.1848575136770812,0.19951111659524604,0.19909659802909646,0.37272163670179714,0.23906644238855893,0.19849231661351124,0.36303843177714723,0.0,0.510169870362092
0.3649227638781416,0.45850975587506343,0.22070115654240874,0.45111561802977845,0.3627099443668429,0.35858512959658806,0.35204308152281505,0.2906578062401846,0.36752865370628096,0.33192027085696957,0.5813851728154519,1.0,0.15151127403314757,0.18146275544650345,0.1966084800395797,0.36577805331680224,0.25021026072329644,0.176398956219194,0.36492276387814176,0.0,0.5136343316942333
0.3679749519961022,0.5133676679948377,0.23279029864359907,0.45447115850558994,0.3651963960850384,0.3612305520211827,0.35487867398429795,0.29274419871084,0.3703047142846838,0.27422996904651076,0.6010717426444698,1.0,0.17217886509079763,0.17748220179702498,0.19214524163227764,0.3691258524488527,0.24831791421362134,0.18625688605392798,0.3679749519961023,0.0,0.5170987930263746
0.3705900897028056,0.4925727748679487,0.23053873496162325,0.4578320088642747,0.3677260487018128,0.363800772157687,0.35769990427299647,0.2946333108402611,0.3728900794804557,0.4930608413253772,0.6004829410708773,1.0,0.1960439286958069,0.18138470242592608,0.18757011120535028,0.3713577185368875,0.24179983179141956,0.18492316613511117,0.3705900897028057,0.0,0.52045149754135
0.3727825065199324,0.4725535549563735,0.2236159552044908,0.4611973107959985,0.37035890346519196,0.36635522407249477,0.3604668080820319,0.2957659334555075,0.3753048224917679,0.6644621482496289,0.5901875406623718,1.0,0.1663521015017257,0.17714391123924367,0.1815521406504631,0.3766893986360824,0.24043313708999223,0.17987822557262995,0.37278250651993244,0.0,0.5239159588734913
0.3756125870518441,0.5022837050832281,0.21481183763808587,0.4645683590393248,0.3729173566810191,0.36890482422678095,0.3631643987963251,0.29716847129402785,0.37765683675879336,0.3679220017703577,0.625687099272178,1.0,0.17403176125838624,0.18238813163898063,0.18083225807170367,0.37284562926224407,0.24001261564339643,0.17344157726877268,0.37561258705184414,0.0,0.5272686633884667
