date,value,Lag_1,Lag_3,Lag_12,Rolling_Mean_3M,Rolling_Mean_6M,Rolling_Mean_12M,Rolling_Std_3M,Rolling_Std_6M,Rolling_Std_12M,MoM_Percentage_Change,YoY_Percentage_Change,Cumulative_Sum,Cumulative_Product,Trend,Seasonal,Residual,EMA_12,EMA_26,EMA_50,ROC,RSI,Z_Score,Days_Since_Peak,Days_Since_Trough
1987-12-01,0.5666006164685162,0.5649589873577152,0.5601646337136414,0.5520517874024581,0.5646432313344064,0.5615488662050963,0.5557966820667215,0.020897796064148943,0.051705082625889624,0.11189956318910128,0.8128227379580945,0.5574506790374473,0.38825152277318153,0.5662663875729856,0.5677053692369645,0.8455642915484987,0.6749249836997313,0.5596445224241232,0.5557454404594633,0.549021250019579,0.5574506790374472,1.0,0.5666006164685161,0.0,0.5664854016961222
1988-01-01,0.5673240234006416,0.5672339688587307,0.5640360491062629,0.5534057587847907,0.5662581632840625,0.563530408650367,0.5578399080913744,0.01573816178233698,0.04961228887470973,0.11096623726028036,0.801623591869126,0.5546949662267989,0.38934851811527843,0.5669903523820006,0.5699448532470688,0.858513363828024,0.6617403851387769,0.5615376119815753,0.5575742844227733,0.5507445161916276,0.5546949662267988,1.0,0.5673240234006417,0.0,0.5674888327830646
1988-02-01,0.5709489211800969,0.5679581844230679,0.5658810821039684,0.555336570045987,0.5684691758070064,0.565890891483578,0.5600293161405554,0.02370141947825724,0.04976166620986003,0.1131199584993284,0.8224918462275592,0.5617979285529288,0.39045038767646006,0.5706180456097819,0.5721270937960734,0.777854954516215,0.6756409886661823,0.5637016804955308,0.5595423746749411,0.5525487808268081,0.5617979285529289,1.0,0.5709489211800969,0.0,0.5684922638700071
1988-03-01,0.5731112788576462,0.5715871341530614,0.5681597767036988,0.5572994279671202,0.5706434256514216,0.5683145310481122,0.5622386581021719,0.029874881956537397,0.04639312631998789,0.11468055121247242,0.8119017487610678,0.5625310584971196,0.39155516485206326,0.5727820708541198,0.5743303014267598,1.0,0.6730240216145624,0.5658681981762195,0.5615285567293176,0.5543709208329388,0.5625310584971196,1.0,0.5731112788576461,0.0,0.5694309574674694
1988-04-01,0.5750220167327169,0.5737519089377647,0.5688851742925403,0.5599833357368329,0.5732141872428254,0.5704118608341425,0.5643868693989859,0.0206677339501056,0.04824033632904251,0.11672632031670355,0.8100636260318895,0.5591097730793526,0.39266251130150076,0.5746942822518442,0.5764949030022861,0.0,0.6825809582776143,0.5679977618684084,0.5635124212142579,0.5561999218074485,0.5591097730793526,1.0,0.5750220167327169,0.0,0.5704343885544119
1988-05-01,0.5768305340630309,0.5756647826566117,0.5725200469931482,0.5618180070182186,0.5751783646385047,0.5725039275592291,0.5665357451595477,0.018819072221862854,0.04810398849491759,0.11736676036040908,0.8093034733623994,0.5589011937452422,0.393772289573909,0.5765041942743815,0.5786192344685508,0.28497240475360286,0.6768359577330889,0.5700802023422052,0.5654863929235747,0.5580313248709028,0.5589011937452419,1.0,0.5768305340630308,0.0,0.5714054508966142
1988-06-01,0.5796927093162232,0.5774753215674544,0.5746883550032722,0.563196013395504,0.5773762476334026,0.5746946766770086,0.5688121979596976,0.023962734443050006,0.05124869903621568,0.11769550923916902,0.8167677737612196,0.5650720920255959,0.394885916470497,0.5793685767796145,0.5807765142060297,0.5673118079605501,0.6800076894822311,0.5722861922074853,0.5675310570902059,0.5599082232181953,0.565072092025596,1.0,0.5796927093162232,0.0,0.5724088819835567
1988-07-01,0.5814540479335724,0.5803406961915709,0.5766043508085817,0.5659760611450272,0.5795242384217256,0.5770591068059272,0.5710069217188614,0.023738647465931483,0.04617909714090613,0.11819125973516861,0.8088964589504604,0.5606321388894646,0.3960019117511956,0.5811312737059117,0.5829880421072249,0.4096668239593555,0.6782022586096037,0.5744259835390242,0.5695577493189359,0.5617837115621573,0.5606321388894646,1.0,0.5814540479335724,0.0,0.573379944325759
1988-08-01,0.5824290746681764,0.5821040036525655,0.5784178447806855,0.5673620791872968,0.5813938832154739,0.5789801240503465,0.5731690867543804,0.013906325961294763,0.042913914622701575,0.11431398053585207,0.8033096695181148,0.5588353936459919,0.3971192181016697,0.5821070523615405,0.5851915825487317,0.7170789731474088,0.6643513314521918,0.5763878033505319,0.5715082094952117,0.5636256157981858,0.5588353936459918,1.0,0.5824290746681764,0.0,0.5743833754127015
1988-09-01,0.5850946719506827,0.5830801202827589,0.5812878961104497,0.569180727138714,0.5831978803689922,0.5809853502698634,0.575405671729659,0.019075991262670695,0.043028339185022295,0.11043845279413195,0.8152421980540325,0.5622767868637286,0.39824010874773985,0.5847747052991064,0.5873032672038232,0.5467410088233464,0.6713814760279391,0.5784612402344663,0.5735162058815395,0.5655045461576509,0.5622767868637287,1.0,0.5850946719506825,0.0,0.5753868064996439
1988-10-01,0.5871626722023024,0.585748697199175,0.5830540815441507,0.5731144546459646,0.5851042878412693,0.5830168917940985,0.5774907589704268,0.024149766628059007,0.04297568121140881,0.11053019422712024,0.8109746207878015,0.5542983129301814,0.39936378013051127,0.5868443003509644,0.5893636989925815,0.49283098163721206,0.6723484615803548,0.5805364347276979,0.5755321870958325,0.5673945562925851,0.5542983129301814,1.0,0.5871626722023023,0.0,0.5763578688418463
1988-11-01,0.5898439957224635,0.5878190090841822,0.5840317913378067,0.5749891842522714,0.587580516830742,0.5851944832595188,0.5796469438322149,0.0242346855666386,0.04418513891162418,0.11141240819862952,0.8152459972141016,0.5575555318975104,0.4004910569551654,0.5895276916539436,0.5913638920228572,0.7523391925648184,0.6754836173960923,0.5827082431821515,0.5776020429373379,0.569320350633093,0.5575555318975101,1.0,0.5898439957224634,0.0,0.5773612999287887
1988-12-01,0.5920535321129774,0.5905033298172144,0.5867047237575596,0.5773045554327101,0.5899044432948813,0.5872628662103593,0.5817978129840203,0.02494064280100916,0.04848141940581638,0.11282254820613585,0.8118829757624793,0.5570003417950634,0.40162130483310116,0.5917389319945219,0.5932449387794494,0.8455642915484987,0.6774661764428656,0.5848886274858274,0.579686027871402,0.5712611882376855,0.5570003417950633,1.0,0.5920535321129773,0.0,0.5783323622709912
1989-01-01,0.5941215323645972,0.5927153360517656,0.5887784146908781,0.5780416286112581,0.5922283697590206,0.5893825640053998,0.5840623054367088,0.021720086339407543,0.05133883929274049,0.11051941856812912,0.8108540819935764,0.5624630293284022,0.40275433344773826,0.5938085270463799,0.5949822112616525,0.858513363828024,0.6803582783264961,0.5870543159496094,0.5817723688521175,0.5732106778826438,0.5624630293284021,1.0,0.5941215323645972,0.0,0.5793357933579336
1989-02-01,0.5962131219726994,0.5947856479367728,0.591467116623432,0.5817350061689821,0.5943553533024701,0.5916891004639389,0.5861972274585656,0.021103601170300357,0.049146661290322004,0.11150723047420243,0.8109829459164941,0.5556654043492362,0.40389017451850673,0.5959017296463579,0.5966346169846672,0.777854954516215,0.6852278168806736,0.5892112281932257,0.583862679098587,0.5751694471542335,0.5556654043492362,1.0,0.5962131219726993,0.0,0.5803392244448761
1989-03-01,0.5977385670252249,0.596879575546704,0.5936827331719586,0.5839382140396419,0.5962538830579196,0.5938048509632717,0.5882783279168463,0.018362311591402333,0.046222826053218626,0.1114164383244813,0.8070134063737634,0.5527786011846354,0.40502806677908526,0.5974283510914546,0.598232774543966,1.0,0.6822432580377145,0.5912729050936049,0.5859137588052923,0.5771139269783547,0.5527786011846356,1.0,0.5977385670252249,0.0,0.5812455492975982
