date,value,Lag_1,Lag_3,Lag_12,Rolling_Mean_3M,Rolling_Mean_6M,Rolling_Mean_12M,Rolling_Std_3M,Rolling_Std_6M,Rolling_Std_12M,MoM_Percentage_Change,YoY_Percentage_Change,Cumulative_Sum,Cumulative_Product,Trend,Seasonal,Residual,EMA_12,EMA_26,EMA_50,ROC,RSI,Z_Score,Days_Since_Peak,Days_Since_Trough
2005-07-01,0.8695652173913038,0.8695652173913038,0.8695652173913038,0.8695652173913038,0.865671641791045,0.8625954198473291,0.8621700879765406,0.0,0.045120060320558486,0.0599092918230528,0.7002633468996896,0.5432727272727268,0.7477243488183235,0.8695652173913011,0.8709046454767719,1.0,0.704030439268525,0.8644783088579917,0.8784853524516372,0.9095959714598978,0.5432727272727267,0.5748663101604203,0.869565217391304,0.22363292126071946,0.7260473158846183
2005-08-01,0.8804347826086962,0.8695652173913038,0.8695652173913038,0.8586956521739131,0.8694029850746263,0.8683206106870216,0.8641251221896384,0.03431991115680386,0.041536485360682454,0.07640906757090435,0.726790720888148,0.5815640036730958,0.7488706155729514,0.8804347826086945,0.8728606356968207,0.727691959748654,0.7340128792849256,0.8676853517775163,0.8794513526862549,0.9092969742190373,0.5815640036730946,0.5748663101604281,0.8804347826086962,0.2270854215391469,0.7272655820168199
2005-09-01,0.8695652173913038,0.8804347826086962,0.8695652173913038,0.8369565217391299,0.8694029850746263,0.8721374045801511,0.8670576735092874,0.03431991115680386,1.4883129451082056e-12,0.06763494121874836,0.6737760444731489,0.6008842221608163,0.7500151508068019,0.869565217391302,0.875305623471883,0.48653538123812723,0.6976808064608377,0.8686068494546948,0.8794768632781329,0.9085442887679012,0.6008842221608168,0.5147058823529371,0.869565217391304,0.23053792181757435,0.7284838481490215
2005-10-01,0.8695652173913038,0.8695652173913038,0.8695652173913038,0.8478260869565224,0.8694029850746263,0.8721374045801511,0.8690127077223844,0.03431991115680386,1.4883129451082056e-12,0.06540247351884931,0.7002633468996896,0.5816221087966124,0.7511596860406524,0.869565217391302,0.8767726161369183,0.15144450661546216,0.6974099578761006,0.8693865782584611,0.8795004841965399,0.9078211203932804,0.5816221087966129,0.5748663101604188,0.869565217391304,0.23387905111927831,0.7296628153737326
2005-11-01,0.8586956521739131,0.8695652173913038,0.8804347826086962,0.8586956521739131,0.8619402985074629,0.8702290076335881,0.8690127077223844,0.03431991115673924,0.016197723974355937,0.06540247351884931,0.6737359729112371,0.5432727272727268,0.7523024897537256,0.8586956521739113,0.8767726161369183,0.5867193159656381,0.660220159933349,0.8682541947607687,0.8786534213474813,0.906660897970494,0.5432727272727267,0.647058823529407,0.8586956521739133,0.23733155139770576,0.7308810815059341
2005-12-01,0.8586956521739131,0.8586956521739131,0.8695652173913038,0.8478260869565224,0.8582089552238799,0.8683206106870216,0.8699902248289346,0.03431991115670998,0.024889965564202154,0.05990929182318858,0.7002633468996896,0.562447418034671,0.7534452934667988,0.8586956521739113,0.8772616136919318,0.0,0.6654630789818441,0.8672960241088754,0.8778691038946507,0.9055461744662479,0.5624474180346698,0.588235294117638,0.8586956521739133,0.24067268069940972,0.7320600487306452
2006-01-01,0.8586956521739131,0.8586956521739131,0.8695652173913038,0.8369565217391299,0.8544776119402995,0.8664122137404568,0.8719452590420333,0.0,0.029493664323135323,0.037281304835584346,0.7002633468996896,0.5816803905314549,0.7545880971798719,0.8586956521739113,0.8777506112469435,0.02226776985048673,0.6638690768444491,0.8664852643265037,0.8771428840309179,0.9044751656092265,0.5816803905314544,0.5147058823529371,0.8586956521739133,0.24412518097783717,0.7332783148628468
2006-02-01,0.8695652173913038,0.8586956521739131,0.8586956521739131,0.8478260869565224,0.8582089552238799,0.8645038167938921,0.8739002932551321,0.03431991115670998,0.01007623867716521,0.02588121603938707,0.7268309138790346,0.5816221087966124,0.7557326324137223,0.869565217391302,0.8777506112469435,0.8910132964435888,0.6864053935579868,0.8675913908422999,0.8773393923009687,0.9039115706918075,0.5816221087966129,0.6801470588235127,0.869565217391304,0.24757768125626461,0.7344965809950483
2006-03-01,0.8804347826086962,0.8695652173913038,0.8586956521739131,0.8478260869565224,0.865671641791045,0.8664122137404568,0.8768328445747811,0.0594438298301059,0.029493664323135323,0.015936863216455655,0.726790720888148,0.6007967995585592,0.7568788991683503,0.8804347826086953,0.8777506112469435,0.5710665168437572,0.7222929251353349,0.8703194980719315,0.878390278472672,0.9038354911281274,0.6007967995585587,0.8455882352941118,0.8804347826086962,0.25069606860452165,0.7355969504047787
2006-04-01,0.8695652173913038,0.8804347826086962,0.8586956521739131,0.8695652173913038,0.8694029850746254,0.8664122137404568,0.8768328445747793,0.034319911156806916,0.029493664323135323,0.015936863216455655,0.6737760444731489,0.5432727272727268,0.7580234344022008,0.8695652173913038,0.8782396088019571,0.2965245173761559,0.6917412083451424,0.8708357424730471,0.8784943871544453,0.9032969814844778,0.5432727272727267,0.6801470588235127,0.869565217391304,0.2541485688829491,0.7368152165369802
2006-05-01,0.8695652173913038,0.8695652173913038,0.8695652173913038,0.8695652173913038,0.8694029850746254,0.8683206106870216,0.8768328445747793,0.034319911156806916,0.024889965564202154,0.015936863216455655,0.7002633468996896,0.5432727272727268,0.7591679696360513,0.8695652173913038,0.8801955990220041,0.6540744777450982,0.682342712050442,0.8712725646586073,0.8785907840820144,0.9027795898660695,0.5432727272727267,0.6801470588235127,0.869565217391304,0.25748969818465306,0.7379941837616913
2006-06-01,0.8804347826086962,0.8695652173913038,0.8804347826086962,0.8695652173913038,0.8694029850746263,0.8721374045801511,0.8778103616813304,0.034319911156806916,0.02488996556415873,0.022267670562510368,0.726790720888148,0.5623894008160296,0.7603142363906792,0.8804347826086971,0.8836185819070899,0.42565669380860527,0.7077702827956571,0.8734343374549596,0.8795489745662328,0.9027479017073201,0.5623894008160282,0.6092436974789909,0.8804347826086962,0.26094219846308053,0.7392124498938929
2006-07-01,0.8695652173913038,0.8804347826086962,0.8695652173913038,0.8695652173913038,0.8694029850746263,0.8740458015267167,0.8778103616813304,0.034319911156806916,0.00781319800010528,0.022267670562510368,0.6737760444731489,0.5432727272727268,0.7614587716245297,0.8695652173913047,0.8875305623471874,1.0,0.658310749196751,0.8734713757971475,0.8795672539077435,0.9022520426291925,0.5432727272727267,0.5147058823529371,0.869565217391304,0.26428332776478447,0.7403914171186041
2006-08-01,0.8804347826086962,0.8695652173913038,0.8695652173913038,0.8804347826086962,0.8731343283582085,0.8759541984732815,0.8778103616813295,0.034319911156839224,0.010076238676986895,0.022267670562510368,0.726790720888148,0.5432727272727268,0.7626050383791576,0.8804347826086989,0.8904645476772615,0.727691959748654,0.685554147262966,0.8752948699568028,0.8804531132937594,0.902241042597379,0.5432727272727267,0.5882352941176449,0.8804347826086962,0.26773582804321194,0.7416096832508056
2006-09-01,0.8695652173913038,0.8804347826086962,0.8804347826086962,0.8695652173913038,0.8694029850746254,0.8740458015267167,0.8778103616813295,0.03431991115680265,0.00781319800010528,0.022267670562510368,0.6737760444731489,0.5432727272727268,0.7637495736130081,0.8695652173913064,0.891442542787285,0.48653538123812723,0.6533413365531366,0.8750456725294748,0.8804044193961937,0.9017650603470928,0.5432727272727267,0.5147058823529371,0.869565217391304,0.27118832832163936,0.7428279493830071
2006-10-01,0.8804347826086962,0.8695652173913038,0.8695652173913038,0.8695652173913038,0.8731343283582067,0.8759541984732815,0.8787878787878789,0.034319911156839224,0.010076238676986895,0.027189375361355773,0.726790720888148,0.5623894008160296,0.7648958403676359,0.8804347826086998,0.8904645476772615,0.15144450661546216,0.6920308025181718,0.8766269671918483,0.8812282665238067,0.9017731576596759,0.5623894008160282,0.5147058823529371,0.8804347826086962,0.27452945762334335,0.7440069166077182
2006-11-01,0.8913043478260869,0.8804347826086962,0.8804347826086962,0.8586956521739131,0.8768656716417906,0.879770992366411,0.8817204301075279,0.05944382983016327,0.0248899655640669,0.035751886875976795,0.7267506493262246,0.600709641873276,0.7660438386430413,0.8913043478260896,0.8889975550122244,0.5867193159656381,0.7234135340166432,0.8797571397762756,0.8828600220080673,0.9022463510228569,0.6007096418732771,0.6470588235294032,0.8913043478260869,0.27798195790177077,0.7452251827399198
2006-12-01,0.9021739130434794,0.8913043478260869,0.8695652173913038,0.8586956521739131,0.888059701492538,0.8835877862595405,0.8856304985337253,0.05944382983022135,0.05496333733127558,0.05252718457111507,0.7267106986438385,0.619855280073462,0.767193568439224,0.902173913043482,0.8875305623471874,0.0,0.7663203358545374,0.8841979013716728,0.8852398407855198,0.9031664013758309,0.6198552800734625,0.6951871657753945,0.9021739130434792,0.28132308720347476,0.746404149964631
2007-01-01,0.9021739130434794,0.9021739130434794,0.8804347826086962,0.8586956521739131,0.8955223880597014,0.8893129770992365,0.8895405669599228,0.03431991115703918,0.057998683168151335,0.057507944785178226,0.7002633468996896,0.619855280073462,0.7683432982354067,0.902173913043482,0.8860635696821504,0.02226776985048673,0.7701156677525383,0.8879554688754681,0.8874433766905696,0.9040503713228052,0.6198552800734625,0.7794117647058656,0.9021739130434792,0.28477558748190224,0.7476224160968324
2007-02-01,0.8913043478260869,0.9021739130434794,0.8913043478260869,0.8695652173913038,0.8955223880597014,0.8912213740458013,0.8914956011730215,0.03431991115703918,0.05496333733121998,0.056285825418282025,0.6738558255045545,0.5815060743593269,0.769491296510812,0.8913043478260896,0.8836185819070899,0.8910132964435888,0.7347989046654888,0.889342795047031,0.8886147536439593,0.9044342621893922,0.581506074359327,0.6951871657753836,0.8913043478260869,0.28822808776032965,0.748840682229034
2007-03-01,0.8804347826086962,0.8913043478260869,0.9021739130434794,0.8804347826086962,0.888059701492538,0.893129770992366,0.8914956011730197,0.05944382983022135,0.03512371668938827,0.056285825418282025,0.6738159951555466,0.5432727272727268,0.77063756326544,0.8804347826086989,0.8811735941320293,0.5710665168437572,0.7128642828626468,0.888724532399011,0.8888304278643311,0.9043376849199234,0.5432727272727267,0.6249999999999913,0.8804347826086962,0.2913464751085867,0.7499410516387645
2007-04-01,0.8478260869565224,0.8804347826086962,0.9021739130434794,0.8695652173913038,0.8694029850746263,0.8874045801526718,0.8895405669599228,0.123742199431651,0.10566328495546017,0.08338268742604721,0.620801439620077,0.5050393801861295,0.7717786354577357,0.8478260869565251,0.8787286063569688,0.2965245173761559,0.6258101969950189,0.8828249250095848,0.8864233240071142,0.9028486542175473,0.5050393801861291,0.4201680672268968,0.8478260869565225,0.29479897538701416,0.7511593177709659
2007-05-01,0.8586956521739131,0.8478260869565224,0.8913043478260869,0.8695652173913038,0.8582089552238799,0.8816793893129766,0.8885630498533743,0.09080194992946046,0.12204752680343171,0.09159827731752376,0.7268712288516899,0.5241560537294281,0.7729214391708089,0.8586956521739157,0.875305623471883,0.6540744777450982,0.6634962486523719,0.8796251035501816,0.8850634582091246,0.9018834304683176,0.5241560537294279,0.42016806722688915,0.8586956521739133,0.2981401046887181,0.7523382849956771
2007-06-01,0.8586956521739131,0.8586956521739131,0.8804347826086962,0.8804347826086962,0.8507462686567155,0.8740458015267176,0.8866080156402738,0.03431991115669717,0.11256663504168431,0.10041847163065812,0.7002633468996896,0.505097134486861,0.7740642428838821,0.8586956521739157,0.8718826405867972,0.42565669380860527,0.6754756074875772,0.8769175623153007,0.8838043232109865,0.9009560586308227,0.5050971344868614,0.46380090497737625,0.8586956521739133,0.30159260496714557,0.7535565511278786
2007-07-01,0.8586956521739131,0.8586956521739131,0.8478260869565224,0.8695652173913038,0.8544776119402995,0.8664122137404568,0.8856304985337253,0.0,0.07927359544867708,0.1064913486022479,0.7002633468996896,0.5241560537294281,0.7752070465969553,0.8586956521739157,0.8689486552567249,1.0,0.6771005590997525,0.8746265658857872,0.8826384574719688,0.9000650543163671,0.5241560537294279,0.46380090497737625,0.8586956521739133,0.3049337342688495,0.7547355183525898
2007-08-01,0.8369565217391299,0.8586956521739131,0.8586956521739131,0.8804347826086962,0.8470149253731334,0.8568702290076331,0.8817204301075279,0.06863982230742746,0.066530749722686,0.13360602339724137,0.6471282129409976,0.4669215417009966,0.7763463872684737,0.8369565217391326,0.8665036674816626,0.727691959748654,0.6222203811087006,0.8691037223975133,0.8798210840184559,0.8982781641630382,0.4669215417009962,0.32563025210083935,0.8369565217391304,0.308386234547277,0.7559537844847913
2007-09-01,0.8586956521739131,0.8369565217391299,0.8586956521739131,0.8695652173913038,0.8470149253731334,0.8530534351145036,0.8807429130009776,0.06863982230742746,0.03095036092230637,0.13688127192598848,0.7535599858248224,0.5241560537294281,0.7774891909815469,0.8586956521739157,0.8645476772616139,0.48653538123812723,0.6949944322354575,0.8680148551861206,0.8789502730344418,0.8974921753179084,0.5241560537294279,0.4705882352941172,0.8586956521739133,0.3118387348257044,0.7571720506169928
