created_at,value,Lag_1,Lag_3,Lag_12,Rolling_Mean_3M,Rolling_Mean_6M,Rolling_Mean_12M,Rolling_Std_3M,Rolling_Std_6M,Rolling_Std_12M,MoM_Percentage_Change,YoY_Percentage_Change,Cumulative_Sum,Cumulative_Product,Trend,Seasonal,Residual,EMA_12,EMA_26,EMA_50,ROC,RSI,Z_Score,Days_Since_Peak,Days_Since_Trough
2024-08-23 14:58:07.325299,0.6423381142010991,0.6391883777413312,0.6285451961788907,0.608616117529085,0.6391174518139714,0.6338102225279346,0.6270112322547935,0.04047840469328852,0.07975038119045197,0.16028929171397371,0.46003158414635653,0.4063434520497779,0.41672886023370137,0.6423381142010991,0.6453626312202047,0.36218317210818896,0.43983972603873545,0.6306091139034673,0.6214672973329116,0.6104303569026363,0.40634345204977773,0.9205951567600422,0.6423381142010991,0.0,0.6720828497455584
2024-08-23 14:58:07.328221,0.6468989086954833,0.6423381142010991,0.6352021636887067,0.6100799533165837,0.6430219968892618,0.6372942894878408,0.6301079773557527,0.0438807687982697,0.09077688868626946,0.17323066766969047,0.466933113245934,0.41122326296483663,0.41790723123289536,0.6468989086954832,0.6490628181438596,0.6655813881327219,0.4398199361647279,0.6338360295314047,0.6239637168297616,0.6123413324956578,0.4112232629648366,0.9258208637685299,0.6468989086954833,0.0,0.6730053864238312
2024-08-23 14:58:07.335667,0.6477622730681102,0.6468989086954833,0.6391883777413312,0.6117389672090825,0.645884088928956,0.640579661869461,0.6331378024768431,0.03298992501530486,0.08805847877335753,0.17803253652315648,0.448630293595147,0.4097889172768416,0.4190870905380931,0.6477622730681101,0.6528657158961512,0.790494097037822,0.42771382447032336,0.6367011274889184,0.6263407084691847,0.6142123552211597,0.4097889172768416,0.982308050941037,0.6477622730681103,0.0,0.6738981638544178
2024-08-23 14:58:07.340926,0.6523081304626218,0.6477622730681102,0.6423381142010991,0.6110209906085474,0.6492122266178548,0.6445540530862613,0.6366103547738861,0.03289339020447522,0.07455284955524152,0.17741845727679217,0.4666812308471326,0.41834508230488504,0.4202747861949718,0.6523081304626216,0.6565847107978068,1.0,0.42861688846689017,0.6398343108136075,0.6288864610952503,0.6161942228006015,0.4183450823048849,0.9835568326947656,0.6523081304626218,0.0,0.6748207005326906
2024-08-23 14:58:07.351384,0.6543525215318294,0.6523081304626218,0.6468989086954833,0.614335035166912,0.6517003519276241,0.6477569830401768,0.6399761198690108,0.03818271421184484,0.06842341530553066,0.1735969365980705,0.4543497088535111,0.4159681892358907,0.4214660060643369,0.6543525215318292,0.6600124962048934,0.6343729531538145,0.427700621448873,0.6428042631807384,0.6313987205279042,0.6181812178720552,0.4159681892358905,0.983700689499267,0.6543525215318295,0.0,0.6757432372109633
2024-08-23 14:58:07.354285,0.659969866890524,0.6543525215318294,0.6477622730681102,0.6191955674654032,0.6557754258317602,0.6512327224821333,0.6434055385119457,0.04490587110359437,0.07453667977107477,0.17836066222199956,0.47167235422176657,0.41669790014902286,0.4226669093641142,0.6599698668905237,0.6629833608457609,0.7779061773170781,0.43588669478395614,0.6461932546291035,0.6341510008168999,0.6203179313047037,0.4166979001490227,1.0,0.6599698668905241,0.0,0.6766360146415499
2024-08-23 14:58:07.365691,0.6646621078637855,0.659969866890524,0.6523081304626218,0.6222487106793293,0.65989936472194,0.6549664484301795,0.6469728173386902,0.0584255122696956,0.08329404455772393,0.18506090390706012,0.46699582132806583,0.4189961080748428,0.4238759013581128,0.6646621078637853,0.6657462486252164,0.5655861737138821,0.4452992451488651,0.6497925591363573,0.6370553471310952,0.6225610024594281,0.41899610807484267,1.0,0.6646621078637855,0.0,0.6775585513198227
2024-08-23 14:58:07.377974,0.6716178173710505,0.6646621078637855,0.6543525215318294,0.6260676292133824,0.6656627737561119,0.659100727991619,0.6508039233701737,0.06633534349054795,0.10590803217891413,0.20002322148151705,0.47767556798413846,0.4235540523504188,0.4250968839143219,0.6716178173710503,0.6684272860950652,0.5269362354713678,0.46121997020774064,0.6539227804871804,0.6402721949229586,0.6249979862244911,0.42355405235041876,1.0,0.6716178173710505,0.0,0.6784513287504093
2024-08-23 14:58:07.381122,0.6729741060394677,0.6716178173710505,0.659969866890524,0.6281189909291971,0.6700037795570838,0.6633174499807634,0.6545765686432738,0.05047465629201252,0.10461726726033597,0.20489856343974003,0.4508179075124309,0.4222399728542982,0.42632020450141583,0.6729741060394674,0.6708523842651704,0.47710271122068093,0.45792519368989426,0.6576290794420891,0.6433536414849235,0.6273943648282613,0.42223997285429815,1.0,0.6729741060394678,0.0,0.679373865428682
2024-08-23 14:58:07.385153,0.6721007836002592,0.6729741060394677,0.6646621078637855,0.6285451961788907,0.6724869186437873,0.6666278049162334,0.6582399140744105,0.007781188808646505,0.09190372328348953,0.19255573293279965,0.4402616229734241,0.42015358359909594,0.42754201961634675,0.6721007836002589,0.6733178630383774,0.5404465484975844,0.44526238716506095,0.6606289948339856,0.6461405852530949,0.629661376903693,0.42015358359909594,0.9817219315979245,0.6721007836002593,0.011567164179104477,0.6802964021069547
