timestamp,id,open,high,low,close,volume,current_price,conditions,date,ema_10,ema_50
1978-01-03,9865.0,0.017058212833114244,0.017282623108038644,0.017061464340462806,0.001281450631744046,0.0,0.7862068965516755,,2024-06-28,0.0011653524475284636,0.0008235864001598717
1978-01-04,9832.0,0.017003667279395056,0.017091905774739215,0.017001240966493903,0.0012258964136048559,0.0,0.7862068965516755,,2024-06-28,0.0011552346403373229,0.0008214031673981388
1978-01-05,9795.0,0.016861848839725163,0.01717000906361422,0.01688261916928243,0.001081455446442954,0.0,0.7862068965516755,,2024-06-28,0.0011206501357567053,0.0008136291464269467
1978-01-06,9757.0,0.016658212105840196,0.016830350574785716,0.016616176363238193,0.0008740530320566348,0.0,0.7862068965516755,,2024-06-28,0.0010545805760711034,0.0007980092533794482
1978-01-09,9719.0,0.016480029963690846,0.01662328604148919,0.016426381487699832,0.0006925759194686028,0.0,0.7862068965516755,,2024-06-28,0.0009674721601100195,0.0007758700114690147
1978-01-10,9680.0,0.016394575262864117,0.016581509863718844,0.01637345791663625,0.0006055409777172005,0.0,0.7862068965516755,,2024-06-28,0.0008803504066939236,0.0007511785771303105
1978-01-11,9641.0,0.016316393302533278,0.016474344885960116,0.01637710781808891,0.0005259132650510222,0.0,0.7862068965516755,,2024-06-28,0.000794566781773455,0.0007243261340424863
1978-01-12,9602.0,0.01634912063476479,0.016456181330407788,0.01628768523249872,0.0005592457959345404,0.0,0.7862068965516755,,2024-06-28,0.000730450863880485,0.0006998366675955367
1978-01-13,9563.0,0.016307302376913413,0.016432568708189765,0.016289510183225053,0.0005166542286944922,0.0,0.7862068965516755,,2024-06-28,0.0006702354000912118,0.0006746337605978009
1978-01-16,9524.0,0.016260029563690118,0.01636717990820139,0.016220162055624498,0.0004685072396405261,0.0,0.7862068965516755,,2024-06-28,0.0006121994362131254,0.0006485270678339289
1978-01-17,9485.0,0.016341847894268898,0.016403507019306044,0.016251186217972113,0.000551838566849313,0.0,0.7862068965516755,,2024-06-28,0.0005798921765541205,0.0006267190160857486
1978-01-18,9446.0,0.01646548448269906,0.016503406574843837,0.016349733557193956,0.0006777614612981514,0.0,0.7862068965516755,,2024-06-28,0.0005763926604057598,0.0006107148429797815
1978-01-19,9407.0,0.01638002978187233,0.016536100974838028,0.01637710781808891,0.0005907265195467491,0.0,0.7862068965516755,,2024-06-28,0.0005576781886546187,0.0005919178865120348
1978-01-20,9368.0,0.016343666079392874,0.016536100974838028,0.01637710781808891,0.0005536903741206224,0.0,0.7862068965516755,,2024-06-28,0.0005356211433368667,0.0005724025770842238
1978-01-23,9329.0,0.01622548404633463,0.016361730841535693,0.016207387400540185,0.00043332290148570193,0.0,0.7862068965516755,,2024-06-28,0.0004956525543142742,0.0005489222362580586
1978-01-24,9290.0,0.016227302231458605,0.01631087288598918,0.016181838090371558,0.0004351747087570079,0.0,0.7862068965516755,,2024-06-28,0.00046328824171730856,0.0005264354675367441
1978-01-25,9251.0,0.016252756823194225,0.016336301863762434,0.016211037301992845,0.0004611000105552987,0.0,0.7862068965516755,,2024-06-28,0.00044152999294838277,0.0005058493748384095
1978-01-26,9212.0,0.016105483828152415,0.016309056530433946,0.016116139864223666,0.00031110362157947893,0.0,0.7862068965516755,,2024-06-28,0.0003964097099940986,0.00048017585143626806
1978-01-27,9173.0,0.016105483828152415,0.016183727997122893,0.016063216293160085,0.00031110362157947893,0.0,0.7862068965516755,,2024-06-28,0.0003594931148496877,0.0004555091328734273
1978-01-30,9134.0,0.016243665897574363,0.016287260263771156,0.016107015110592014,0.00045184097419876876,0.0,0.7862068965516755,,2024-06-28,0.0003549204061308979,0.00043734059293689537
1978-01-31,9095.0,0.016227302231458605,0.016332669152651972,0.016170888386013577,0.0004351747087570079,0.0,0.7862068965516755,,2024-06-28,0.00034814375684000254,0.0004192295749340588
1978-02-01,9056.0,0.016350938819888767,0.016390792530419415,0.01622746185852982,0.0005610976032058464,0.0,0.7862068965516755,,2024-06-28,0.00036553292190190725,0.00040677745385792746
1978-02-02,9017.0,0.016387302522368224,0.01651248835262,0.016340608803562303,0.0005981337486319731,0.0,0.7862068965516755,,2024-06-28,0.000386505625383015,0.00039626913976319525
1978-02-03,8978.0,0.016294575081045603,0.016405323374861273,0.01627673552814074,0.0005036915777953468,0.0,0.7862068965516755,,2024-06-28,0.0003864648378244413,0.00038246142072232564
1978-02-06,8939.0,0.016272756859557928,0.016252749508221736,0.016307759690488356,0.0004814698905396715,0.0,0.7862068965516755,,2024-06-28,0.00038238434330915144,0.00036832188775483624
1978-02-07,8900.0,0.016423666224847682,0.016252749508221736,0.016307759690488356,0.0006351698940581033,0.0,0.7862068965516755,,2024-06-28,0.00040703835678303213,0.00036077712358373315
1978-02-08,8861.0,0.01651457548104633,0.01658695893038454,0.016440981093510474,0.0007277602576234235,0.0,0.7862068965516755,,2024-06-28,0.00044407283433780045,0.0003571669537869339
1978-02-09,8822.0,0.016418211669475765,0.016521570130396165,0.016395357325352217,0.0006296144722441853,0.0,0.7862068965516755,,2024-06-28,0.000456498977814631,0.00034984131473055416
1978-02-10,8783.0,0.01637821159674836,0.016472528530404883,0.016344258705014963,0.0005888747122754431,0.0,0.7862068965516755,,2024-06-28,0.00045924609720399134,0.0003412019182785671
1978-02-13,8744.0,0.01615639301162366,0.01640169066375081,0.016311409591941016,0.000362954225176057,0.0,0.7862068965516755,,2024-06-28,0.00042034799109677903,0.00032402284178972493
1978-02-14,8705.0,0.016189120343855175,0.016327220085986274,0.01618731294255055,0.0003962867560595752,0.0,0.7862068965516755,,2024-06-28,0.0003945929522328369,0.0003088273942319919
1978-02-15,8666.0,0.01615093845625174,0.016238218663779874,0.016114314913497334,0.00035739880336213906,0.0,0.7862068965516755,,2024-06-28,0.00036643818267399417,0.00029269958364527143
1978-02-16,8627.0,0.01601457457195377,0.016123788263800214,0.01599386816555953,0.00021851325801415522,0.0,0.7862068965516755,,2024-06-28,0.0003181079441480078,0.0002717461543144846
1978-02-17,8588.0,0.015992756350466094,0.01604568497492521,0.016061391342433756,0.0001962915707584799,0.0,0.7862068965516755,,2024-06-28,0.0002745178988412013,0.00025074113499001446
1978-02-21,8549.0,0.015925483500879096,0.016018439641596723,0.015893495875611358,0.00012777470172014097,0.0,0.7862068965516755,,2024-06-28,0.0002263746874483774,0.00022786718817409055
1978-02-22,8510.0,0.015920028945507175,0.01601117421937579,0.01591174538287466,0.000122219279906223,0.0,0.7862068965516755,,2024-06-28,0.00018597300649877274,0.00020567193560418542
1978-02-23,8471.0,0.015934574426498958,0.01596939804160544,0.01584604715672677,0.00013703373807667438,0.0,0.7862068965516755,,2024-06-28,0.00015561516763945918,0.00018492928049897508
1978-02-24,8432.0,0.01608912016203666,0.01608019573047463,0.016072341046791734,0.0002944373561377181,0.0,0.7862068965516755,,2024-06-28,0.0001594440562203668,0.0001711858890071187
1978-02-27,8393.0,0.015949119907490743,0.016160115374904867,0.01596649390466457,0.00015184819624712576,0.0,0.7862068965516755,,2024-06-28,0.0001366077447838565,0.00015237782328923408
1978-02-28,8354.0,0.01582548331906058,0.01594033635272172,0.015800423388568508,2.592530179828731e-05,0.0,0.7862068965516755,,2024-06-28,9.49897936722531e-05,0.00012935866784937952
1978-03-01,8315.0,0.015852756095920177,0.015916723730503693,0.015776699029126214,5.3702410867884076e-05,0.0,0.7862068965516755,,2024-06-28,6.599764635832964e-05,0.00010833384076842575
1978-03-02,8276.0,0.015876392502531825,0.015949418130497883,0.015820497846558142,7.77759053948654e-05,0.0,0.7862068965516755,,2024-06-28,4.6661181672184165e-05,8.907958424033899e-05
1978-03-03,8237.0,0.015900028909143472,0.015980296174936837,0.01584604715672677,0.00010184939992185366,0.0,0.7862068965516755,,2024-06-28,3.5224820954228575e-05,7.15264641257922e-05
1978-03-06,8198.0,0.01580002872732496,0.015896743819396132,0.015782173881305206,0.0,0.0,0.7862068965516755,,2024-06-28,7.318485364879446e-06,5.0659108266282865e-05
1978-03-07,8159.0,0.015883665243027718,0.015916723730503693,0.015794948536389516,8.518313448009282e-05,0.0,0.7862068965516755,,2024-06-28,0.0,3.395770365552733e-05
1978-03-08,8120.0,0.01597093812897842,0.015998459730489162,0.015871596466895392,0.00017406988350280456,0.0,0.7862068965516755,,2024-06-28,1.020063984364522e-05,2.1404428507110912e-05
1978-03-09,8081.0,0.015980029054598284,0.0160729303082537,0.01593911964376962,0.0001833289198593345,0.0,0.7862068965516755,,2024-06-28,2.0232919096061647e-05,9.707310785582457e-06
1978-03-10,8042.0,0.016160029381871603,0.01621097333045138,0.016026717278633473,0.000366657839718669,0.0,0.7862068965516755,,2024-06-28,6.182991130606469e-05,5.673571676655109e-06
1978-03-13,8003.0,0.016172756677739417,0.01630542381932348,0.016147164026571282,0.00037962049061781786,0.0,0.7862068965516755,,2024-06-28,9.82246357012738e-05,2.3074393928797232e-06
1978-03-14,7964.0,0.016245484082698332,0.01627817848599499,0.01609789035696036,0.0004536927814700713,0.0,0.7862068965516755,,2024-06-28,0.0001414925470673567,1.9842893123483973e-06
1978-03-15,7925.0,0.016203665824846957,0.01629815839710255,0.016154463829476603,0.0004111012142300266,0.0,0.7862068965516755,,2024-06-28,0.00016913657994457876,0.0
1978-03-16,7886.0,0.016274575044681903,0.01630542381932348,0.016165413533834584,0.0004833216978109775,0.0,0.7862068965516755,,2024-06-28,0.00020490757437442372,9.317285450498314e-07
1978-03-17,7847.0,0.016400029818236034,0.01644165048596593,0.01627308562668808,0.0006110963995311219,0.0,0.7862068965516755,,2024-06-28,0.00025744570817482285,6.84835406777537e-06
1978-03-20,7808.0,0.016512757295922355,0.016592407997050238,0.016442806044236803,0.0007259084503521175,0.0,0.7862068965516755,,2024-06-28,0.0003213415888731995,1.7044969434443225e-05
1978-03-21,7769.0,0.016325484228153143,0.016539733685948493,0.016333309000656982,0.0005351723014075591,0.0,0.7862068965516755,,2024-06-28,0.00033888223202774986,1.9345951716546322e-05
1978-03-22,7730.0,0.01626730230418601,0.016359914485980457,0.016240236513614132,0.0004759144687257501,0.0,0.7862068965516755,,2024-06-28,0.0003424413396654717,1.9227917786839716e-05
1978-03-23,7691.0,0.016247302267822308,0.016329036441541506,0.016211037301992845,0.00045554458874138073,0.0,0.7862068965516755,,2024-06-28,0.00034164347418685903,1.8313993959385988e-05
1978-03-27,7652.0,0.016158211196747634,0.016256382219332198,0.016152638878750274,0.0003648060324473665,0.0,0.7862068965516755,,2024-06-28,0.000324464923413377,1.3869963437860428e-05
1978-03-28,7613.0,0.016272756859557928,0.016303607463768247,0.01614533907584495,0.0004814698905396715,0.0,0.7862068965516755,,2024-06-28,0.00033165714060919005,1.4184997422703877e-05
1978-03-29,7574.0,0.01629821145129355,0.016378078041532785,0.016267610774509087,0.0005073951923379588,0.0,0.7862068965516755,,2024-06-28,0.00034226332530708226,1.5506519089110438e-05
1978-03-30,7535.0,0.01625639319344217,0.016260014930442664,0.016300459887583035,0.0004648036250979107,0.0,0.7862068965516755,,2024-06-28,0.00034318412727397246,1.5102404592442359e-05
1978-03-31,7496.0,0.016220029490962712,0.016281811197105457,0.0162803854295934,0.0004277674796717805,0.0,0.7862068965516755,,2024-06-28,0.0003371923059073377,1.3258649215273921e-05
1978-04-03,7457.0,0.01608366560666474,0.01620189155267522,0.016072341046791734,0.00028888193432380013,0.0,0.7862068965516755,,2024-06-28,0.00030699538862951486,6.029116066209872e-06
1978-04-04,7418.0,0.01615639301162366,0.016198258841564755,0.016088765603328708,0.000362954225176057,0.0,0.7862068965516755,,2024-06-28,0.00029577922953584815,1.9940710366747605e-06
1978-04-05,7379.0,0.01629821145129355,0.016330852797096736,0.01617271333673991,0.0005073951923379588,0.0,0.7862068965516755,,2024-06-28,0.0003129086707925298,3.793668247629306e-06
1978-04-06,7340.0,0.016325484228153143,0.016430752352634533,0.016298634936856706,0.0005351723014075591,0.0,0.7862068965516755,,2024-06-28,0.00033198257177993046,6.614309399806395e-06
1978-04-07,7301.0,0.016394575262864117,0.01645436497485256,0.016313234542667348,0.0006055409777172005,0.0,0.7862068965516755,,2024-06-28,0.00036040437987839777,1.2089765338327285e-05
1978-04-10,7262.0,0.01645275718683125,0.016507039285954303,0.016375282867362582,0.000664798810399006,0.0,0.7862068965516755,,2024-06-28,0.000394450914174959,1.9679279127066823e-05
