date,id,value,CAGR_12,Monthly_Percentage_Change,Annual_Percentage_Change,EMA_12,EMA_26,Cumulative_Sum,Rolling_3M_Growth,Rolling_6M_Growth,Rolling_12M_Growth,RSI,Z_Score,Trend,Seasonal,Residual,Core_Inflation_Value,Core_Inflation_EMA_12,Core_Inflation_EMA_26,Core_Inflation_Cumulative_Sum,Core_Inflation_Z_Score,Core_Inflation_Trend
2012-04-01,0.5,0.3554079614822456,0.2835021280482491,0.5148107380434739,0.2835021280482491,0.3508731193868981,0.3529723029093359,0.4377456239073096,0.3947240857239387,0.3311324069163157,0.2835021280482491,1.0,0.3554079614822457,0.3564698897322769,0.1221129419805038,0.6323608578033344,0.3554079614822456,0.34005453071141084,0.32383059511697426,26.74908291061241,-0.13145751901424801,0.33947472750026253
2012-05-01,0.5034013605442177,0.3576935201902957,0.2732052839656088,0.4779140779787834,0.2732052839656088,0.3536731441803611,0.3557063969711376,0.4410802885422357,0.4184450268254177,0.3210125041398183,0.2732052839656088,1.0,0.3576935201902959,0.3592766873953801,0.0,0.6170284404623203,0.3576935201902957,0.34276822140047003,0.3263389599372203,27.106776430802707,-0.12257089625805631,0.34248930062381167
2012-06-01,0.5068027210884354,0.3605522597655688,0.2632723021492159,0.5048561615768047,0.2632723021492159,0.3564961941294402,0.3584687803060913,0.4444207576792616,0.4114997043533378,0.3065199312327433,0.2632723021492159,1.0,0.3605522597655689,0.3620213836016397,0.3320045813902652,0.6175677832708857,0.3605522597655688,0.3455042273027929,0.3288732784430239,27.467328690568277,-0.11145565337491832,0.34543043494874787
2012-07-01,0.5102040816326531,0.3630384317771471,0.2496363968307016,0.4870417517681155,0.2496363968307016,0.3592795852823527,0.3612272762909807,0.4477662748419232,0.3994654783072163,0.2898118007709396,0.2496363968307016,1.0,0.3630384317771472,0.3647413019539063,0.5168716321118154,0.6056283106008067,0.3630384317771471,0.3482017972219243,0.3314040305418478,27.830367122345425,-0.10178901357429479,0.34826768024150007
2012-08-01,0.5136054421768708,0.3649227638781416,0.2207011565424087,0.4585097558750634,0.2207011565424087,0.3619338825290357,0.363933580296776,0.4511156180297784,0.3910552534942855,0.3032818348192208,0.2207011565424087,1.0,0.3649227638781417,0.3675286537062809,0.3563473195254119,0.5723523162159267,0.3649227638781416,0.35077425363057313,0.33388689967786955,28.195289886223566,-0.09446242490696352,0.3508774443775731
2012-09-01,0.5170068027210885,0.3679749519961022,0.232790298643599,0.5133676679948377,0.232790298643599,0.3646643327028405,0.3666858511422466,0.4544711585055899,0.39474211350873,0.3004169079505688,0.232790298643599,1.0,0.3679749519961023,0.3703047142846838,0.2934632569449604,0.5954654292492023,0.3679749519961022,0.3534205149175776,0.33641194059033125,28.56326483821967,-0.08259502273098224,0.353588709292217
2012-10-01,0.5204081632653061,0.3705900897028056,0.2305387349616232,0.4925727748679487,0.2305387349616232,0.367389842299034,0.3694453964068525,0.4578320088642747,0.397138753066969,0.2919368299496035,0.2305387349616232,1.0,0.3705900897028057,0.3728900794804557,0.5299893339729351,0.5947408610589235,0.3705900897028056,0.3560619879614588,0.3389436553394034,28.933854927922475,-0.07242694340179608,0.35628624174858364
2012-11-01,0.5238095238095238,0.3727825065199324,0.2236159552044908,0.4725535549563735,0.2236159552044908,0.3700440684143864,0.3721775467414898,0.4611973107959985,0.4032267183276647,0.2898922980435225,0.2236159552044908,1.0,0.3727825065199324,0.3753048224917679,0.7429883523859644,0.5816776867356737,0.3727825065199324,0.3586343754319932,0.3414502369083315,29.306637434442408,-0.06390247141623144,0.3589318296888582
2012-12-01,0.5272108843537415,0.3756125870518441,0.2148118376380858,0.5022837050832281,0.2148118376380858,0.3727392008958219,0.3749358163966458,0.4645683590393248,0.3984243590425312,0.2889115570597301,0.2148118376380858,1.0,0.3756125870518441,0.3776568367587933,0.356014071012396,0.6255520551585079,0.3756125870518441,0.36124640798889335,0.3439807813634065,29.68225002149425,-0.05289865953944177,0.3615111435913601
2013-01-01,0.5306122448979591,0.3792236265153468,0.2164859500694449,0.538573063854257,0.2164859500694449,0.3755929163907956,0.3777813252663691,0.4679467392853036,0.4183574378274921,0.3085615600455439,0.2164859500694449,1.0,0.3792236265153469,0.3800521338593767,0.9496621776111168,0.6711881158383193,0.3792236265153468,0.36401213391604004,0.34659136248577244,30.0614736480096,-0.03885835273968911,0.3641095635227694
