date,close,EMA_12,EMA_26,RSI,MACD,MACD_Signal,ATR,Close,Daily_Percentage_Change
2003-03-25,0.2666213387730431,0.2894392893556052,0.3038122275671009,0.649276639750412,0.4785369396594811,0.5130117911652109,0.3381057621574175,0.2666213387730431,1.9984709480122334
2018-07-23,0.0473147505828755,0.2272142357824003,0.2675889420028923,0.4495791472458329,0.3792107120588137,0.5055455807839929,0.3612813326532489,0.0473147505828755,-0.8225395206527285
2022-05-23,0.2629503667450614,0.3101577494857879,0.3194635497484908,0.5043747671023243,0.5037162638577398,0.5550004140113258,0.3819075906777956,0.2629503667450614,4.557471264367825
2007-01-23,0.0163154312354743,0.2252523212636652,0.2698018725407982,0.4824075448629034,0.3687040961982482,0.5344591083711334,0.3874697244037169,0.0163154312354743,-0.9379524301964841
1995-07-26,0.0549286184927635,0.1776899204096759,0.239113775731077,0.4731961516143105,0.2993784727772243,0.4871634489750293,0.3859246839672693,0.0549286184927635,2.366666666666668
2010-11-23,0.1562202404834741,0.2011387720284996,0.2508211494948202,0.4120021474886891,0.3410795289489619,0.4678915383107946,0.3686975169629579,0.1562202404834741,1.8440591584158472
1999-05-26,0.2505778313914933,0.2803138268944387,0.2990369732496218,0.6343939860540538,0.4627901152154255,0.5066575391279873,0.3457537124465866,0.2505778313914933,0.604003620888043
2014-09-23,0.0787219557111636,0.2392420956467553,0.2756080109150065,0.3581811863205036,0.3961739949921347,0.5080139506710614,0.3295050642710257,0.0787219557111636,-0.6858383071079763
1991-09-26,0.0844323566435796,0.2080798931967498,0.2561764546695819,0.547213668819457,0.3492694173714393,0.4882179418216923,0.2821496538195893,0.0844323566435796,0.07253886010362698
2003-03-26,0.2595513185710042,0.2918297704172319,0.3075500464914815,0.6530531416009672,0.4771952860926529,0.5293316044993905,0.310887360616405,0.2595513185710042,2.074074074074077
2018-07-24,0.0444595501166675,0.2274415500701438,0.2699189217525239,0.4410982953041017,0.3747427421339376,0.5166123655288122,0.3345779437326979,0.0444595501166675,-0.8287061288632794
2022-05-24,0.2761386872565958,0.3186431410989745,0.3268449189715885,0.502070083326427,0.5118936377710096,0.5674942727098302,0.3548951967600308,0.2761386872565958,5.211009480122332
2007-01-24,0.0101971445221714,0.228584981320336,0.2742129800328625,0.4638124024726321,0.3685920239773004,0.5444043026405732,0.3647061897548859,0.0101971445221714,-0.963072379957047
1995-07-27,0.0549286184927635,0.1805098635345512,0.2431981345200253,0.475381406790193,0.2985101425508319,0.4947330382113418,0.368491532515278,0.0549286184927635,4.386666666666689
2010-11-24,0.1416723142985094,0.1943768849463141,0.2488404338654828,0.4137804051683506,0.325987165987213,0.4672283406469341,0.3468867556619806,0.1416723142985094,1.5792076732673301
1999-05-27,0.2580557509706117,0.2792944779734971,0.3001650304648251,0.6448685465942737,0.4573789349936595,0.5037180135327654,0.3287325633657751,0.2580557509706117,0.8214973916984061
2014-09-24,0.0561522758354241,0.224187356502739,0.2677125095740036,0.3511300109954939,0.3702341740773299,0.4941143532197575,0.3212906361502325,0.0561522758354241,-0.7824025404424375
1991-09-27,0.0974846880357664,0.203548804162629,0.2540359196604806,0.5609851591723082,0.3409438529557944,0.4733918610102762,0.282098173158048,0.0974846880357664,0.7360772397094444
2003-03-27,0.2558803329468297,0.2856873914384497,0.3041139680614009,0.6453243633851976,0.4670836866459056,0.5129692239000804,0.3064582726809408,0.2558803329468297,1.6248258890970564
2018-07-25,0.0428280069931201,0.2212182093545931,0.2660911026798149,0.4181070447630221,0.3652594205176774,0.4993006439430713,0.3267755154080214,0.0428280069931201,-0.8326248582691211
2022-05-25,0.2614547991446689,0.3041437493535082,0.3174842573153735,0.5042558408529912,0.4907715990660585,0.5442417150016499,0.349822325023548,0.2614547991446689,5.1047622222222255
2007-01-25,0.0282800808081555,0.227687134787178,0.2727084708143887,0.4649235308800442,0.3693171031564977,0.5261250496688629,0.3618736229174107,0.0282800808081555,-0.8918356790517068
1995-07-28,0.0549286184927635,0.1797501472372638,0.2418050704288461,0.4784632499188054,0.2993874909351418,0.4805002167471746,0.3674872604804411,0.0549286184927635,0.9423076923076901
1999-05-28,0.2209381177175222,0.2435777845680262,0.2789482662041533,0.4726039750111864,0.4013004221477355,0.4893702929000194,0.3691352982908549,0.2209381177175222,3.0222769801980256
2014-09-25,0.0883752525254859,0.2142279155886655,0.2608310906537379,0.5260702085581631,0.3567186472898219,0.4766192889076867,0.3557192169527693,0.0883752525254859,-0.5999999753846141
1991-09-30,0.091230452991694,0.1911888115243776,0.2451868918059259,0.3605843839304202,0.3248497915357009,0.4522310010090912,0.3082093027151945,0.091230452991694,0.03230769230769326
2003-03-28,0.2530251460768145,0.2734335442219766,0.2947894654383005,0.686763496587072,0.4523400611821441,0.489476918981938,0.289720347065563,0.2530251460768145,1.773472429210134
2018-07-26,0.0407885780886858,0.2095671405045431,0.2566494727412443,0.487010661181119,0.3525067740473626,0.4748295338356414,0.3219343864754307,0.0407885780886858,-0.8387963460505106
2022-05-26,0.2496260979027573,0.2868470564783418,0.3040565809485396,0.5697660126631249,0.4705448807814978,0.5156602282409648,0.3474017554071265,0.2496260979027573,5.120000000000005
2007-01-26,0.0270564234654949,0.2122820142465245,0.2597907384133078,0.3491623599792451,0.3534093588088277,0.4961779969715732,0.366611723575278,0.0270564234654949,-0.89161220043573
1995-07-31,0.0591434382285944,0.1693653982964686,0.2315137249356993,0.4991918730820704,0.2921444385771027,0.4533180881083074,0.3353504549382008,0.0591434382285944,1.1859296482412067
2010-11-26,0.1778381868704776,0.2076886919401019,0.2523470762878905,0.5508393664569261,0.3565620057588019,0.447707790869154,0.350002563990331,0.1778381868704776,2.0068963218390845
2014-09-26,0.0776342602954653,0.1771060962989546,0.2319457815254744,0.3745582745771983,0.3134559548983001,0.4240294559503067,0.3374362509009437,0.0776342602954653,-0.5634556241174029
1991-10-01,0.0770904125876162,0.1508865343324568,0.2128402721255691,0.5233992457263702,0.2800490680042973,0.3902145974195562,0.2959262362668087,0.0770904125876162,-0.007005253940454814
2003-03-31,0.2720598158515345,0.2513009537453372,0.2723786496526517,0.5053572898218192,0.4379524106092543,0.4334586532958093,0.2893855734118843,0.2720598158515345,2.5291005291005297
2018-07-27,0.0528891895883293,0.198448642073441,0.240691849250797,0.5163891586587469,0.3556090069958941,0.4313959838152263,0.2871452659378136,0.0528891895883293,-0.8055972013993004
2022-05-27,0.2254248613072777,0.2622209314657746,0.2796947345237588,0.6206298442526893,0.4532748470316947,0.4732250563445712,0.31781427006136,0.2254248613072777,3.262210539845759
2007-01-29,0.031407205128288,0.1941803721662611,0.2389568464605966,0.3617613605261548,0.3471478469366797,0.4594423384778668,0.3196683129199583,0.031407205128288,-0.8606755042626967
1995-08-01,0.0600951717173304,0.1546470910474567,0.2126000721383676,0.4757970976017397,0.2913919459781477,0.4235945641198295,0.2973682690290378,0.0600951717173304,0.913419913419917
2010-11-29,0.1684568411024651,0.1893355838223402,0.2311184219979647,0.5522218453838809,0.3504450655002951,0.4212058115804102,0.3232991544692751,0.1684568411024651,1.803167647058825
1999-06-01,0.2376614619262688,0.2622044726613313,0.2756774480823454,0.4856134992827089,0.4620582007354499,0.4689831215865883,0.308003277066505,0.2376614619262688,0.41081514037004596
2014-09-29,0.0929979580422037,0.232895798194596,0.2596336394396505,0.5376589219029856,0.4130372786347748,0.4853816701332463,0.2956429767504916,0.0929979580422037,-0.608695674559744
1991-10-02,0.0906866052838448,0.2066427311515608,0.2438627190248434,0.3578395904033314,0.3722040348705465,0.4803222277728061,0.2540557102232874,0.0906866052838448,-0.024853801169591128
2003-04-01,0.2613188372177066,0.2917251571526378,0.2968485651835753,0.7092479770114007,0.5004181298048922,0.5333534571594549,0.2468197829058031,0.2613188372177066,1.8815593703148439
2018-07-30,0.0696125066046904,0.2431696542249606,0.2699733943966145,0.5057139107165983,0.4198550049221409,0.5399130769777218,0.279368583094034,0.0696125066046904,-0.7336108359203523
2007-01-30,0.024745070707136,0.1738707929224811,0.2273166903047689,0.3657288411229838,0.314327178157597,0.4981815389465474,0.26541174365459,0.024745070707136,-0.6445312500000006
1995-08-02,0.0614547909869533,0.1383170150549988,0.2023607039141788,0.4826717479809487,0.2669366433145201,0.4436988303622876,0.2528196876593691,0.0614547909869533,1.4835164835164898
2010-11-30,0.1957851884218847,0.1927023744418423,0.2324624637546883,0.5947995063913224,0.3571730868150298,0.44028442779825,0.2788020769367156,0.1957851884218847,2.185840929203541
1999-06-02,0.2320869957284297,0.2615479727405898,0.2747138484358338,0.460858936322103,0.4622883493582647,0.4843484729011028,0.2500643752900262,0.2320869957284297,0.1854165149016309
2014-09-30,0.0974846880357664,0.2351616332869643,0.260518640828842,0.5398943644147883,0.4176081433117965,0.4997088241402274,0.2332749612879175,0.0974846880357664,-0.579964884590796
1991-10-03,0.1074099358963987,0.2190759017399715,0.2513063860916356,0.3698171996470375,0.3915977715766842,0.500417720104234,0.1977905943131823,0.1074099358963987,0.10181340332125588
2003-04-02,0.2566961181047962,0.2993386848817099,0.3019097600352547,0.74874344503553,0.511188278060795,0.5542245419550531,0.1882113621476611,0.2566961181047962,1.3898731152059356
2018-07-31,0.0501699510490835,0.2373860478381211,0.2669583616907922,0.4873998164977827,0.409849658290928,0.5521557308508549,0.220425401557529,0.0501699510490835,-0.804555084745763
2022-05-31,0.2318150990668905,0.2991862614244991,0.3065467946155862,0.5561337211555685,0.5005569276223537,0.5908820501024648,0.2339187322136207,0.2318150990668905,3.620596476964776
2007-01-31,0.0174031266511726,0.2166527165213212,0.2582727573982597,0.30991579605942,0.3693157195228557,0.5634367017788228,0.2582788343115766,0.0174031266511726,-0.9249266906201355
1995-08-03,0.0630863341105007,0.1755430473721372,0.2316699939715267,0.4700794730515526,0.3095670558953408,0.5148813115018598,0.2399958837101297,0.0630863341105007,2.6250000000000013
2010-12-01,0.1661454883441063,0.2055633582181952,0.2478602149867261,0.5611808484477229,0.3603127130243101,0.4986281220963506,0.2592573557153904,0.1661454883441063,1.6336209051724158
1999-06-03,0.2319510609938528,0.2723448654674818,0.2889171808593866,0.4705014079766009,0.4621174535381744,0.5309473483619292,0.2375495737629375,0.2319510609938528,0.3960719806815074
2014-10-01,0.1029231651142578,0.2477172759880668,0.275824091123628,0.5285714344059359,0.4200725412401274,0.5380850334915366,0.2240047418447995,0.1029231651142578,-0.5562720658691642
1991-10-04,0.0882392905985237,0.2176450669150105,0.257884480535316,0.5583119752790443,0.3730230909004235,0.522849548585661,0.2182623485515906,0.0882392905985237,-0.14266831475142772
2003-04-03,0.2592793811208869,0.2997523798788553,0.3090238357087114,0.6717361706522375,0.4967400487228279,0.5657378932667125,0.2434722188982449,0.2592793811208869,1.938366563944529
2018-08-01,0.0545207327118767,0.240471945766076,0.2752688420512641,0.3776901659274984,0.4004564371744227,0.557184706038298,0.2579698190141104,0.0545207327118767,-0.7897220655334067
2022-06-01,0.2250170027187762,0.2975226428329107,0.3115489131266526,0.4915841639051362,0.4847770571748017,0.5878802942978767,0.2845959714919708,0.2250170027187762,3.1271822942643412
2007-02-01,0.0159075454545874,0.2143045913932393,0.2623119390556598,0.4358246259092041,0.3536839973434485,0.5540763143263566,0.2962352618645272,0.0159075454545874,-0.9293051402232547
1995-08-04,0.0553365042736504,0.1686829424526917,0.2323402183764222,0.4585975340805243,0.2883650085660311,0.4979542025910218,0.303368181507793,0.0553365042736504,2.478632478632492
2010-12-02,0.1393609615401506,0.1829160707674043,0.2378712657646495,0.407245135630537,0.3171394592823714,0.4658664202347087,0.295230979529438,0.1393609615401506,1.5184272727272754
1999-06-04,0.1942895936291068,0.2294995805599216,0.2647501986741436,0.6174145718558918,0.3920231159493438,0.4735331532224125,0.2716949027743467,0.1942895936291068,0.3941464774777046
2014-10-02,0.0954452727275248,0.2067613426321213,0.2504852133697111,0.3774146240119799,0.3579877636995936,0.4645145666898902,0.2511201485869092,0.0954452727275248,-0.5087473757872639
1991-10-07,0.1283480590523981,0.208211148036832,0.2503099038874929,0.6069145926541936,0.3625425778439042,0.4593274249889478,0.2163567941306937,0.1283480590523981,0.3447293447293456
2003-04-04,0.2717878784014172,0.2996353970413654,0.3069650369219094,0.6903911606204597,0.5009292152612728,0.5167851416798347,0.2353865130318098,0.2717878784014172,1.117584639830508
2018-08-02,0.0414683877234972,0.2321654153432426,0.2681924271120415,0.3905659059597756,0.3921231030129695,0.5143126429567748,0.2593603479392303,0.0414683877234972,-0.847423704223297
2022-06-02,0.2118286686110491,0.2822009828635838,0.2997726911202445,0.4809445273475471,0.4666000983478934,0.5454905639875288,0.2824586639669293,0.2118286686110491,4.108196393442632
2007-02-02,0.0127804211344549,0.1993737189043358,0.2501693552631345,0.4274548616205148,0.3374362192772189,0.5129312894315057,0.2944069516115103,0.0127804211344549,-0.939666234895137
