date,value,Lag_1,Lag_3,Lag_12,Rolling_Mean_3M,Rolling_Mean_6M,Rolling_Mean_12M,Rolling_Std_3M,Rolling_Std_6M,Rolling_Std_12M,MoM_Percentage_Change,YoY_Percentage_Change,Cumulative_Sum,Cumulative_Product,Trend,Seasonal,Residual,EMA_12,EMA_26,EMA_50,ROC,RSI,Z_Score,Days_Since_Peak,Days_Since_Trough,NonFarm_Value,NonFarm_Lag_1,NonFarm_Lag_3,NonFarm_Lag_12,NonFarm_Rolling_Mean_3M,NonFarm_Rolling_Mean_6M,NonFarm_Rolling_Mean_12M,NonFarm_EMA_12,NonFarm_EMA_26,NonFarm_EMA_50,NonFarm_Cumulative_Sum,NonFarm_Cumulative_Product,NonFarm_Trough,NonFarm_Days_Since_Trough
1940-01-01,0.0,,,,,,,,,,,,0.0,,,0.8581033168737804,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,
1940-02-01,0.0008810572687224,0.0,,,,,,,,,0.8172140777186231,,0.0003358906101666,0.0001102171277416,,0.7763630301162721,,0.0001367720606706,6.686026744823215e-05,3.616194986083565e-05,,,0.0008810572687225,0.0,0.0010044389722321,0.0008810572687224,0.0,,,,,,0.00013554727211113847,6.526350138684444e-05,3.4551265440094115e-05,0.0008810572687224,0.0,0.0,
1940-03-01,0.001746381371932,0.0008818481016645,,,0.0,,,0.0085667982606104,,,0.8167705240880989,,0.0006729462200846,0.0009762088457117,,1.0,,0.000386831968298,0.0001944342565938,0.0001064219847971,,,0.001746381371932,0.0,0.0019440754301266,0.001746381371932,0.0008810572687224,,,0.0008758128802181333,,,0.00038336790285280946,0.00018979075105685596,0.0001016818578515414,0.0026274386406544,0.0,0.0,
1940-04-01,0.0007709251101321,0.0017479489157992,0.0,,0.0002574753230921,,,0.0050475243141679,,,0.7735478643937355,,0.0010086885575556,0.0,,0.0,,0.0004469949108775,0.0002385344530855,0.0001338902797568,,,0.0007709251101321,0.0135845749342681,0.0029485144023588,0.0007709251101321,0.001746381371932,0.0,,0.0011327879169288333,,,0.00044299208858808496,0.00023283774061798516,0.0001279266912743084,0.0033983637507865,0.0,0.0,
1940-05-01,0.0021711768407803,0.0007716170889564,0.0008845992844223,,0.0006883523943891,,,0.0069548732424431,,,0.8293685497625634,,0.0013463160764426,0.0014013320527152,,0.2849724047537165,,0.0007152718982744,0.0003856280362645,0.0002177530569935,,,0.0021711768407803,0.0,0.0039205521174221,0.0021711768407803,0.0007709251101321,0.0008810572687224,,0.0015628277742814666,,,0.0007088666658484257,0.00037641841470408254,0.00020805414811768063,0.0055695405915668,0.0,0.0,
1940-06-01,0.0029421019509124,0.0021731256791017,0.0017534021530514,,0.0010877018751034,0.0,,0.0109285798931052,0.0106016024395544,,0.8144566154497918,,0.0016849815041991,0.0021728519469068,,0.5673118079607775,,0.0010619510560818,0.0005803285324844,0.0003299688039962,,,0.0029421019509124,0.0,0.0049249910896542,0.0029421019509124,0.0021711768407803,0.001746381371932,,0.0019614013006082668,0.0014186070904132,,0.0010524413250890372,0.0005664690470158098,0.0003152717090115912,0.0085116425424792,0.0,0.0,
1940-07-01,0.0026667715544367,0.0029447427680582,0.0007740243738695,,0.0017208809859728,0.0004465355950778,,0.0035570311547723,0.0085613141803354,,0.7899911727234027,,0.0020232762502165,0.0018973091275527,0.0,0.4096668239594692,0.5461606158626218,0.0013125536898822,0.0007397129361474,0.0004264833241379,,,0.0026667715544367,0.0131463628396143,0.0058970288047176,0.0026667715544367,0.0029421019509124,0.0007709251101321,,0.0025933501153764665,0.00186306901615265,,0.0013007998219117546,0.0007220470105284684,0.0004074873892243406,0.0111784140969159,0.0,0.0,
1940-08-01,0.0058920704845815,0.002669165236288,0.0021799053794694,,0.0029635935147746,0.0012856010052978,,0.0180639988770863,0.018846547308862,,0.8717466851391302,,0.0023659132680349,0.0051250964399867,0.0020019105813273,0.7170789731476361,0.5786991935089798,0.0020252855087126,0.0011320474238817,0.0006515915275918,,,0.0058920704845814,0.0,0.0069014677769497,0.0058920704845815,0.0026667715544367,0.0021711768407803,,0.0038336479966435337,0.0026982378854625,,0.002007149154630177,0.0011050117123101743,0.0006225690792383469,0.0170704845814974,0.0,0.0,
1940-09-01,0.0094949653870358,0.0058973591798812,0.0029539297533389,,0.0051521337610576,0.0025830569378986,,0.0349651248893309,0.0364516566833322,,0.8794995612780349,,0.0027134009211822,0.0087307710475349,0.0041334820378022,0.5467410088234601,0.6230399585661308,0.0031876663123063,0.0017687308342391,0.0010157485033278,,,0.0094949653870358,0.0,0.0079059067491818,0.0094949653870358,0.0058920704845815,0.0029421019509124,,0.006017935808684667,0.003989668554646467,,0.0031591208826925806,0.0017264897622898503,0.000970506189348051,0.0265654499685332,0.0,0.0,
1940-10-01,0.0130899937067338,0.0095034880241878,0.0026774924769569,,0.0086333052212317,0.0046458142886122,,0.036866387156334,0.0516892074711016,,0.8781608939805672,,0.0030657286187516,0.0123285730031017,0.0064780439807021,0.4928309816373257,0.6594429812189979,0.0047292981546635,0.0026310662803518,0.0015131784837632,,,0.0130899937067337,0.0,0.0088779444642452,0.0130899937067338,0.0094949653870358,0.0026667715544367,,0.0094923431927837,0.006042846654080083,,0.004686947471006614,0.0025682307952116243,0.0014457802096376883,0.039655443675267,0.0,0.0,
1940-11-01,0.0162523599748269,0.0131017432247295,0.0059157577145745,,0.012093458287684,0.0070036276077547,,0.0346034946407147,0.0655274944139289,,0.8673349317390838,,0.0034223138608673,0.0154933790996834,0.0091679238327354,0.7523391925649321,0.6706527012761985,0.0065246698709061,0.0036695056295575,0.0021208969761785,,,0.0162523599748269,0.0,0.0098823834364773,0.0162523599748269,0.0130899937067338,0.0058920704845815,,0.0129457730228655,0.008389710509754516,,0.0064662417023635815,0.003581869993701645,0.0020264303965078535,0.0559078036500939,0.0,0.0,
1940-12-01,0.0202249842668345,0.0162669480182038,0.0095331369312302,,0.0156770944172519,0.0098975470838196,0.0,0.0366192116766413,0.0778243877281998,0.0993543016613233,0.8844422587474644,,0.003784247510933,0.0194690683503645,0.0121597901960379,0.8454439132879088,0.6972359729790938,0.0086605260060119,0.0049324917156795,0.0028678350197783,,,0.0202249842668344,0.0,0.0108544211515406,0.0202249842668345,0.0162523599748269,0.0094949653870358,,0.0165224459827984,0.011270190895741534,0.006344398993077367,0.0085829713276668,0.0048146932731929675,0.0027400991757363497,0.0761327879169284,0.0,0.0,
1941-01-01,0.0226400251730647,0.0202431381194589,0.0131426179399894,0.0,0.0188666356645359,0.0132419537973966,0.0019151402550769,0.032987209705945,0.0756914022119599,0.1164350362356437,0.8491377719435935,0.7587275794662895,0.004149432569396,0.0218859725086992,0.0154489766123779,0.8581033168737804,0.6750640840088309,0.0108426908772942,0.0062851920457126,0.0036846038629588,0.75872757946629,,0.0226400251730647,0.0,0.0118588601237728,0.0226400251730647,0.0202249842668345,0.0130899937067338,0.0,0.0197057898049087,0.0145990664988462,0.008231067757499424,0.010745594996189553,0.006135088228739022,0.00352048843053354,0.0987728130899931,0.0,0.0,
1941-02-01,0.0254877281308999,0.0226603467552714,0.0163176975144339,0.0008988186954288,0.0219510849432109,0.0165231342320246,0.0039966408519778,0.0268513549015409,0.0714894000239501,0.1322081417209483,0.8580297252585017,0.784216679897945,0.0045184515361321,0.024735872526019,0.0189111553017298,0.7763630301162721,0.6613749092449748,0.0131312049150252,0.0077537942871582,0.0045862231433695,0.7842166798979447,0.9553119730185498,0.0254877281308999,0.0,0.0128632990960049,0.0254877281308999,0.0226400251730647,0.0162523599748269,0.0008810572687224,0.022784245856933033,0.017865009439899267,0.010281623662680884,0.013013615478452683,0.007568617110380568,0.0043819488109400635,0.124260541220893,0.0,0.0,
1941-03-01,0.0274465072372561,0.0255106057981512,0.0203062925022312,0.0017815870570107,0.0243629456227881,0.0195290169103952,0.0061706377989328,0.0245939135499714,0.0646751219979998,0.1444750650962818,0.838356046450511,0.7977911339632472,0.0048901076386693,0.0266961628694241,0.0223166698554131,1.0,0.6230086907659134,0.015371713469198,0.0092622558791232,0.0055328805684705,0.7977911339632471,0.958234830575256,0.0274465072372561,0.0,0.0137705342967307,0.0274465072372561,0.0254877281308999,0.0202249842668345,0.001746381371932,0.0251914201804069,0.02085693308160265,0.012423300818124558,0.015234060364422439,0.009041053416075051,0.005286441298246574,0.15170704845814909,0.0,0.0,
1941-04-01,0.0304043423536815,0.0274711430956017,0.0227310423264961,0.0007864663585002,0.0269560899482159,0.0224282052430391,0.0086773554295357,0.0251988310439503,0.0602420709590291,0.1523337004736731,0.8592983307882469,0.852314709744793,0.0052657459221751,0.0296562800144856,0.0255521920020906,0.0,0.6292125753686797,0.0177266917461892,0.0108834390446775,0.0065638150046551,0.8523147097447932,0.960943257184967,0.0304043423536815,0.0,0.0147749732689628,0.0304043423536815,0.0274465072372561,0.0226400251730647,0.0007709251101321,0.027779525907279168,0.023742657856093932,0.014892752255087007,0.017567949901231526,0.010623519263305159,0.00627145702591069,0.1821113908118306,0.0,0.0,
1941-05-01,0.0360210824417872,0.0304316331511897,0.0255901935850755,0.0022149460708782,0.0304740435974031,0.0257383643888521,0.011540749633009,0.0447204960085967,0.0669624451866749,0.1645260116406214,0.914560629175534,0.9067579430823098,0.0056489461131589,0.0352773535293099,0.0285643907905447,0.2849724047537165,0.6937034718434125,0.0205912875596499,0.0128107687733215,0.0077848530697836,0.9067579430823098,0.9659893048128342,0.0360210824417872,0.0,0.0157470109840261,0.0360210824417872,0.0304043423536815,0.0254877281308999,0.0021711768407803,0.03129064401090827,0.027037444933920646,0.017713577721837584,0.020406893369009322,0.012504820239489014,0.007438109003003886,0.2181324732536178,0.0,0.0,
1941-06-01,0.0397026431718061,0.0360534147993008,0.0275568473513359,0.0030014124293785,0.0345673757747248,0.0289997866113085,0.0146503571423817,0.0481169378980655,0.0772054367787343,0.1737643121905417,0.8723267877781542,0.9443695863849524,0.0060371028485398,0.0389617546566736,0.0313259341082765,0.5673118079607775,0.7145108702488265,0.0235866881498313,0.0148747137401465,0.0091091125797109,0.9443695863849526,0.99302649930265,0.0397026431718061,0.0,0.0167514499562583,0.0397026431718061,0.0360210824417872,0.0274465072372561,0.0029421019509124,0.03537602265575827,0.030283721418082582,0.02077695615691206,0.023375470261747286,0.01451947379003102,0.008703384852760836,0.2578351164254239,0.0,0.0,
1941-07-01,0.0435336689741975,0.039738280081256,0.0305265735204681,0.0027205315870569,0.0389523381649366,0.032498307379824,0.0181073250454829,0.0385024129582331,0.0851846189013467,0.1767279582719383,0.874399974360347,1.0,0.0064304173555477,0.0427957361716868,0.0339244847063497,0.4096668239594692,0.7476767512908822,0.0267159721080798,0.0170764966646792,0.010538680251135,0.9999999999999998,0.9934309309309308,0.0435336689741975,0.0,0.0177234876713216,0.0435336689741975,0.0397026431718061,0.0304043423536815,0.0026667715544367,0.03975246486259693,0.033765995384938054,0.024182530941892127,0.026476731602124243,0.01666867343330261,0.010069278347719136,0.3013687853996214,0.0,0.0,
1941-08-01,0.0467353681560729,0.0435727445947435,0.0361658939586607,0.0060108500256805,0.042530719696074,0.0360561027848541,0.0215622966244821,0.0360575041128394,0.0892818570016954,0.1787496035942146,0.8607346126831872,0.9927391506709192,0.0068280423616362,0.0459999055281762,0.0364360391902494,0.7170789731476361,0.7615308932617424,0.0298608476641036,0.0193581499939385,0.0120435963880464,0.9927391506709196,0.9937910235941104,0.0467353681560729,0.0,0.0187279266435537,0.0467353681560729,0.0435336689741975,0.0360210824417872,0.0058920704845815,0.043323893434025505,0.037307268722466876,0.027586139081183073,0.029593444918116343,0.01889583600535967,0.011507164222556538,0.3481041535556943,0.0,0.0,
1941-09-01,0.0490245437382,0.0467773176070421,0.0398622552542828,0.0096863764766307,0.0456440692661165,0.0396692211839647,0.0249061394951429,0.0281357629049464,0.082904879028595,0.1788698774237465,0.8419041673437987,0.9680286450801758,0.0072287493216127,0.0482908472548062,0.0389399273499116,0.5467410088234601,0.7585368525284357,0.0328772593334296,0.0216445092675055,0.013583452700591,0.968028645080176,1.0,0.0490245437382,0.0,0.0197323656157858,0.0490245437382,0.0467353681560729,0.0397026431718061,0.0094949653870358,0.04643119362282346,0.040903608139290865,0.030880270610446754,0.03258284473659075,0.021127592133718214,0.012978434007483733,0.3971286972938943,0.0,0.0,
1941-10-01,0.0499213341724354,0.0490685479426168,0.0437086824999407,0.0133538777606574,0.0477774362288798,0.042937229477145,0.0280217359768213,0.0165581227962271,0.0646792736540133,0.1749922218254623,0.8140983726181396,0.9261785153670276,0.0076306636449679,0.0491883295807026,0.0415154789752723,0.4928309816373257,0.7188192405781662,0.0355688220879101,0.0238295627956779,0.0150997301900405,0.9261785153670276,1.0,0.0499213341724354,0.0,0.0207044033308492,0.0499213341724354,0.0490245437382,0.0435336689741975,0.0130899937067338,0.04856041535556943,0.04415644010908318,0.033949548982588555,0.03525030464979762,0.02326046191436393,0.014427175190423015,0.44705003146632966,0.0,0.0,
