date,close,EMA_12,EMA_26,RSI,MACD,MACD_Signal,ATR
1995-09-27,0.0511216845378195,0.1369723419709896,0.1503346693429175,0.4730041327094249,0.3386319494323695,0.480694827929608,0.1227348740302108
2011-01-25,0.1148878282831317,0.1440933598987016,0.1533110691954073,0.5888837642236996,0.3509923166596377,0.4699776699832867,0.1332894673355813
1999-07-28,0.1864038018652943,0.196502659833734,0.1850513975357794,0.5353751509157457,0.4225607584610057,0.4972136674223725,0.1278613921100967
2014-11-25,0.0422841592852709,0.1473758867065735,0.1560309579262475,0.2745254902755302,0.3540309332605476,0.4847131326669529,0.1459823998684102
2018-09-25,0.0445955120436298,0.1073061756242994,0.1300969387673667,0.4573228030538755,0.3026013338208025,0.4489795785777813,0.1204320503330866
2003-05-28,0.1480625520581222,0.1405076782802408,0.1480176714482999,0.6085879317341251,0.3522544732579264,0.4452369985613245,0.1390191051895715
2022-07-26,0.2114208100225476,0.2096941502715026,0.1902891393860075,0.6070449590575709,0.4460024007484802,0.489150304687848,0.1369630095676728
2007-03-28,0.0794017653459751,0.1826116504248303,0.1759239544432267,0.3245005631159493,0.4050016159952631,0.5037659468800132,0.1467774131644598
1995-09-28,0.045139359751479,0.1374737813104117,0.1487367936944044,0.4697791884264913,0.3430680431028155,0.4844696046077583,0.1262439263097294
2011-01-26,0.1019714316255218,0.1361403394297958,0.1465967236399066,0.5577782778876935,0.3438758689333999,0.4694367315681256,0.137812860158456
1999-07-29,0.209109443667996,0.204499603939124,0.188036683203133,0.5593876820302969,0.4371462525966667,0.5040788611931837,0.1375113030128574
2014-11-26,0.0398368445999498,0.1525552525969912,0.1578032496376897,0.3466074849706856,0.3637954698967972,0.4950910355235769,0.171669813855306
2018-09-26,0.0509857226108572,0.1158332781445734,0.1343278106757404,0.2970092766102566,0.316086947807662,0.4640295133573016,0.163034235271541
2003-05-29,0.153501015540421,0.1512501969935133,0.1541392770033158,0.593304663379817,0.3676822872733191,0.46499635098233,0.1571126929297913
1991-11-29,0.1511896627820622,0.1797192621480625,0.1715464690492738,0.6010689574217803,0.406231942694818,0.4850583856833774,0.1535488033555391
2022-07-27,0.1917063170168234,0.2300867588087081,0.2040850606793209,0.573510862194826,0.470997910372265,0.5335140761660526,0.1494366258190092
2007-03-29,0.0815771561773716,0.2012778493466611,0.1895796104711886,0.3407587661007817,0.4258536656133939,0.5496904193483738,0.1570030375304986
1995-09-29,0.048946293706423,0.1557373581773802,0.1629238155995078,0.4823769246080002,0.3618409848886246,0.5306023430770777,0.1362502343942758
2011-01-27,0.0953093108005625,0.147273217560195,0.1570327926256116,0.5412462826863104,0.3517916746173446,0.5103036459255297,0.1454341009403185
1999-07-30,0.2107409731953508,0.2149779088509296,0.1983609456542434,0.5563607321437555,0.4436067063044207,0.540004921668833,0.147161213915618
2018-09-27,0.0444595501166675,0.1644197044960885,0.1692362684219415,0.2712415796477981,0.3716175875953635,0.5277457301083214,0.167502801765496
2003-05-30,0.1404486569558489,0.1838962910537123,0.181171988571573,0.5492122737696968,0.3979375363423122,0.5311077301563374,0.159141365792143
1991-12-02,0.1501019673663639,0.2066374228115175,0.1961359301231759,0.6070589339808018,0.4266417926327335,0.5481596868936219,0.1520135893850919
2022-07-28,0.1793337816632553,0.2448390862028655,0.2218386683440112,0.574434439273736,0.473744845649015,0.5853695636230974,0.1476272664966965
2007-03-30,0.0747790598292573,0.209351479239183,0.2032629647414876,0.296443496783542,0.4195306425831765,0.5880110446354777,0.1469419003755791
1995-10-02,0.0653976868688596,0.1732389341490314,0.182261102727282,0.5127319066254533,0.3685026532623431,0.5645920513308567,0.1188145872741727
2011-01-28,0.1481985139850846,0.1963851176669109,0.1963729266899392,0.6126740660140005,0.3999250084461591,0.5615792314075667,0.1312882007840557
1999-08-02,0.2236573698529607,0.2649114473127216,0.240021826779943,0.5767628668593542,0.4892653957406798,0.6038710049156073,0.1255311483948789
2014-11-28,0.0569680473971978,0.2147839200736523,0.2128806736282298,0.3547632033917848,0.4144659086910947,0.6002780259422349,0.1613345313485209
2018-09-28,0.0405166542347612,0.1616982771164609,0.1810824616102575,0.278969417568795,0.3412799995778972,0.5607846089387273,0.1533569016092332
2003-06-02,0.1592114164728371,0.1937626935617007,0.1997449643911322,0.5718409766021432,0.386558483770679,0.5518452520919448,0.153247243468487
