date,open,high,low,close,volume,SMA_20,SMA_50,SMA_100,EMA_12,EMA_26,Bollinger_Upper,Bollinger_Lower,RSI,MACD,MACD_Signal,ATR,ATR_14,OBV,Stochastic_Oscillator,Close,Daily_Percentage_Change
2020-07-20,0.5352689025363868,0.5395417469668744,0.534558085707955,0.538712714369569,0.064640913980155,0.7504334244794435,0.8959406152728024,0.9020691149555368,0.179523839644603,0.1657301167732549,0.5968018390496262,0.5028738630192053,0.3221085297651986,0.8233117226629502,0.905698264115268,0.5034175835291341,0.4363407247510436,0.6939667733335806,0.5190001359262992,0.538712714369569,10.201545450467302
2008-08-19,0.1618325326374994,0.1607853790943634,0.1604582580159221,0.1602898634909576,0.2234945858372432,0.7012863849649167,0.9125133622784164,0.8890836084508007,0.1519541347285989,0.1514595567844893,0.5894777756183184,0.4680965262374074,0.5117156691425897,0.7811482405962191,0.8921293529216168,0.0021533072270806,0.4352601087192298,0.692783722699829,0.1191024443138842,0.1602898634909576,-0.7024576194038087
2024-07-11,0.9972475057540164,0.9945711920608152,0.9879149331244454,0.9839295330773687,0.0609043799283392,0.9451489861971802,0.9781667497551204,0.9554431462131014,0.2833956758263051,0.2147956264510976,0.7669014573218259,0.3915988261015518,0.8946066685020322,0.9962723152556596,0.9391867198501876,0.854017007195823,0.8899930898215402,0.6931061381310516,0.9881604865326822,0.9839295330773687,5.138438898432744
2000-09-05,0.2089042681568474,0.2078097981159337,0.2072616977977005,0.2068735781516647,0.0039787784704641,0.9903037859370868,0.9838202801582892,0.9681323785514278,0.248599212899708,0.2012201018664873,0.7607666963193683,0.4462603934237097,0.4878312023065974,0.9297456528873648,0.9589232972616653,0.0026057889235532,0.80950733913958,0.6930850457485693,0.1681048491452432,0.2068735781516647,-0.7897475670796866
2012-08-07,0.1863933611284642,0.1861649635543972,0.1864789070855549,0.1858530306624421,0.1257603288829627,0.8914895466116384,0.8715012842944252,0.9430058096736014,0.2152060905139822,0.1866965097552809,0.7309750664763545,0.4029343252611091,0.5601978275600292,0.870389997664886,0.9587337146836692,0.0016235578190692,0.809833370624774,0.692419329732593,0.1459210947318876,0.1858530306624421,-0.10161059559675556
2016-07-29,0.3332194642062789,0.3331478979732646,0.3331582811835516,0.3331335712841331,0.0912884888781684,0.939098000746332,0.8896041290952508,0.9564342040372856,0.214625790481754,0.1869370786033923,0.7359477255225063,0.4403692055219179,0.6528647055426016,0.8678792297660753,0.9579061371230616,0.1513834333274483,0.8902566641469749,0.6929025767072257,0.3013516487977595,0.3331335712841331,0.7924570296041669
2004-08-31,0.1295723837782247,0.1290752802881966,0.1287901624429801,0.1298365443676417,0.0506533079393828,0.6956022370387134,0.88202715438414,0.8927128068849401,0.175933316193118,0.1682652833171478,0.5547851643187912,0.5238234095566001,0.3651031886018898,0.8046357631357259,0.9402186119473732,0.0019571125353245,0.6243310049626976,0.692634423052523,0.0868048430881054,0.1298365443676417,-0.6102567991957113
1996-09-19,0.0481809152875424,0.0478085429099833,0.0481863871659867,0.048602106570394,0.0004647418989046,0.649831456703643,0.8414846928668873,0.8806902148203419,0.1279288042688165,0.1434266079631275,0.5586536782307231,0.4725646225539774,0.4858492745967997,0.7311925922612378,0.9062973163804308,0.0008890338680358,0.6219075079370298,0.6926319314434365,0.00107516269205,0.048602106570394,-0.6256669737545265
2020-07-21,0.5449315885860588,0.5429947296792689,0.5409572514157865,0.5400359439366179,0.0657699337019505,0.7514874209365219,0.9005202571932887,0.9085243160152792,0.1796547090933895,0.1661019818763514,0.5992220231314692,0.4996245109624351,0.3179577607964117,0.8225992311908378,0.90376741238806,0.5064280126002758,0.4377552841883854,0.6929801016046807,0.519703308040535,0.5400359439366179,10.111369075215787
2008-08-20,0.1617747896451314,0.1612841369973655,0.1600920356910941,0.1614213234084899,0.258883510399461,0.7027893628335817,0.9171520930760702,0.8956303403550288,0.1522774825307426,0.1519090348688584,0.5919380656353376,0.4652121978646254,0.5121377534491731,0.7807961845903995,0.8904898962711129,0.0030362059030494,0.4377723753245475,0.6916097275458334,0.1201374183600634,0.1614213234084899,-0.701091519516643
2024-07-12,0.9899139070442918,0.997141697771518,0.990459187858998,0.9906607342643734,0.0609390518783069,0.9483821911382926,0.984525899530818,0.96247705768524,0.2849341347437885,0.2158374116256875,0.7718245754896419,0.3860462786039209,0.8971930735221723,0.9978885768884788,0.9383102603881384,0.8554884369729041,0.8957655850396031,0.6919323265053349,0.9925724415343216,0.9906607342643734,5.137111958606765
2000-09-06,0.2075809471377139,0.2073302139864292,0.2047921454554437,0.2035775043398624,0.0049562519208776,0.9926814622738054,0.99008083606785,0.9748502702398264,0.2492816221100537,0.2018783787469477,0.7656956626219359,0.4398670636026957,0.4864464957327399,0.9298738774917636,0.9582566484081954,0.0046291073818417,0.8168166189239823,0.6919060600838861,0.1641811435354728,0.2035775043398624,-0.7945033074405323
2012-08-08,0.1857581920620776,0.1856470050211863,0.1860548649510388,0.1861790384913054,0.1030394097226806,0.8934510971204099,0.8771352310842233,0.9494963481116954,0.2158447736737236,0.1873363247430393,0.735665048492382,0.3965589536553077,0.5610256510394451,0.8704388322221082,0.9582135421122664,0.0015254516441652,0.8167640308936142,0.6913606122153904,0.1458695633117941,0.1861790384913054,-0.08546359729172792
2016-08-01,0.3346245809006242,0.333358916908583,0.3336979667923551,0.332788395887125,0.084161221811963,0.941935615831232,0.8950469013647728,0.9630708977777608,0.2151013529431381,0.1874974190856916,0.7405540376445733,0.4349919327630672,0.6527011748139053,0.8676637140445836,0.957431981136735,0.1512657188668015,0.8973542845499063,0.691806132582195,0.3000850485632663,0.332788395887125,0.7874643600260418
2004-09-01,0.1301305711706633,0.1299960722251627,0.1295226051651805,0.1302392627411135,0.0605876252595947,0.6955433739330397,0.8877942182423029,0.8990719526933932,0.1764113898239525,0.1688215459775013,0.5549014878181121,0.5235609201363922,0.3631973818675476,0.804440225407007,0.9397866474064503,0.0021532934930402,0.6286606805797486,0.6914853938215749,0.0868787421533868,0.1302392627411135,-0.6086424155688169
1996-09-20,0.0486019719754485,0.0477785689018892,0.0483670861178592,0.0483923564187338,0.0010828669936928,0.6496271537352223,0.846955115193353,0.8871070284725433,0.1282939140553934,0.1439221716805774,0.5587726846416531,0.4721562189482695,0.4869109772702289,0.730830976859999,0.9058543960410508,0.0006744394860961,0.6278679604298814,0.691479630304361,0.0007254403987423,0.0483923564187338,-0.6284349634646891
2020-07-22,0.5414091159148274,0.5435127169875276,0.5420366226333937,0.5435836699875205,0.0663447762631697,0.7521482208273287,0.906457878059657,0.9154179705812716,0.1806302997203537,0.1668905648980591,0.6001068835027404,0.4987038621354258,0.3243940101111635,0.8232401976094905,0.9035856275389872,0.5071723858203135,0.4419482107338879,0.6918308432672385,0.5219713686948144,0.5435836699875205,10.232841510835927
2008-08-21,0.1605429000030595,0.162224131482877,0.1605931779725314,0.1618432227741162,0.2073481342759664,0.7034337371227217,0.923021351032416,0.9023793184251444,0.1531822612085157,0.1526784159064442,0.5927818332701601,0.464348147668485,0.5136853889116446,0.7812764858569516,0.890473767937552,0.0034874731179456,0.442420821507214,0.6907332602945424,0.1201455524423483,0.1618432227741162,-0.7022662163897754
2024-07-15,0.99838320776268,0.999386235904406,0.9952392408442096,0.9936140911906596,0.0465879644017808,0.9503735299211072,0.98969710327399,0.9692895221276808,0.2862546806488,0.216824288190071,0.77370831397164,0.3846538132702564,0.896412812878767,0.9989978646071602,0.938595983621452,0.857352426828,0.9011187148256484,0.6909798949546705,0.9933341264854936,0.9936140911906596,5.139361748730387
2000-09-07,0.2057764184752591,0.2056516695331633,0.2053643588030398,0.2060345775450241,0.0048911559088522,0.9954684426587062,0.9958185264297446,0.9818426583547616,0.2508607146068407,0.2030205151599526,0.7675458463098502,0.4393061603498032,0.4873501039451808,0.9313142578581604,0.9588729847210404,0.0023298818610594,0.8212212700562003,0.690953973104527,0.1662693397523008,0.2060345775450241,-0.7926412483762881
2012-08-09,0.1866050924915256,0.1861074153771932,0.1867101921066742,0.1864091567011213,0.1036559275085299,0.894880177029034,0.8820319520368751,0.9557948795356176,0.217224170270687,0.1884152457793818,0.7366869301548759,0.3961421813073227,0.5605599396784686,0.871453322865562,0.9589797172075348,0.0013292687244438,0.820884725802741,0.6904052618358374,0.1456599990780145,0.1864091567011213,-0.0952530447934844
2016-08-02,0.3335851569924056,0.3317858963105003,0.330151454479305,0.330122773020314,0.1059564458312204,0.9433701722180008,0.8995530248979118,0.968666711629647,0.215767638707421,0.18824867550176,0.7413147125217764,0.4350415967753485,0.65097968158555,0.8674632174687561,0.957990946514206,0.1494214569798007,0.9005028291977519,0.6909661503881556,0.2964458622379457,0.330122773020314,0.7709579232184158
2004-09-02,0.1306887739617466,0.1320295050975888,0.1309874616977491,0.1326555883236697,0.049058972279776,0.7003179298699729,0.8926796064339886,0.9047533930883443,0.1774292207191821,0.1697417284787067,0.5604061035832478,0.5184780116707088,0.3641738129181726,0.804816491847368,0.9403351125493749,0.0027419011123778,0.6305110518946986,0.690706435995742,0.0890395085170823,0.1326555883236697,-0.5981628679839461
1996-09-23,0.0483613681537878,0.0477186208857012,0.0479454552301568,0.0483623921113538,0.0005299527187114,0.6550604666975393,0.8519983600937526,0.8926662130387482,0.1291495250028549,0.1447714076148274,0.5643424622333376,0.467597730233399,0.4865677053326778,0.7309200785721285,0.9063171547898248,0.0010423155694213,0.6294422632530319,0.6907035992076406,0.0009437594334795,0.0483623921113538,-0.6354289124001833
2020-07-23,0.5449700640243883,0.5435702651647316,0.5362157282657527,0.5361045903717614,0.086947147434201,0.7550628542930797,0.9102231796460069,0.9205726511529564,0.1799488877904094,0.1669817844464322,0.6038188747943959,0.4949801365600553,0.3177412909012271,0.8208659144793213,0.9033166654342236,0.5072619003719168,0.4427817630394057,0.6911638662539805,0.5130099930765406,0.5361045903717614,10.085154537794311
2008-08-22,0.1642385708541057,0.1645453033229867,0.1629061341937762,0.1653909795084697,0.1925442449097961,0.7071696780486911,0.9270116646482204,0.9078499241499444,0.1532723392256751,0.1530926090307445,0.5964478164768071,0.461502882291955,0.5172269865334413,0.7803112287710442,0.88999874613304,0.0035070676696479,0.4421803140631672,0.6901446443870574,0.1238086421332823,0.1653909795084697,-0.6914949387137697
2024-07-16,1.0,1.0,1.0,1.0,0.041870512666111,0.955615176004048,0.993797337470706,0.9751616739387324,0.2875308737080413,0.2178013104304252,0.7794770925372415,0.3795579686680035,0.8998077200898418,1.0,0.938485746126481,0.8543504696978068,0.8993216509021591,0.6903663082624616,0.9993964069359698,1.0,5.04627896256452
2000-09-08,0.2058365694306743,0.2045426312336841,0.2044006310597201,0.2040569332579428,0.004033197358824,0.9999999999999998,0.9993687671929132,0.987680209459564,0.251568952040453,0.2037413619693401,0.7733642526590973,0.433433425112499,0.48669886607251,0.9313343380123804,0.958790200404788,0.0021766001596739,0.8194051409603311,0.6903449278256606,0.1642970589980872,0.2040569332579428,-0.7959430667420572
2012-08-10,0.1861238848482043,0.1861074153771932,0.1860548649510388,0.1868502217171768,0.1145638148145894,0.8991598623688877,0.8854695085600888,0.962149132158328,0.2179063284242152,0.1891236893685823,0.7424223402594522,0.390171471974047,0.5605858969910347,0.8714302303549837,0.9589072731331438,0.0019963428408503,0.8193210104183783,0.689738478074211,0.1462438662657664,0.1868502217171768,-0.08432309192364207
2016-08-03,0.3313331090713232,0.3306732572933767,0.3312308256969121,0.3313309147167197,0.0619828842263407,0.9476717514245908,0.9035630774042712,0.975029821737898,0.2165718708053582,0.1890169271817618,0.7471312094009733,0.4289489935182894,0.6515985414527348,0.8676369590908741,0.9579797633837152,0.1478322381858533,0.8982022714036872,0.6900666023287895,0.2978322619124525,0.3313309147167197,0.7732433586203289
2004-09-03,0.1327868469859496,0.1322597112347606,0.1324716101322834,0.1317734410321176,0.0349880157897437,0.7024457770706742,0.8968243235588385,0.9109216343810758,0.1779439609086648,0.1703710853432189,0.5639279403085712,0.5143262442897327,0.3621572058755202,0.8045146384692171,0.9402449055791452,0.0014665953948447,0.627127881946955,0.6898813694244882,0.0884575929021763,0.1317734410321176,-0.6022905343898234
1996-09-24,0.0485418210200333,0.0486777891447102,0.0482466201499442,0.0483324278039738,0.0014518592029515,0.6581208400770293,0.8561112987123627,0.8988690550377285,0.1295794438146845,0.1453513605521392,0.5679282591083378,0.4642382506481378,0.4862826719208943,0.7305050058079138,0.9061332495127872,0.0017167550555174,0.6261787207414466,0.6898736527288342,0.0009117134923353,0.0483324278039738,-0.6332157115621382
2020-07-24,0.5343450204329908,0.5335181415252497,0.5319174813285363,0.5321157686213523,0.084683826832668,0.7568912752428563,0.91376448221476,0.9264639945271478,0.1795631275789891,0.1671480544876281,0.6064222709030759,0.4921590827683831,0.3136915392626964,0.8191778025954128,0.9027150929009274,0.4970116052347452,0.4330245784336279,0.6903219393894344,0.5084946918999236,0.5321157686213523,10.009498028518294
2008-08-25,0.1644888084527856,0.1645453033229867,0.1608823001504383,0.1603473930434116,0.1973909702072659,0.7076566279566248,0.929761466645008,0.9132673763989808,0.1519981887172308,0.1527778089057248,0.5991223050362885,0.457254164917812,0.5131657742601303,0.7773281549138732,0.8887144294401563,0.0055671796222862,0.4347598730075264,0.689277062456853,0.1184372355295213,0.1603473930434116,-0.6986607003606521
2024-07-17,0.9921659260929157,0.9910798061696664,0.9894182867254488,0.9848117244763814,0.0655710866246523,0.9516506493332886,0.9946618309610358,0.979244557128466,0.2835987244598242,0.2160982216500673,0.7755528863773701,0.3826371996047191,0.8947963569196162,0.9929893366836292,0.9355709865230124,0.8503872847349799,0.8898819769283859,0.6896241800651856,0.9834609468307746,0.9848117244763814,5.141738295737422
2000-09-11,0.2048140031886166,0.2058614875898216,0.2031658548885916,0.2036374329546225,0.0045145863860244,0.9959755863269332,1.0,0.9915947025455538,0.2481629207206264,0.2021254393106612,0.7694272279062725,0.4364771532175856,0.4872498525799702,0.9256839325018288,0.9549372747979132,0.0047823890832271,0.8123508357708613,0.6896002515023114,0.1638569214500632,0.2036374329546225,-0.7932219652818457
2012-08-13,0.1872018149920414,0.1860114927962828,0.1864981700756884,0.1867159969618397,0.0911822916804196,0.8940841932155059,0.8859331052189847,0.9656989820015452,0.214999079810545,0.1876149897575957,0.7376776761387073,0.393620513367395,0.5596794470831254,0.8669956300628796,0.9546311156768192,0.0014469851470963,0.8116567196240181,0.6891175666589971,0.1461030383468576,0.1867159969618397,-0.08309590111830523
