date,id,value,Lag_1,Lag_3,Lag_12,Rolling_Mean_3M,Rolling_Mean_6M,Rolling_Mean_12M,Rolling_Std_3M,Rolling_Std_6M,Rolling_Std_12M,MoM_Percentage_Change,YoY_Percentage_Change,Cumulative_Sum,Cumulative_Product,Trend,Seasonal,Residual,EMA_12,EMA_26,EMA_50,ROC,RSI,Z_Score,Days_Since_Peak,Days_Since_Trough,Consumer_Confidence_Cumulative_Sum,Consumer_Confidence_Peak,Consumer_Confidence_Days_Since_Peak,Consumer_Confidence_Trough,Consumer_Confidence_Days_Since_Trough
2003-03-01,0.1319444444444444,0.4951711750742369,0.4826839240746245,0.5332557111008835,0.7205298770379596,0.4906901753675985,0.4986723294051192,0.5717492398445323,0.0736700541450588,0.0859871685425534,0.4200148458572449,0.6086780343745744,0.3440512939664774,0.1336162994435441,0.495171175074228,0.5571665251510822,0.7318415748175653,0.2793248075714913,0.4990424548459806,0.5377500752300861,0.6175877516568136,0.344051293966478,0.2533946162111201,0.4951711750742377,0.128677733257012,0.0058248387767838,28.128640798606405,1.0,,0.4826839240746245,
2003-04-01,0.1354166666666666,0.5603588072651995,0.4951711750742369,0.5064549806094831,0.7284425309661557,0.5090455054208469,0.5038052962946171,0.5554279540891791,0.2688821690388321,0.1215839191350646,0.3516056796886582,0.7960486559764384,0.4090551547619997,0.1370969149112449,0.5603588072651906,0.5665808991987369,0.6270478161052893,0.4738664386721183,0.4990571589799941,0.5305849687647957,0.6079510092819547,0.4090551547620006,0.3253780365248586,0.5603588072652005,0.1322266742987979,0.0122737674225088,28.688999605871604,1.0,,0.4826839240746245,
2003-05-01,0.1388888888888889,0.6246303165964147,0.5603588072651995,0.4826839240746245,0.724531333206972,0.5573810883702102,0.5199219863636007,0.5457273536773748,0.4195735847288594,0.2464818572228292,0.2732489568242907,0.7917996800987667,0.4862512880879315,0.1405924122690434,0.624630316596404,0.5804860442555366,0.6069341144749956,0.6402730032483248,0.5105086414170508,0.5301063492695235,0.6023567087364405,0.4862512880879316,0.3883295932687712,0.6246303165964159,0.135661133371494,0.0185146661119201,29.313629922468017,1.0,,0.4826839240746245,
2003-06-01,0.1423611111111111,0.6480824600832182,0.6246303165964147,0.4951711750742369,0.686923662445583,0.6094504363059841,0.5402598855906593,0.5419557906201149,0.2931446191168508,0.3399099362697145,0.2378987735934679,0.6469179957678582,0.5553176252626884,0.1440933399057565,0.6480824600832076,0.5986974648367429,0.5540324428988015,0.6734195030672865,0.5243723688184687,0.5319093612040007,0.5983189494217669,0.5553176252626885,0.411999048481959,0.648082460083219,0.1392100744132799,0.0249635947576451,29.961712382551234,1.0,,0.4826839240746245,
2003-07-01,0.1458333333333333,0.6484134075859185,0.6480824600832182,0.5603588072651995,0.6365745128302311,0.639434787174368,0.5654032969287464,0.5431053723885348,0.0851001470362084,0.3660831605395774,0.2466258662936576,0.5654000497397772,0.6129210642219823,0.1475943441724478,0.6484134075859078,0.6225494612864999,0.3626662927066491,0.6417502004191036,0.5361621171035651,0.5336105138887142,0.5944584030462607,0.6129210642219827,0.4163988200296754,0.6484134075859195,0.1426445334859759,0.0312044934470563,30.610125790137154,1.0,,0.4826839240746245,
2003-08-01,0.1493055555555555,0.6349949906582548,0.6484134075859185,0.6246303165964147,0.595085730446268,0.642964165793714,0.5923803484502539,0.546980646126304,0.0459318866409575,0.2946724183322687,0.2647890309664253,0.5170014851371509,0.6450327388589253,0.1510922414418385,0.6349949906582424,0.6501134122003407,0.0719524370986164,0.5734743133457485,0.5437498486902115,0.5339004782940151,0.5899841807610926,0.6450327388589253,0.4423650074713182,0.6349949906582548,0.1461934745277618,0.0376534220927813,31.24512078079541,1.0,,0.4826839240746245,
2003-09-01,0.1527777777777778,0.6296697444784431,0.6349949906582548,0.6480824600832182,0.5587822937068818,0.6366942682174059,0.6162024837538222,0.5538639678128803,0.0590589969554019,0.1422488798876931,0.2808841297605677,0.5454732527800532,0.6806255237161642,0.1545889056652152,0.6296697444784307,0.6761527971779131,0.0,0.5000009092165598,0.5492224498688749,0.5336589272544998,0.5853817917839734,0.6806255237161625,0.500452440010923,0.6296697444784427,0.1497424155695478,0.0441023507385063,31.874790525273852,1.0,,0.4826839240746245,
2003-10-01,0.15625,0.6519334855691845,0.6296697444784431,0.6484134075859185,0.5313783361764735,0.6378929251069945,0.6324220196686046,0.565570128285735,0.0719360792431162,0.0291390335574887,0.2972178736080859,0.6427019680409866,0.7377674805328741,0.1580907249962208,0.6519334855691739,0.6958683663923502,0.0970283490028123,0.5020403980959856,0.5578156120902662,0.5355676252912644,0.5822292871132824,0.7377674805328751,0.6004450543869299,0.6519334855691848,0.1531768746422438,0.0503432494279176,32.52672401084304,1.0,,0.4826839240746245,
2003-11-01,0.1597222222222222,0.6958442019501856,0.6519334855691845,0.6349949906582548,0.5336363007289879,0.6586132974077721,0.645035289979992,0.5813208592269241,0.2162587274906089,0.0926298231248752,0.3309785415299348,0.7187672948190436,0.7855359747120217,0.1616027117320704,0.6958442019501749,0.707374182438663,0.3969685684505748,0.5604270179320778,0.5729019767749648,0.5415405790660586,0.5817040412368399,0.7855359747120212,0.72205862246727,0.6958442019501855,0.1567258156840297,0.0567921780736426,33.22256821279323,1.0,,0.4826839240746245,
2003-12-01,0.1631944444444444,0.7413795697080747,0.6958442019501856,0.6296697444784431,0.5332557111008835,0.6966527250234993,0.66155989971198,0.6015301269301858,0.2886173053951091,0.1974191235608204,0.3797781652884348,0.7240208959810075,0.8382226314493214,0.1651252420562936,0.7413795697080623,0.7150055193296332,0.7976204807601448,0.6178464224753668,0.5937717450803071,0.5514323369847176,0.583795656177827,0.8382226314493213,0.8177138445361787,0.7413795697080744,0.1601602747567258,0.0630330767630538,33.9639477825013,1.0,,0.4826839240746245,
