date,value,Lag_1,Lag_3,Lag_12,Rolling_Mean_3M,Rolling_Mean_6M,Rolling_Mean_12M,Rolling_Std_3M,Rolling_Std_6M,Rolling_Std_12M,MoM_Percentage_Change,YoY_Percentage_Change,Cumulative_Sum,Cumulative_Product,Trend,Seasonal,Residual,EMA_12,EMA_26,EMA_50,ROC,RSI,Z_Score,Days_Since_Peak,Days_Since_Trough,PCE_Value,PCE_Lag_1,PCE_Lag_3,PCE_Lag_12,PCE_Rolling_Mean_3M,PCE_Rolling_Mean_6M,PCE_Rolling_Mean_12M,PCE_Cumulative_Sum,PCE_Cumulative_Product,PCE_Trend,PCE_EMA_12,PCE_EMA_26,PCE_EMA_50,PCE_Z_Score,PCE_Peak,PCE_Days_Since_Peak
2000-01-01,0.0,,,,,,,,,,,,0.0,,,0.8999229297122326,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1.4975940857139671,0.0,
2000-02-01,0.006387052266861,0.0,,,,,,,,,0.6394225057849608,,0.0019561009413394,0.0,,0.785292804404861,,0.0010158857583338,0.0005149250499563,0.0002981595874242,,,0.0063870522668609,0.0,0.0034761157210136,0.006387052266861,0.0,,,,,,0.006387052266861,0.0,0.0009826234256709232,0.0009826234256709232,0.00047311498273044445,0.00025047263791611767,-1.4729124456916365,0.006387052266861,
2000-03-01,0.0111308338048694,0.006415696655896,,,0.0,,,0.0526065985633618,,,0.6223938545262554,,0.0039302710082445,0.0047742750824966,,0.6325974189923613,,0.0026299984923559,0.0013741518368396,0.0008060752676197,,,0.0111308338048694,0.0,0.0067279659116393,0.0111308338048694,0.006387052266861,,,0.005839295357243466,,,0.0175178860717304,0.0,0.0025438865609322273,0.0025438865609322273,0.001262575636222219,0.000677153467992717,-1.4545809363546627,0.0111308338048694,
2000-04-01,0.0105572393051756,0.0111807529100323,0.0,,0.0035581424510952,,,0.0228013039458002,,,0.5699149303615969,,0.0059022562462413,0.0041969934548745,,0.0,,0.003904553731495,0.0021234889260154,0.0012672962180441,,,0.0105572393051755,0.046337817638266,0.010204081632653,0.0105572393051756,0.0111308338048694,0.0,,0.009358375125635332,,,0.028075125376906,0.0,0.0037767100600465922,0.0037767100600465922,0.0019510692413298766,0.0010646078145489083,-1.4567974914052115,0.0111308338048694,
2000-05-01,0.0129291300741797,0.0106045859773427,0.0064775800264135,,0.0057630412974419,,,0.0093564646497891,,,0.5987730082042128,,0.0078832760470209,0.0065841309961227,,0.3360951049262723,,0.0053602820954054,0.0030085417307511,0.001821154385179,,,0.0129291300741797,0.0,0.0135680645884727,0.0129291300741797,0.0105572393051756,0.006387052266861,,0.011539067728074899,,,0.0410042554510857,0.0,0.005184774677605532,0.005184774677605532,0.0027642589326520857,0.0015298831972795277,-1.4476317367367253,0.0129291300741797,
2000-06-01,0.0158126051266946,0.0129871141044107,0.011288598201371,,0.0073409546898512,0.0,,0.0232255974244859,0.0556952921757062,,0.6036574150187254,,0.0098752790417718,0.0094861413403855,,0.7099584883247871,,0.0070506802860128,0.0040605012317992,0.0024878986515233,,,0.0158126051266946,0.0,0.0170441803094864,0.0158126051266946,0.0129291300741797,0.0111308338048694,,0.013099658168683298,0.009469476762963383,,0.0568168605777803,0.0,0.006819825515926927,0.006819825515926927,0.0037308030951737534,0.0020899899396095304,-1.4364890545907216,0.0158126051266946,
2000-07-01,0.0174868809636388,0.015883520847121,0.0107068737815232,,0.0096764755057682,0.0029852958301134,,0.0199791566664876,0.035926455686985,,0.5917718512872782,,0.0118736593749576,0.011171179604796,0.0,0.8860193369952754,0.7341957501475367,0.0087473173667698,0.0051695181597449,0.0032066544223443,,,0.0174868809636388,0.0,0.0204081632653061,0.0174868809636388,0.0158126051266946,0.0105572393051756,,0.015409538721504365,0.012383956923569849,,0.0743037415414191,0.0,0.008460910969421061,0.008460910969421061,0.004749771826171164,0.0026937895876106783,-1.4300191101188482,0.0174868809636388,
2000-08-01,0.0201455689824899,0.0175653054074045,0.0131123828690019,,0.0121086565791673,0.0053340990652425,,0.0187813986310391,0.0336109810363793,,0.6012393540705686,,0.0138821666853804,0.0138469579598554,0.0028032886912738,1.0,0.7296718871741366,0.0106058081337966,0.0064107294867554,0.0040213362390558,,,0.0201455689824898,0.0,0.0238842789863198,0.0201455689824899,0.0174868809636388,0.0129291300741797,,0.017815018357607765,0.014677043042841334,,0.094449310523909,0.0,0.010258550663739345,0.010258550663739345,0.005890201245157737,0.0033781730932922163,-1.4197450779250866,0.0201455689824899,
2000-09-01,0.0267961646681291,0.0202359170008176,0.0160367272498584,,0.0158104831967899,0.0080084265797191,,0.0447442327922542,0.0578287328246483,,0.6395171224825278,,0.015916006201253,0.0205403043990419,0.005148012618555,0.8754853932974243,0.7818199522980684,0.0132361806189337,0.0080961711913447,0.0051145320380769,,,0.0267961646681291,0.0,0.0273603947073334,0.0267961646681291,0.0201455689824899,0.0158126051266946,,0.02147620487141927,0.017287931520051283,,0.1212454751920381,0.0,0.012802798972107,0.012802798972107,0.007438791128340801,0.004296525704070134,-1.3940450207173687,0.0267961646681291,
2000-10-01,0.0271992310733194,0.0269163390041655,0.0177347336645494,,0.0190838697542217,0.010849486042154,,0.0364488732294009,0.0592707317174489,,0.5793593782479038,,0.0179513810023044,0.0209459617589926,0.0073172322355664,0.9799906716661156,0.759977861817422,0.0155259897094784,0.0096892606324037,0.0061836733099007,,,0.0271992310733193,0.0,0.0307243776631531,0.0271992310733194,0.0267961646681291,0.0174868809636388,,0.024713654907979467,0.020061596814741917,,0.1484447062653575,0.0,0.01501763467998583,0.01501763467998583,0.008902527420561438,0.005194671012668144,-1.3924874414926585,0.0271992310733194,
2000-11-01,0.0284394353969816,0.0273212130649745,0.0204311049619521,,0.0218791799030263,0.0134973481680658,,0.0055658420733212,0.0547493547657217,,0.5873045366053066,,0.019991479757752,0.0221941382511486,0.0095987882690733,0.80333185546246,0.7575410382609427,0.0176607798489513,0.0112643288947924,0.0072687825385447,,,0.0284394353969816,0.0,0.0342004933841668,0.0284394353969816,0.0271992310733194,0.0201455689824899,,0.027478277046143366,0.022646647701875567,,0.1768841416623391,0.0,0.01708252709798518,0.01708252709798518,0.010349705789185154,0.00610623040028828,-1.387694890032012,0.0284394353969816,
2000-12-01,0.0317259768546868,0.0285669794059252,0.0271759637758632,,0.0235406913559604,0.0162140203042461,0.0,0.0203147333991856,0.0532774118415151,0.0701632351486033,0.6066608430485312,,0.0220440969923497,0.0255018059553621,0.0118724909968679,0.7639787214412195,0.7710476610885948,0.0199898780681557,0.012987686867514,0.0084647603877309,,,0.0317259768546868,0.0,0.0375644763399865,0.0317259768546868,0.0284394353969816,0.0267961646681291,,0.02912154777499593,0.025298876323207597,0.01738417654308549,0.2086101185170259,0.0,0.019335365522093122,0.019335365522093122,0.011933133275518608,0.007110926339676457,-1.3749946286612982,0.0317259768546868,
2001-01-01,0.034454426366744,0.0318682602094444,0.0275847430979184,0.0,0.0259859346263167,0.0191106570826673,0.0030210001991346,0.0270052216498507,0.0472125622845485,0.0620227247206516,0.6012167926267966,0.4806151187094846,0.0241071069266191,0.0282477942381051,0.0140461494388471,0.8999229297122326,0.7723841128991591,0.0223946240996163,0.0148033566766135,0.0097412062889344,0.4806151187094847,,0.0344544263667438,0.0,0.0410405920610002,0.034454426366744,0.0317259768546868,0.0271992310733194,0.0,0.03153994620613746,0.028126800557058466,0.020255378740314158,0.2430645448837699,0.0,0.021661374882808643,0.021661374882808643,0.01360137720820197,0.008183220458384988,-1.364451015447875,0.034454426366744,
2001-02-01,0.03557061025804,0.0346089461595359,0.0288425256273191,0.0068997278626753,0.0283893788664103,0.0217439632448684,0.0055798451372092,0.0167205581965414,0.033540288355595,0.0598128753485699,0.585985090292556,0.4553730395059043,0.0261743684198452,0.0293711530810456,0.0162064914059226,0.785292804404861,0.7673834436180451,0.024606942636655,0.016574519327714,0.0110197010470974,0.4553730395059045,0.980150766851828,0.03557061025804,0.0,0.0445167077820139,0.03557061025804,0.034454426366744,0.0284394353969816,0.006387052266861,0.03391700449315693,0.03069764076965015,0.02268734190624574,0.2786351551418099,0.0,0.023801257248228853,0.023801257248228853,0.01522872780448627,0.009257235744645969,-1.3601377191332935,0.03557061025804,
2001-03-01,0.0351752951298727,0.0357301358663916,0.0321756493302308,0.0120242830228176,0.029551914395586,0.0231744174967977,0.0076880886957503,0.0026763719847504,0.0312365851063196,0.0578012152206584,0.571834299816541,0.4316601916174854,0.0282401241526074,0.0289732968241709,0.0176996438355135,0.6325974189923613,0.7548813716364808,0.0264160280513249,0.018182614384298,0.0122296047037865,0.4316601916174856,0.9668280295957744,0.0351752951298726,0.0418535127055306,0.0476564252074456,0.0351752951298727,0.03557061025804,0.0317259768546868,0.0111308338048694,0.035066777251552224,0.03209416251327408,0.024691047016662682,0.31381045027168264,0.0,0.025551109230020214,0.025551109230020214,0.01670625131007045,0.010273630230341136,-1.3616653449113743,0.03557061025804,
2001-04-01,0.0357566409065893,0.0353330478452135,0.0349427708949122,0.0114046472681599,0.0299908042133423,0.0246353069455765,0.0098975986276707,0.0,0.0225681443316367,0.0471603301969136,0.5809679545644908,0.4368461144576803,0.0303080942389929,0.0295583795548689,0.0191934791612532,0.0,0.7724469911534912,0.028039257962914,0.019718459466633,0.0134191994702145,0.4368461144576804,0.9606765550147482,0.0357566409065893,0.0,0.0511325409284593,0.0357566409065893,0.0351752951298727,0.034454426366744,0.0105572393051756,0.035500848764833996,0.033520397485485735,0.026790997150113825,0.34956709117827195,0.0,0.02712119102641546,0.02712119102641546,0.018117391280182957,0.011272963982350868,-1.3594188364141966,0.0357566409065893,
2001-05-01,0.0395237615397137,0.0359170008175341,0.0360747751713729,0.013966924848231,0.0313231483029594,0.0265275822279622,0.0122294437757541,0.0205289958284681,0.0178810484917721,0.0393545221369595,0.6107321180229222,0.4424375575925039,0.032390413336857,0.0333497156497928,0.0212134859697278,0.3360951049262723,0.7777625023462464,0.0300119355338437,0.0214442440406006,0.0147379997230033,0.4424375575925039,0.959410326017012,0.0395237615397137,0.0,0.0544965238842789,0.0395237615397137,0.0357566409065893,0.03557061025804,0.0129291300741797,0.036818565858725234,0.03536778517594109,0.02900721643890833,0.38909085271798566,0.0,0.029029278797692112,0.029029278797692112,0.019703048336444495,0.012380838396365097,-1.3448614613524819,0.0395237615397137,
2001-06-01,0.040833727356582,0.0397010160781718,0.0356738569901264,0.0170818505338077,0.0332302290586858,0.0280824238061463,0.0144233219856093,0.0232648906372447,0.0192230201052369,0.0312584901404689,0.5876864861784236,0.4349600460424512,0.0344777221115521,0.0346681020696326,0.0228763380923227,0.7099584883247871,0.7595665239971616,0.0318894794578509,0.0231478023481646,0.0160662339817748,0.4349600460424514,0.9838319418980686,0.0408337273565819,0.0,0.0579726396052926,0.040833727356582,0.0395237615397137,0.0351752951298727,0.0158126051266946,0.038704709934295,0.03688574359292362,0.031092309958065608,0.4299245800745677,0.0,0.030845347806752094,0.030845347806752094,0.021268283819417644,0.013496637963432426,-1.3397993288721737,0.040833727356582,
2001-07-01,0.0418103882614661,0.041016856775801,0.036263442550783,0.0188905170609168,0.035270544223374,0.0293382064935477,0.016556032587383,0.008459587842431,0.0233533191528828,0.0189902433070976,0.584571660616126,0.4315916575750139,0.0365687510003342,0.0356510410572054,0.0242820798148531,0.8860193369952754,0.7486854970424037,0.0336335122247808,0.0248039096906569,0.0173879729866517,0.431591657575014,0.983071688382304,0.0418103882614661,0.0,0.0613366225611123,0.0418103882614661,0.040833727356582,0.0357566409065893,0.0174868809636388,0.040722625719253926,0.03811173724204397,0.03311926889955122,0.4717349683360338,0.0,0.032532277107477324,0.032532277107477324,0.022789921185495308,0.014606981112374923,-1.3360251945969144,0.0418103882614661,
