date,value,Lag_1,Lag_3,Lag_12,Rolling_Mean_3M,Rolling_Mean_6M,Rolling_Mean_12M,Rolling_Std_3M,Rolling_Std_6M,Rolling_Std_12M,MoM_Percentage_Change,YoY_Percentage_Change,Cumulative_Sum,Cumulative_Product,Trend,Seasonal,Residual,EMA_12,EMA_26,EMA_50,ROC,RSI,Z_Score,Days_Since_Peak,Days_Since_Trough,Unemployment_Rate_Cumulative_Sum,Unemployment_Rate_Trough,Unemployment_Rate_Days_Since_Trough
1964-01-01,0.2520325203252032,0.2439024390243902,0.2439024390243902,0.2601626016260163,0.2929936305732484,0.3547094188376752,0.3869900771775081,0.0159225710361681,0.0194343133316085,0.0254171611495261,0.0814781433077962,0.1589519939207718,0.1803137555002869,0.252032520325202,0.3571033720287449,0.1192871302850022,0.3598796226026805,0.3921288867153258,0.4183252541749858,0.4400727022043288,0.1589519939207717,0.476190476190476,0.2520325203252031,0.3817381738173817,0.1499192121258752,37.67479674796743,0.0,
1964-02-01,0.2357723577235772,0.2520325203252032,0.2601626016260163,0.2764227642276423,0.2834394904458599,0.3547094188376754,0.3814773980154356,0.0159225710361662,0.0194343133316085,0.0228029912803772,0.0603714671988669,0.1402215199974465,0.1813468528792806,0.2357723577235762,0.3510226644555002,0.0,0.341699941939741,0.3878445041440769,0.4149115197874484,0.437744365640866,0.1402215199974464,0.4761904761904763,0.2357723577235772,0.384011734506784,0.1511117950296222,37.910569105691,0.0,
1964-03-01,0.2357723577235772,0.2357723577235772,0.2439024390243902,0.2601626016260163,0.2802547770700638,0.3527054108216432,0.3781697905181917,0.0183858013478439,0.0219981490141184,0.0240476299624575,0.0743578188373141,0.1491723659431064,0.1823799502582743,0.2357723577235762,0.3466003316749583,0.0433626134974289,0.3455008734072166,0.38421925735302,0.4117506546138028,0.4355073363936176,0.1491723659431063,0.4210526315789474,0.2357723577235772,0.3861386138613861,0.1522274371008694,38.14634146341458,0.0,
1964-04-01,0.2276422764227642,0.2357723577235772,0.2520325203252032,0.2601626016260163,0.2707006369426752,0.3486973947895792,0.3737596471885334,0.009192900673911,0.0276981580804683,0.0267362278211314,0.0671056365062674,0.1442825519542736,0.1833939162043236,0.2276422764227632,0.3421779988944166,1.0,0.3238454474168833,0.3790484936170911,0.4076585897366931,0.4326115629603081,0.1442825519542736,0.3333333333333331,0.2276422764227641,0.3884121745507884,0.1534200200046164,38.37398373983734,0.0,
1964-05-01,0.2113821138211382,0.2276422764227642,0.2357723577235772,0.2764227642276423,0.2611464968152867,0.3366733466933867,0.364939360529217,0.0243221290105159,0.0324107599734082,0.0267362278211304,0.0595797869174454,0.1260493472501516,0.1843696192844843,0.2113821138211373,0.3349917081260363,0.8041869060800835,0.3073204455417469,0.3704667375535436,0.4015389650474574,0.4283364076230657,0.1260493472501515,0.3333333333333331,0.2113821138211381,0.3906123945727906,0.1545741324921135,38.58536585365848,0.0,
1964-06-01,0.2195121951219512,0.2113821138211382,0.2357723577235772,0.2520325203252032,0.2547770700636943,0.3306613226452905,0.3605292171995589,0.0159225710361601,0.0329524815026015,0.0292429268135462,0.0820366001290106,0.1439332795264999,0.1853644537975894,0.2195121951219504,0.3272526257600883,0.7923588440729219,0.3282935057707146,0.365308498874038,0.3970379837552321,0.4249753762595111,0.1439332795264998,0.368421052631579,0.2195121951219511,0.3928859552621929,0.1557667153958606,38.80487804878043,0.0,
1964-07-01,0.1951219512195122,0.2195121951219512,0.2276422764227642,0.2520325203252032,0.2420382165605095,0.3166332665330661,0.3528114663726571,0.0243221290105132,0.0365202240280254,0.0406889311655136,0.0517644815752071,0.1290018832391714,0.1863018940118614,0.1951219512195115,0.3206191265892756,0.5733987444970126,0.2976072165054076,0.3546340937147372,0.3893743948912294,0.4195067375778448,0.1290018832391714,0.25,0.1951219512195121,0.3950861752841951,0.1569208278833577,38.99999999999994,0.0,
1964-08-01,0.2032520325203252,0.1951219512195122,0.2113821138211382,0.2357723577235772,0.2388535031847134,0.3086172344689379,0.3484013230429987,0.0243221290105128,0.0352037445364755,0.046341237485026,0.0823500197735696,0.1431959266234219,0.1872584656590778,0.2032520325203245,0.3150912106135985,0.4266020867806759,0.3185327500558439,0.3477051519542097,0.3834438171408867,0.4149990261382755,0.1431959266234219,0.3333333333333333,0.2032520325203251,0.3973597359735973,0.1581134107871047,39.20325203252027,0.0,
1964-09-01,0.2113821138211382,0.2032520325203252,0.2195121951219512,0.2439024390243902,0.2356687898089172,0.3026052104208417,0.3439911797133405,0.015922571036156,0.0266115295033628,0.0471830159247848,0.0821901757548445,0.1435713062831707,0.1882341687392385,0.2113821138211374,0.3095632946379213,0.2015778325204564,0.3409723374329594,0.3439454484541824,0.3791178793105996,0.411414558519544,0.1435713062831706,0.3684210526315788,0.2113821138211381,0.3996332966629996,0.1593059936908517,39.414634146341406,0.0,
1964-10-01,0.2113821138211382,0.2113821138211382,0.1951219512195122,0.2439024390243902,0.2420382165605095,0.2985971943887776,0.3395810363836825,0.0091929006739001,0.0194343133316111,0.0469037969407699,0.0743578188373141,0.1435713062831707,0.1892098718193992,0.2113821138211374,0.3029297954671087,0.2233986610008571,0.3477051350744383,0.3407641608772362,0.3751123813195929,0.40797065825841,0.1435713062831706,0.4117647058823527,0.2113821138211381,0.4018335166850018,0.1604601061783488,39.626016260162544,0.0,
1964-11-01,0.1869918699186991,0.2113821138211382,0.2032520325203252,0.2601626016260163,0.2356687898089171,0.2925851703406814,0.3296582138919514,0.0275787020217646,0.0276981580804701,0.0459512205077561,0.0513214749622246,0.11983348201011,0.1901281806007269,0.1869918699186985,0.2974018794914315,0.0528059872478792,0.3138320320379649,0.3317625604970242,0.3679075732900519,0.4024224004398536,0.11983348201011,0.3157894736842104,0.1869918699186991,0.4041070773744041,0.1616526890820958,39.81300813008124,0.0,
1964-12-01,0.2032520325203252,0.1869918699186991,0.2113821138211382,0.2439024390243902,0.2324840764331211,0.2885771543086172,0.3241455347298786,0.0243221290105118,0.021998149014121,0.0428412128216631,0.0906752290821691,0.1385036808765622,0.1910847522479433,0.2032520325203245,0.2913211719181867,0.0640579726918062,0.3484150116558256,0.3283523161546063,0.3635671304731296,0.3985846630056956,0.1385036808765622,0.3809523809523809,0.2032520325203251,0.4063072973964063,0.1628068015695929,40.01626016260157,0.0,
1965-01-01,0.1951219512195122,0.2032520325203252,0.2113821138211382,0.2520325203252032,0.2261146496815285,0.2885771543086172,0.3164277839029768,0.0159225710361539,0.021998149014121,0.0345515983066263,0.0665254619197837,0.1290018832391714,0.1920221924622153,0.1951219512195116,0.2852404643449418,0.1192871302850022,0.3400040864276129,0.3233634775675258,0.3583828640744679,0.3941509542555516,0.1290018832391714,0.2999999999999999,0.1951219512195121,0.4085808580858086,0.16399938447334,40.21138211382108,0.0,
1965-02-01,0.2113821138211382,0.1951219512195122,0.1869918699186991,0.2357723577235772,0.2356687898089171,0.2905811623246493,0.3131201764057331,0.015922571036156,0.0238020755819056,0.0289892550661246,0.0903422207098251,0.1483573969449675,0.192997895542376,0.2113821138211374,0.2791597567716969,0.0,0.3773517606994476,0.3233486470500654,0.3559132931379895,0.3913840580832014,0.1483573969449675,0.3999999999999998,0.2113821138211381,0.4108544187752109,0.165191967377087,40.42276422764222,0.0,
1965-03-01,0.1788617886178862,0.2113821138211382,0.2032520325203252,0.2357723577235772,0.2261146496815287,0.282565130260521,0.3054024255788313,0.0318451420723341,0.0307283474446277,0.0286313453663617,0.0436426936705281,0.127711515658785,0.1938970728907594,0.1788617886178856,0.2714206744057487,0.0433626134974289,0.3271180133604918,0.314923109268999,0.3489653019240926,0.3857397843502689,0.1277115156587849,0.3043478260869565,0.1788617886178861,0.4129079574624129,0.1662691390320843,40.601626016260106,0.0,
1965-04-01,0.1869918699186991,0.1788617886178862,0.1951219512195122,0.2276422764227642,0.2229299363057325,0.2765531062124248,0.2998897464167584,0.0331454747500736,0.0276981580804707,0.0251361942907016,0.0826901134304315,0.1375475251394663,0.1948153816720871,0.1869918699186985,0.2620232172470977,1.0,0.3392045280727173,0.3098970552900542,0.3436973145905146,0.3810633255085024,0.1375475251394662,0.3636363636363633,0.1869918699186991,0.4151815181518152,0.1674617219358313,40.788617886178805,0.0,
1965-05-01,0.1707317073170731,0.1869918699186991,0.2113821138211382,0.2113821138211382,0.2070063694267515,0.2725450901803608,0.2943770672546856,0.01592257103615,0.0352037445364765,0.0316003040041385,0.058040408592459,0.1365163767955393,0.1956954275875262,0.1707317073170726,0.2531785516860141,0.8041869060800835,0.3222698513855773,0.3014377459439549,0.3364888728119561,0.3750773155631343,0.1365163767955393,0.3333333333333331,0.1707317073170731,0.4173817381738174,0.1686158344233284,40.95934959349588,0.0,
1965-06-01,0.1707317073170731,0.1707317073170731,0.1788617886178862,0.2195121951219512,0.2038216560509554,0.2645290581162325,0.2877618522601985,0.0183858013478299,0.0365202240280268,0.0321692581062147,0.0743578188373141,0.1316818774445893,0.1965754735029653,0.1707317073170726,0.2437810945273631,0.7923588440729219,0.3330841019078148,0.2942798688049478,0.3298143896836611,0.3693260511058199,0.1316818774445892,0.3478260869565214,0.1707317073170731,0.4196552988632197,0.1698084173270754,41.130081300812954,0.0,
1965-07-01,0.1544715447154471,0.1707317073170731,0.1869918699186991,0.1951219512195122,0.1910828025477707,0.2545090180360721,0.2822491730981256,0.0183858013478275,0.0445296059607882,0.0428412128216603,0.0573309559731176,0.1354010530765979,0.1974172565525157,0.1544715447154467,0.2332780541735765,0.5733987444970126,0.3175211033247143,0.2840167090926419,0.3213036369840684,0.3623073847847297,0.1354010530765978,0.3478260869565217,0.1544715447154471,0.4218555188852219,0.1709625298145726,41.2845528455284,0.0,
1965-08-01,0.1544715447154471,0.1544715447154471,0.1707317073170731,0.2032520325203252,0.1847133757961784,0.2404809619238476,0.2756339581036384,0.0183858013478264,0.0301466857473995,0.0488306973221755,0.0743578188373141,0.1303954802259888,0.1982590396020661,0.1544715447154467,0.2211166390270867,0.4266020867806759,0.33373931656737,0.2753324970283829,0.3134233104103716,0.3555639602801524,0.1303954802259887,0.318181818181818,0.1544715447154471,0.4241290795746241,0.1721551127183196,41.43902439024385,0.0,
